,cafe_id,cafe,address,addrbunho,image_url
58,727257029,혼디올레,제주특별자치도 서귀포시 서귀동,648-6,http://t1.daumcdn.net/place/5E349D10D81E492EB9404B2CBE4FDB72
59,987496509,시옽,제주특별자치도 서귀포시 동홍동,110-5,
60,12248708,황제다방,제주특별자치도 서귀포시 서귀동,410-4,
61,895381140,카페내창,제주특별자치도 서귀포시 남원읍 하례리,산 124,
62,1368243224,바이티티카카,제주특별자치도 제주시 건입동,1142-1,http://t1.daumcdn.net/place/396833BB712B4D8FAA5C167CDB71A737
63,21477661,고산다방,제주특별자치도 제주시 한경면 고산리,2210-1,
64,27398675,빽다방 제주대정문점,제주특별자치도 제주시 아라이동,35-9,http://t1.daumcdn.net/place/986F83FCA47A42B0905C4109527B267C
65,621950027,에이바우트커피인제점,제주특별자치도 제주시 일도이동,409-9,
66,615988591,식빵가게,제주특별자치도 제주시 용담이동,2752-9,http://t1.daumcdn.net/place/F72F15B0363B4C7095AE85C8CF78A728
67,298687443,드롭탑 제주협재해안점,제주특별자치도 제주시 한림읍 협재리,1398-2,http://t1.daumcdn.net/place/985C0B5B5A1C47C0AB5815619E76D485
68,9275439,용다방,제주특별자치도 제주시 일도일동,1069-4,
69,21554915,리틀팝,제주특별자치도 제주시 노형동,708,
70,699643426,블럭파티 인제점,제주특별자치도 제주시 일도2동,365-12,
71,26417254,카페헤이브라운,제주특별자치도 제주시 아라일동,6056,
72,1940225743,씨씨씨카페커브코너,제주특별자치도 서귀포시 서홍동,433-9,
73,1660120281,유노이아,제주특별자치도 제주시 이도1동,1289-19,
74,14500376,이츠커피,제주특별자치도 제주시 노형동,755-6,http://t1.daumcdn.net/place/1F2D984836F340419E7F8E1FF2B58EB7
75,32361752,평대랑그네랑,제주특별자치도 제주시 구좌읍 평대리,2033-7,http://t1.daumcdn.net/place/8F6AA5FD1BD14A9FA96087DF67EC0813
76,524279907,카페바나,제주특별자치도 제주시 구좌읍 하도리,2989,
77,1545994382,쩐주단 제주연동점,제주특별자치도 제주시 연동,273-41,http://t1.daumcdn.net/place/1BF869C96E93459291737479698403EB
78,21525863,로트105,제주특별자치도 서귀포시 서호동,1464-2,http://t1.daumcdn.net/place/FD95AE04EEA1498CA2B335FAE8170D33
79,1001060560,천혜향수제아이스크림,제주특별자치도 서귀포시 하효동,994-1,http://t1.daumcdn.net/place/E6505D38E93647F6B97266D5AFD7CDF1
80,21542799,유월그리고열두마루 열두마루카페,제주특별자치도 제주시 구좌읍 한동리,982,http://t1.daumcdn.net/place/BC01689A89A54E9BB5B394403378FDBB
81,1436399988,시간의정원,제주특별자치도 서귀포시 남원읍 의귀리,700-6,
82,356575987,수망일기,제주특별자치도 서귀포시 남원읍 수망리,360-5,http://t1.daumcdn.net/place/19506F1D7D3B4A9A8A10E42B69ECB9F1
