Unnamed: 0,cafe_id,cafe,address,addrbunho,image_url
96,1800146322,브루어스,제주특별자치도 제주시 아라이동,3003-1,http://t1.daumcdn.net/place/4575B76A36A149E6AFE4A394CC6EEBD5
97,58891985,바람커피,제주특별자치도 제주시 한경면 판포리,2916-1,
98,21491919,길을묻는그대에게,제주특별자치도 제주시 일도1동,1281-9,
99,884276488,소보리당로222,제주특별자치도 서귀포시 상예동,2850-5,http://t1.daumcdn.net/place/CD5B1C3661684367879A07C179F61F40
0,397550442,초연,제주특별자치도 서귀포시 서귀동,286-16,
1,25888529,얌얌카페,제주특별자치도 제주시 아라일동,6117-8,
2,562609054,호랑이와황금댕댕이,제주특별자치도 제주시 삼양일동,1654,
3,22892933,유,제주특별자치도 제주시 이도2동,408-10,
4,901554745,어반스톤,제주특별자치도 제주시 구좌읍 월정리,63,
5,783412126,올레길다방,제주특별자치도 서귀포시 서귀동,204-11,
6,1401542278,제주SUP카페&펍,제주특별자치도 제주시 삼양이동,1993,
7,363250260,카페이공오,제주특별자치도 서귀포시 도순동,758-1,
8,1235739767,차롱지에스엘,제주특별자치도 서귀포시 안덕면 서광리,288,
9,61083430,있다카페앤펍 함덕점,제주특별자치도 제주시 조천읍 함덕리,4152-4,
10,27393506,빽다방 제주서귀포시청점,제주특별자치도 서귀포시 서홍동,397-130,http://t1.daumcdn.net/place/E801E97F72B142C0AB683AF0427C4D8E
11,2066988354,모아카페,제주특별자치도 제주시 이도2동,1174-5,
12,11082627,락희다방,제주특별자치도 제주시 삼도2동,596-9,
13,400641476,제주신화월드 웨스트힐라운지,제주특별자치도 서귀포시 안덕면 서광리,24-6,
14,1064130599,고스란,제주특별자치도 서귀포시 안덕면 상창리,1202-4,http://t1.daumcdn.net/localfiy/searchregister_716177110
15,345266313,음식카페,제주특별자치도 제주시 연동,262-44,
16,1770500852,카페나팅,제주특별자치도 서귀포시 남원읍 신례리,856-1,
17,1299531543,리틀비틀키즈카페 서귀포점,제주특별자치도 서귀포시 서호동,27-1,http://t1.daumcdn.net/localfiy/searchregister_1263600492
18,1562616227,리우카페,제주특별자치도 제주시 삼양일동,1569-25,http://t1.daumcdn.net/place/0FDEA910CD104F79BEA689C4C3895E03
19,11389214,금호다방,제주특별자치도 서귀포시 서귀동,257-7,
20,1120305404,카페150화씨 이도점,제주특별자치도 제주시 이도2동,1990-12,
21,1369010276,아띠랑스,제주특별자치도 제주시 도남동,726-5,
22,1603626480,쉐프의뜰에커피나리다,제주특별자치도 제주시 한림읍 금능리,1293-1,
23,21477321,카페오름,제주특별자치도 서귀포시 성산읍 삼달리,258-1,http://t1.daumcdn.net/place/6B11E02DB0D84EB4BB94267CC20847CA
24,26413942,카페더메드 제주아라점,제주특별자치도 제주시 아라일동,2333-2,http://t1.daumcdn.net/place/322E3AEA2FF24F5FBA10CB6F1F56E241
25,1207320787,섬타르,제주특별자치도 제주시 노형동,1280-1,http://t1.daumcdn.net/localfiy/searchregister_1249336467
26,124449765,깐니네,제주특별자치도 제주시 삼도1동,529-9,http://t1.daumcdn.net/localfiy/EF8D453E9DB0424EB56F628FDD37A4F9
27,849791124,브레드앤리프,제주특별자치도 제주시 이도2동,2043-1,http://t1.daumcdn.net/place/0914313EC9D34B30844B98D7916C3FBB
28,14532930,달보드레,제주특별자치도 제주시 연동,274-50,
29,917328798,벨라위미,제주특별자치도 서귀포시 남원읍 위미리,1996-4,
30,859244724,쿠킹클래스카페어썸,제주특별자치도 서귀포시 동홍동,620,
31,328782649,카페7,제주특별자치도 제주시 용담2동,2678-2,http://t1.daumcdn.net/localfiy/searchregister_1087788211
32,1531257879,아트에이치,제주특별자치도 서귀포시 서귀동,482,
33,1525465944,교래카페,제주특별자치도 제주시 조천읍 교래리,552-2,http://t1.daumcdn.net/localfiy/70659556D83B472A9DBB661E68B0511D
34,861439854,커피프린스,제주특별자치도 제주시 이도1동,1775-4,
35,26783660,나무가꾸는꿈,제주특별자치도 제주시 일도일동,1303,
36,43273257,제제,제주특별자치도 제주시 노형동,945-20,
37,19814621,플로베,제주특별자치도 제주시 연동,2331-5,http://t1.daumcdn.net/place/04D6787756394BDB9A09F3CE899C40EE
38,27390788,삼춘다방,제주특별자치도 제주시 아라일동,6151,http://t1.daumcdn.net/cfile/257CBE415688F60313
39,1957800805,블루모모,제주특별자치도 제주시 이도이동,1030-21,http://t1.daumcdn.net/place/610B27693CD14333889C191E3B38C084
40,896264128,냠이와잡화점&카페,제주특별자치도 서귀포시 안덕면 덕수리,1262-6,http://t1.daumcdn.net/localfiy/252AFF6306684A5F9D6A1EDE58FADAB2
41,1351952768,제일떡집,제주특별자치도 제주시 건입동,1106-4,http://t1.daumcdn.net/place/55838CFCAEE9429F86600DFFD162CF6B
42,26919759,주네가네 키친앤카페,제주특별자치도 제주시 구좌읍 행원리,1482-2,http://t1.daumcdn.net/place/6CBB73DF019C405A9C57F8508D277412
43,483364635,아라카페,제주특별자치도 제주시 연동,292-9,
44,859869387,메가커피 함덕해수욕장점,제주특별자치도 제주시 조천읍 함덕리,1004-29,
45,12893116,노션커피,제주특별자치도 제주시 건입동,677-1,
46,1169938804,안녕과자야,제주특별자치도 제주시 노형동,2611-2,http://t1.daumcdn.net/place/CA90BC2ECA92404BB3E855248EA57C3F
47,1966575765,유루유루,제주특별자치도 서귀포시 안덕면 사계리,2668-2,http://t1.daumcdn.net/place/656660D84719457481721648F6FC86F5
48,1649148676,제주신화월드 엠라운지,제주특별자치도 서귀포시 안덕면 서광리,산 24,http://t1.daumcdn.net/place/E298CFC88B3243DAB2EA036879C496E1
49,1702038880,가을남자의커피향기,제주특별자치도 제주시 애월읍 고내리,1039-1,
50,679764708,과일아삭,제주특별자치도 제주시 아라일동,6095-14,http://t1.daumcdn.net/place/A831244E50904AD0A80A583A78DC4738
51,954583433,준스팜스토리앤카페,제주특별자치도 서귀포시 안덕면 덕수리,1520-6,http://t1.daumcdn.net/localfiy/50C864BA2CFE4DBF96F3E620C7DF9C20
52,27167180,카페마니,제주특별자치도 제주시 구좌읍 평대리,2033-1,http://t1.daumcdn.net/place/F058B71904BC477094EC86DF235234B0
53,9282158,외인다방,제주특별자치도 서귀포시 서귀동,289-23,
54,112520029,UDO1,제주특별자치도 제주시 우도면 연평리,1200-5,http://t1.daumcdn.net/localfiy/FC90713BB1884D5EB856324F09C27592
55,970358788,키즈카페더럭,제주특별자치도 서귀포시 중문동,2028-3,
56,25646910,미르빌카페,제주특별자치도 서귀포시 안덕면 사계리,846,http://t1.daumcdn.net/place/7624F2DD06E0485C9F9237540B90D8ED
57,1396414230,깡,제주특별자치도 서귀포시 표선면 가시리,1900-1,
