,0
2040,32361752
2041,524279907
2042,1545994382
2043,21525863
2044,1001060560
2045,21542799
2046,1436399988
2047,356575987
2048,17319327
2049,1376491962
2050,811454849
2051,26976153
2052,10168339
2053,1260410910
2054,95325418
2055,23690572
2056,554096439
2057,18666203
2058,367412374
2059,9479420
2060,934978608
2061,916073103
2062,1348684683
2063,1589718507
2064,10909754
2065,1007330337
2066,21464856
2067,19514808
2068,196225418
2069,26835485
2070,164638813
2071,1238669420
2072,375630130
2073,20991463
2074,207957792
2075,13580319
2076,1954351776
2077,1727228138
2078,706758288
2079,1502956536
2080,1944562334
2081,24662358
2082,1011753973
2083,1770157322
2084,292093583
2085,26644295
2086,17415831
2087,1844162926
2088,1575289135
2089,25811095
2090,24119100
2091,27122037
2092,701934412
2093,27524338
2094,9416824
2095,10812866
2096,1028293020
2097,1506117123
2098,851711886
2099,26905542
2100,1024104421
2101,9430490
2102,7860278
2103,1521389763
2104,46142777
2105,27444800
2106,662897569
2107,799834546
2108,12591043
2109,10406061
2110,1399896417
2111,1913147223
2112,734240075
2113,8430175
2114,11168406
2115,8974235
2116,380370523
2117,19606781
2118,821747438
2119,1419505214
2120,22461647
2121,20136110
2122,26947016
2123,13312181
2124,10577603
2125,17059851
2126,19126076
2127,114827799
2128,1716755523
2129,27391842
2130,919778398
2131,1546271016
2132,22018778
2133,17121210
2134,27488126
2135,1357298024
2136,25767983
2137,17518141
2138,1134224386
2139,18629782
2140,463197714
2141,233480347
2142,25689482
2143,718874668
2144,2087886022
2145,1127913149
2146,19532218
2147,1191877780
2148,1176372561
2149,1553305291
2150,1301308611
2151,118647398
2152,25429740
2153,8249482
2154,1103603819
2155,11080396
2156,20126145
2157,21160031
2158,1665910227
2159,1549546578
2160,1699259149
2161,27537482
2162,822430232
2163,159378662
2164,1417310517
2165,924513537
2166,1308516268
2167,10711819
2168,27236979
2169,536765461
2170,2138078231
2171,64602009
2172,1464669708
2173,574640506
2174,1641274343
2175,2060250179
2176,1346554022
2177,26619604
2178,761181833
2179,19533259
2180,500959152
2181,23584976
2182,1309419159
2183,26785434
2184,23767809
2185,8047772
2186,952437229
2187,625955930
2188,924853286
2189,947061434
2190,25161778
2191,830196221
2192,1279049224
2193,163247980
2194,26582900
2195,1590878625
2196,1234514040
2197,806311469
2198,21127491
2199,1967886953
2200,24927052
2201,1080529729
2202,1042078920
2203,2017906733
2204,2135989974
2205,1392003842
2206,19118882
2207,1224634355
2208,651803880
2209,1609197528
2210,326961655
2211,211804734
2212,1138156241
2213,1886327706
2214,850912071
2215,508485455
2216,1408656808
2217,23758110
2218,648715343
2219,1166368101
2220,2138824476
2221,312015931
2222,27522521
2223,599191002
2224,8732995
2225,8315618
2226,1228219754
2227,27512721
2228,21800445
2229,1988114779
2230,19523996
2231,1030630437
2232,10592981
2233,953526560
2234,1766646437
2235,1237921573
2236,203716879
2237,27091859
2238,587340308
2239,14704382
2240,1238036812
2241,26894210
2242,1481862781
2243,717335097
2244,1123305214
2245,18771353
2246,17624227
2247,300952834
2248,1336709030
2249,21527650
2250,27169387
2251,2117416011
2252,1322876007
2253,1393811151
2254,1221695
2255,12525939
2256,21477441
2257,1528076848
2258,836519835
2259,1227931470
2260,1717454947
2261,711143878
2262,1017596762
2263,649874988
2264,108198315
2265,21500464
2266,9456055
2267,24812797
2268,614047479
2269,1831105656
2270,868062632
2271,26094495
2272,1006955790
2273,1983699002
2274,398553794
2275,1319273986
2276,1151082526
2277,613489950
2278,1387001733
2279,15891188
2280,2130714204
2281,1811558348
2282,27536761
2283,66074047
2284,401402282
2285,1551305286
2286,10110305
2287,1550146274
2288,96994119
2289,861749680
2290,15658629
2291,10414188
2292,796232916
2293,21036311
2294,986713592
2295,1960898899
2296,818893665
2297,1587149484
2298,369614027
2299,18325298
2300,402420180
2301,1840449714
2302,20713665
2303,21542002
2304,1408899873
2305,2063893735
2306,8522836
2307,551202880
2308,9132400
2309,1467936825
2310,1956506936
2311,1785463108
2312,27598055
2313,21489397
2314,14080373
2315,1734741207
2316,814472338
2317,26811179
2318,24407207
2319,93326428
2320,155108520
2321,1974444634
2322,854060857
2323,712442596
2324,996009126
2325,1457492911
2326,21526930
2327,11619843
2328,1794333484
2329,731636896
2330,1780288211
2331,22890719
2332,17376396
2333,12732553
2334,21491895
2335,275236503
2336,1041419113
2337,2069872093
2338,1532920661
2339,496967824
2340,839094938
2341,9456252
2342,1994908443
2343,26201150
2344,11200376
2345,2093524082
2346,293812210
2347,1281073345
2348,9046661
2349,1752049247
2350,1500989680
2351,1536395398
2352,579829263
2353,1508998774
2354,1014465607
2355,1178941083
2356,1943104718
2357,9058619
2358,1664012464
2359,10204906
2360,27583373
2361,162895806
2362,1134695830
2363,2022287933
2364,283786905
2365,1043811001
2366,19172468
2367,713030848
2368,1416182381
2369,10752403
2370,368403967
2371,443491743
2372,1283413444
2373,624877578
2374,18484278
2375,414395112
2376,9269881
2377,1298489888
2378,243597442
2379,23495262
2380,9569142
2381,243076064
2382,1179980567
2383,484585365
2384,26892272
2385,1194700388
2386,19091072
2387,1398072143
2388,606287042
2389,21353784
2390,24454786
2391,498142541
2392,1256097761
2393,1926802850
2394,180233234
2395,1252646650
2396,2136787903
2397,16579690
2398,13039910
2399,823049364
2400,27564638
2401,937776711
2402,26885645
2403,161861462
2404,24393052
2405,171496020
2406,26604033
2407,790751922
2408,1669901791
2409,25083055
2410,19056119
2411,1243067692
2412,815139570
2413,9412093
2414,1927773763
2415,27422781
2416,19374707
2417,240273522
2418,990338690
2419,18837897
2420,21509701
2421,1363775603
2422,10104554
2423,1558798896
2424,17560307
2425,27441155
2426,592737677
2427,22710682
2428,24355818
2429,25532026
2430,2009451588
2431,27196531
2432,24353090
2433,611622369
2434,21520937
2435,1335585931
2436,9497457
2437,2146920321
2438,1161443023
2439,787387135
2440,627484248
2441,21485182
2442,1600479438
2443,21307939
2444,1231839859
2445,1491226326
2446,24173072
2447,1011061684
2448,21499815
2449,51519471
2450,358401480
2451,243255622
2452,26938486
2453,24856529
2454,13562902
2455,26625010
2456,17159831
2457,145582473
2458,8316946
2459,18770527
2460,2076762809
2461,9462116
2462,15390581
2463,1778508689
2464,26884051
2465,13114417
2466,1390119092
2467,26869545
2468,1793545122
2469,1641273453
2470,1208953462
2471,26792996
2472,2048154566
2473,23066935
2474,26550214
2475,26993607
2476,343606973
2477,2045474568
2478,1038868629
2479,1233449101
2480,21455147
2481,845460888
2482,665658434
2483,27168425
2484,18437400
2485,165691434
2486,1782296043
2487,167526224
2488,26874621
2489,1383951398
2490,27166386
2491,26877508
2492,25161760
2493,734323672
2494,908753935
2495,14499147
2496,1451476954
2497,15323748
2498,1257770376
2499,1448337364
2500,2143256923
2501,1158429121
2502,2133935435
2503,10241802
2504,26575464
2505,1195312058
2506,612067679
2507,1196564122
2508,18951457
2509,949925820
2510,202549752
2511,1726055743
2512,23114752
2513,12972704
2514,717903736
2515,1704592834
2516,19054485
2517,2076358355
2518,96093582
2519,649838510
2520,27089912
2521,98139314
2522,27235070
2523,910143396
2524,262868146
2525,1334176690
2526,716819540
2527,1560931776
2528,27385961
2529,342370046
2530,14078687
2531,26942052
2532,10375533
2533,551429441
2534,18820468
2535,874561747
2536,1147915502
2537,1416265981
2538,1661267492
2539,1015501764
2540,27253158
2541,448389899
2542,27455410
2543,702134084
2544,19781784
2545,27292324
2546,1384248316
2547,19048074
2548,970602317
2549,1307401167
2550,21722607
2551,239761178
2552,922717571
2553,15836134
2554,1491888881
2555,26190973
2556,354830431
2557,1832440912
2558,85293537
2559,1196143663
2560,85690115
2561,1998428715
2562,387023378
2563,1230815244
2564,1948962752
2565,603057862
2566,26948888
2567,259690308
2568,1460787139
2569,10208458
2570,10895086
2571,679438504
2572,1142175440
2573,1775357570
2574,250332791
2575,463970838
2576,2030116210
2577,1493416846
2578,730859111
2579,1367941061
2580,1130369934
2581,979973165
2582,1436226429
2583,12505724
2584,2041432492
2585,2106402698
2586,1433390107
2587,1202422954
2588,717587648
2589,1050192955
2590,1556178949
2591,8040757
2592,15977425
2593,531183470
2594,974280429
2595,1601690729
2596,23634725
2597,1064788897
2598,27198672
2599,26380935
2600,1914529781
2601,58787070
2602,15242729
2603,894217640
2604,366752320
2605,913278032
2606,45616760
2607,26884719
2608,1946549532
2609,12138625
2610,26862756
2611,20400890
2612,1180081680
2613,1066557332
2614,23210341
2615,1818656089
2616,87754050
2617,1716691997
2618,1825571677
2619,1602152285
2620,702070415
2621,1242044035
2622,27361334
2623,15792713
2624,1975403968
2625,544070762
2626,20290778
2627,1380526023
2628,309401367
2629,18767669
2630,7930874
2631,141199343
2632,27359435
2633,1462122525
2634,8993919
2635,1440596180
2636,712251450
2637,1138154447
2638,1030031481
2639,1161534637
2640,24907645
2641,21489585
2642,17624225
2643,939740355
2644,299559976
2645,20888041
2646,1076949402
2647,564151325
2648,14079983
2649,1067554686
2650,1682263918
2651,115642062
2652,8328801
2653,17359058
2654,864251848
2655,17125904
2656,97770278
2657,12814193
2658,25771881
2659,835064434
2660,8395411
2661,1250970494
2662,587349793
2663,1037263059
2664,9357014
2665,10205092
2666,893911050
2667,481094890
2668,2087432287
2669,10910217
2670,1175807026
2671,25082204
2672,26473614
2673,21248158
2674,542658811
2675,1495963284
2676,96441956
2677,14513948
2678,541563988
2679,9185583
2680,944644946
2681,16981645
2682,1912888539
2683,34397234
2684,1360737185
2685,26852530
2686,75620756
2687,179303531
2688,19712864
2689,311468079
2690,21541844
2691,1443975060
2692,27235840
2693,1015629037
2694,1827460043
2695,1361203949
2696,24909927
2697,238181389
2698,25733247
2699,10807593
2700,9058357
2701,26557619
2702,27349852
2703,24994852
2704,1663041096
2705,1788999978
2706,1619565582
2707,416504921
2708,1236809149
2709,17490077
2710,41541163
2711,1225009208
2712,24122982
2713,27095583
2714,910976943
2715,1626813663
2716,19974848
2717,1785652336
2718,564727035
2719,2042761032
2720,892171786
2721,321976849
2722,163800109
2723,790358848
2724,24627972
2725,25611455
2726,1155855870
2727,22854241
2728,1385610448
2729,528303189
2730,71203947
2731,321470880
2732,742473425
2733,878012600
2734,201772000
2735,1777103934
2736,1593096070
2737,2052169843
2738,16261343
2739,13602059
2740,1378746048
2741,20126884
2742,24661378
2743,1021735455
2744,868737237
2745,153091550
2746,15335237
2747,1795813979
2748,1425458877
2749,15723971
2750,150782347
2751,997829954
2752,588738669
2753,1831132402
2754,21525336
2755,366276280
2756,610602318
2757,9452994
2758,1639162530
2759,649549236
2760,1814049615
2761,27391248
2762,682897228
2763,2052408697
2764,11539852
2765,1634294548
2766,242717215
2767,342246033
2768,10891303
2769,10022276
2770,276626600
2771,1554445070
2772,26303350
2773,356761877
2774,1414829658
2775,2132065667
2776,1564529908
2777,23182795
2778,654674753
2779,16729836
2780,27590516
2781,23193541
2782,185339038
2783,12723996
2784,8042333
2785,204311642
2786,986232032
2787,1858538846
2788,26874310
2789,926433412
2790,1321823596
2791,27445248
2792,1874427082
2793,23727274
2794,1672417180
2795,571671874
2796,572471659
2797,974417936
2798,1997469812
2799,217787831
2800,865338108
2801,27337759
2802,1938593737
2803,834666065
2804,297885011
2805,719459055
2806,24119472
2807,1524377191
2808,640048903
2809,27523497
2810,1578213876
2811,531894376
2812,1122942212
2813,655909706
2814,564051628
2815,514453514
2816,2034613115
2817,618642706
2818,139839930
2819,1699819473
2820,77959048
2821,2051563159
2822,1674881028
2823,1443898709
2824,14612399
2825,9463567
2826,25408323
2827,1360693897
2828,1446018003
2829,21545355
2830,641933235
2831,1459499218
2832,822442071
2833,1028406499
2834,27563112
2835,633011012
2836,541890864
2837,254311410
2838,10962774
2839,915340178
2840,21652710
2841,221825332
2842,21546633
2843,679736866
2844,754928909
2845,13604394
2846,284978
2847,8047503
2848,26644294
2849,1745916823
2850,17164058
2851,10225659
2852,1423811026
2853,19053547
2854,1202180944
2855,17350387
2856,1471231255
2857,421056083
2858,247162336
2859,1596778646
2860,1627955915
2861,551712632
2862,27235493
2863,23556092
2864,427933285
2865,884907943
2866,26944414
2867,994990674
2868,614956036
2869,27505139
2870,26813102
2871,23579370
2872,27446249
2873,10393892
2874,27114938
2875,1355280803
2876,236288775
2877,27418865
2878,1782977249
2879,670044535
2880,19584197
2881,615161662
2882,969382627
2883,9835842
2884,791489868
2885,1222953050
2886,580678923
2887,276658476
2888,1540797741
2889,1596413184
2890,9348252
2891,26980914
2892,21928570
2893,744578074
2894,1583077475
2895,1932882486
2896,24870029
2897,27598301
2898,309701322
2899,1903611516
2900,124669851
2901,572717031
2902,177458893
2903,1729174027
2904,1382011189
2905,199580620
2906,474120028
2907,24638022
2908,1817863662
2909,1423809046
2910,2058522387
2911,18013376
2912,11256999
2913,24119022
2914,2144170911
2915,21302639
2916,550559893
2917,1105114080
2918,21556089
2919,603595713
2920,1392030698
2921,21801975
2922,486784904
2923,20465427
2924,280856908
2925,26884074
2926,2124719483
2927,1708813145
2928,1285979270
2929,27441205
2930,214562349
2931,654606271
2932,8319639
2933,2023352784
2934,21355183
2935,9218021
2936,17022482
2937,561677707
2938,1195258663
2939,1984207097
2940,227904457
2941,1914065555
2942,723563261
2943,1842038586
2944,791629311
2945,327003845
2946,27030147
2947,229722619
2948,597105112
2949,568374019
2950,483542662
2951,507163800
2952,18751775
2953,2097029740
2954,1928554578
2955,1328390041
2956,23571929
2957,585972945
2958,25133583
2959,403954331
2960,1612113893
2961,1410522599
2962,1506123187
2963,1085410931
2964,21546648
2965,24877763
2966,1136774130
2967,397324342
2968,19883693
2969,1740302202
2970,636995766
2971,128813184
2972,354410266
2973,19321320
2974,25115010
2975,21469585
2976,719557066
2977,685289703
2978,306544936
2979,522395014
2980,13109630
2981,765358782
2982,18815393
2983,25488727
2984,143521256
2985,1176332551
2986,741799828
2987,285528226
2988,1268562000
2989,1143483385
2990,1555455122
2991,27491731
2992,1811264594
2993,1820232752
2994,1064472113
2995,14087875
2996,21510498
2997,19606805
2998,1928999614
2999,1360925124
3000,1013067175
3001,598005321
3002,19639423
3003,517602886
3004,26829471
3005,27126169
3006,973305898
3007,17575450
3008,609727321
3009,12283785
3010,26511058
3011,13113428
3012,26801319
3013,764133357
3014,142212781
3015,1319147361
3016,20906398
3017,1247540603
3018,1538698904
3019,747267087
3020,20629782
3021,841887322
3022,15627100
3023,1391971921
3024,9784568
3025,20630992
3026,1209866730
3027,2003045053
3028,1794837189
3029,1510825305
3030,167774033
3031,14608852
3032,428004887
3033,1453571924
3034,21515143
3035,294751059
3036,427669200
3037,1190425913
3038,26333051
3039,1712596669
3040,19730568
3041,8943676
3042,1206298050
3043,13312871
3044,9000209
3045,974886524
3046,1122537517
3047,25050406
3048,1357850630
3049,9687823
3050,1664067453
3051,27420343
3052,378630984
3053,72059741
3054,299502916
3055,1561892662
3056,10839121
3057,17790368
3058,2133422542
3059,24907641
3060,1523721571
3061,890637284
3062,1901985824
3063,380232525
3064,106097082
3065,9882032
3066,982245999
3067,24484981
3068,981745071
3069,2144096934
3070,1546785727
3071,1783248373
3072,808101168
3073,1725151688
3074,1691071130
3075,1631826848
3076,104916076
3077,18764827
3078,1245522501
3079,27376769
3080,2014263446
3081,19723055
3082,1453689849
3083,27239818
3084,188607074
3085,601624191
3086,1388393763
3087,1025492597
3088,18208853
3089,1354655532
3090,27335344
3091,1680620410
3092,465567277
3093,11649322
3094,14146167
3095,25607741
3096,2046887452
3097,2012124390
3098,656929818
3099,462846431
3100,1972077690
3101,915825806
3102,14869476
3103,21485427
3104,902742954
3105,26900601
3106,26437080
3107,18398832
3108,684470048
3109,24710611
3110,22892912
3111,59954839
3112,839785093
3113,21502265
3114,1608544288
3115,1737188664
3116,11988145
3117,1009646745
3118,748620637
3119,1508075999
3120,1928307697
3121,1154156788
3122,1735338702
3123,2022136521
3124,2061851154
3125,19700381
3126,1844364223
3127,1639202515
3128,928437361
3129,1502206846
3130,441463054
3131,475813760
3132,542796364
3133,491755873
3134,26849825
3135,26777395
3136,405985432
3137,21500475
3138,1718139563
3139,280369383
3140,310452204
3141,18287961
3142,14692923
3143,25985477
3144,21470764
3145,8996140
3146,652038191
3147,893435448
3148,1924627970
3149,697257549
3150,1316106170
3151,21580659
3152,1868305338
3153,1956172931
3154,1580292836
3155,1298037718
3156,1862130273
3157,1642210424
3158,232135366
3159,1637085501
3160,1613900075
3161,1430551809
3162,21127892
3163,355269360
3164,1853556908
3165,1538034201
3166,612093211
3167,19541624
3168,522781475
3169,1970506705
3170,1722014680
3171,283057065
3172,980884989
3173,1390011514
3174,42496408
3175,1066302555
3176,14098110
3177,1824865454
3178,21463508
3179,25491140
3180,1176176541
3181,26453253
3182,17475052
3183,818833728
3184,801582372
3185,770545912
3186,242368968
3187,523240571
3188,1469548109
3189,27505065
3190,794766180
3191,2028562966
3192,14835390
3193,288843743
3194,1251901057
3195,1959760107
3196,8640945
3197,24528742
3198,742999664
3199,308778050
3200,1023605932
3201,979505096
3202,335498272
3203,15460186
3204,9775012
3205,2086134863
3206,2117340011
3207,1893552073
3208,1637214883
3209,808885837
3210,1985306608
3211,1098530020
3212,2003360746
3213,1762277864
3214,23385255
3215,489755369
3216,27375622
3217,1471342241
3218,28920255
3219,13615194
3220,1968123728
3221,27602129
3222,1562657538
3223,1939909597
3224,557376936
3225,675004134
3226,796352061
3227,2043162168
3228,1494110869
3229,2039811828
3230,1525524763
3231,2069374670
3232,8907753
3233,21683126
3234,644907230
3235,823443118
3236,408753711
3237,861734612
3238,25762795
3239,18224967
3240,47104905
3241,27384817
3242,109596187
3243,21531701
3244,335647369
3245,9442770
3246,1836062230
3247,501338313
3248,19816843
3249,9729596
3250,1952083708
3251,11417872
3252,1668069119
3253,984094985
3254,128487361
3255,1022596636
3256,1914045683
3257,9725457
3258,1978792651
3259,1031391755
3260,10413058
3261,27110914
3262,1121715323
3263,25401011
3264,26070826
3265,262900404
3266,1028238972
3267,9958751
3268,25551121
3269,949796336
3270,1182716369
3271,554821745
3272,2139926867
3273,1978042460
3274,14495585
3275,10989235
3276,569237782
3277,1569763514
3278,135937328
3279,1291755548
3280,18033536
3281,1273727606
3282,20195814
3283,15597070
3284,27469103
3285,832688921
3286,27541357
3287,1800518097
3288,24786457
3289,24767015
3290,1871405688
3291,26573067
3292,21457639
3293,88307711
3294,1552573984
3295,1555102696
3296,132151202
3297,191738317
3298,21910957
3299,21457900
3300,26969310
3301,1586415036
3302,1458294164
3303,2006395951
3304,24728702
3305,22398897
3306,788872329
3307,22547865
3308,26984140
3309,712241916
3310,2020231452
3311,1450952537
3312,12020471
3313,747057137
3314,24812560
3315,17968437
3316,1566560324
3317,618057885
3318,1391568257
3319,1040202157
3320,1188891490
3321,1743157322
3322,676770436
3323,216179497
3324,2118592215
3325,322131471
3326,18480600
3327,750431959
3328,26610812
3329,1233024350
3330,198128819
3331,14602309
3332,1268423886
3333,842886196
3334,26915456
3335,75691032
3336,27520267
3337,1149622752
3338,1693716472
3339,2084177486
3340,23921556
3341,216787487
3342,24924609
3343,1067823244
3344,1285933199
3345,27447056
3346,1650150929
3347,1492182459
3348,9981658
3349,27539649
3350,849751443
3351,2122535351
3352,27441161
3353,26099043
3354,1775347710
3355,1190802900
3356,1923151662
3357,315193014
3358,25532537
3359,1818659996
3360,27445744
3361,26632610
3362,13594454
3363,935429196
3364,965875119
3365,1260626730
3366,25015467
3367,24065310
3368,136004442
3369,802639048
3370,17116799
3371,26984197
3372,2129039474
3373,610897562
3374,21489085
3375,800406910
3376,337455511
3377,222280511
3378,26866439
3379,1169516607
3380,26301545
3381,982521565
3382,27505311
3383,818388437
3384,1070939284
3385,8067491
3386,499040707
3387,17029198
3388,400905629
3389,19274823
3390,20032311
3391,166699310
3392,566806168
3393,1026347054
3394,1017114358
3395,1742276125
3396,743280846
3397,18477250
3398,215572222
3399,322268709
3400,44582262
3401,27095973
3402,1659023004
3403,1442265449
3404,21555999
3405,1562320098
3406,11371624
3407,16265807
