,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,dong,address1,lat,lng
306,제주특별자치도 제주시 이도2동 2025-7,2025-7,제주특별자치도 제주시 이도2동,레몬칸타타,27608618,http://t1.daumcdn.net/place/A3CD5FFDB5A043AE826BFB35BC369F61,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.48683527538308,126.53571563300515
1315,제주특별자치도 제주시 일도2동 321,321,제주특별자치도 제주시 일도2동,가비,24926480,http://t1.daumcdn.net/place/A3072A666187463786C0E3DCB308F956,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.51124967336,126.53938243501521
14,제주특별자치도 제주시 아라일동 6126-13,6126-13,제주특별자치도 제주시 아라일동,카페일상,1411458986,http://t1.daumcdn.net/localfiy/8933047E9B6842C785770C8AC71B79CB,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.473614190059344,126.5503657408045
2144,제주특별자치도 제주시 삼양이동 2137-6,2137-6,제주특별자치도 제주시 삼양이동,감성커피 제주삼화점,1360693897,http://t1.daumcdn.net/localfiy/970537E09EA1435FB706E2A5629010E3,0.0,제주시,제주시,제주시,삼양이동,"['제주특별자치도', '제주시', '삼양이동']",33.52158295051432,126.58562664432485
2275,제주특별자치도 제주시 삼양일동 1638-9,1638-9,제주특별자치도 제주시 삼양일동,커피알마,25133583,,0.0,제주시,제주시,제주시,삼양일동,"['제주특별자치도', '제주시', '삼양일동']",33.52581289361318,126.58769052466073
2906,제주특별자치도 제주시 아라일동 6044-3,6044-3,제주특별자치도 제주시 아라일동,롱리브,283241962,http://t1.daumcdn.net/localfiy/03C9D454FE344A7089A4A9A2275A3AC0,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.4766112613877,126.54154970452198
1456,제주특별자치도 제주시 도련일동 1937-5,1937-5,제주특별자치도 제주시 도련일동,블럭파티키즈,463197714,,0.0,제주시,제주시,제주시,도련일동,"['제주특별자치도', '제주시', '도련일동']",33.51644275545296,126.58100559363653
689,제주특별자치도 제주시 노형동 915-2,915-2,제주특별자치도 제주시 노형동,카페여유,15991302,http://t1.daumcdn.net/place/3233968389A445538BC3E70ED0E33FC8,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.4869777045628,126.48504872551516
2270,제주특별자치도 제주시 노형동 1236-4,1236-4,제주특별자치도 제주시 노형동,투썸플레이스 제주노형DT점,2097029740,http://t1.daumcdn.net/place/A987C45406884809AA37D39640D30EDA,1.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.49125884906075,126.47397891686613
3381,제주특별자치도 제주시 건입동 1443-2,1443-2,제주특별자치도 제주시 건입동,투썸플레이스 제주휘슬락호텔점,1778264062,http://t1.daumcdn.net/place/D48265BA311C4117893AD43E0F0B7792,1.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.51740426208265,126.52750117628884
2570,제주특별자치도 제주시 연동 262-51,262-51,제주특별자치도 제주시 연동,까로치아 연동점,984094985,http://t1.daumcdn.net/localfiy/FE3DBD35975D416D99770461696C30D5,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48712202065605,126.48854698696461
2133,제주특별자치도 제주시 노형동 288-25,288-25,제주특별자치도 제주시 노형동,쁠랑뜨,2034613115,http://t1.daumcdn.net/localfiy/51AD640ABF0847589783B287E79E7FF8,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.45275477057153,126.48543178825493
1196,제주특별자치도 제주시 용담1동 2814-12,2814-12,제주특별자치도 제주시 용담1동,이올라니,1315710148,http://t1.daumcdn.net/place/42B4CDACF2EB40EBA2CB4A0EB14F7355,0.0,제주시,제주시,제주시,용담1동,"['제주특별자치도', '제주시', '용담1동']",33.50376090501617,126.51339966038017
847,제주특별자치도 제주시 연동 256-4,256-4,제주특별자치도 제주시 연동,연동커피,526663833,http://t1.daumcdn.net/localfiy/35FB6602F04A410F8ACDBE4894031C94,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48375145502002,126.48713793986138
838,제주특별자치도 제주시 외도일동 643-12,643-12,제주특별자치도 제주시 외도일동,미호카페,20635890,http://t1.daumcdn.net/place/51ADFEFB1EFD4B1480CC2DD9D444D8B6,0.0,제주시,제주시,제주시,외도일동,"['제주특별자치도', '제주시', '외도일동']",33.48425910035938,126.42920141992354
1981,제주특별자치도 제주시 건입동 1045-15,1045-15,제주특별자치도 제주시 건입동,현카페,10910217,,0.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.51420378368724,126.53758007792462
1969,제주특별자치도 제주시 연동 1485-11,1485-11,제주특별자치도 제주시 연동,머큐리,12814193,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48016518445024,126.49026197763921
2227,제주특별자치도 제주시 용담1동 248-5,248-5,제주특별자치도 제주시 용담1동,타요키즈카페 제주용담점,2058522387,http://t1.daumcdn.net/place/90AC953439CE4BEB900A02AE998F965E,0.0,제주시,제주시,제주시,용담1동,"['제주특별자치도', '제주시', '용담1동']",33.50660340800049,126.51449442372052
1581,제주특별자치도 제주시 용담삼동 2319-6,2319-6,제주특별자치도 제주시 용담삼동,설심당 본점,24812797,http://t1.daumcdn.net/place/ACC7AD163863426981DB98BAABDA1F0B,0.0,제주시,제주시,제주시,용담삼동,"['제주특별자치도', '제주시', '용담삼동']",33.51943491388265,126.4929121757815
2073,제주특별자치도 제주시 연동 282-20,282-20,제주특별자치도 제주시 연동,달콤커피 제주연동제니아점,610602318,,1.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48910622404111,126.49310622887657
2845,제주특별자치도 제주시 아라일동 6134-10,6134-10,제주특별자치도 제주시 아라일동,약속다방,193979206,http://t1.daumcdn.net/localfiy/searchregister_1066578630,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.4740882011863,126.54782433012815
798,제주특별자치도 제주시 이도2동 1991-2,1991-2,제주특별자치도 제주시 이도2동,바바오럼,1797528035,http://t1.daumcdn.net/place/497B13BD50BB4DFDB7E7A5E7A2B3674E,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49204109643534,126.53910109135239
381,제주특별자치도 제주시 연동 1372-3,1372-3,제주특별자치도 제주시 연동,엘가커피 제주연동점,27537304,http://t1.daumcdn.net/place/92D3550E2526433DA65B285113A0D8A9,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48151552769963,126.4906413997726
1844,제주특별자치도 제주시 노형동 2586-3,2586-3,제주특별자치도 제주시 노형동,떼르떼,10375533,http://t1.daumcdn.net/place/41ECA80F5F364120887D303E5AEDBC8B,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.483678045573285,126.46969514177856
1184,제주특별자치도 제주시 용담1동 145-1,145-1,제주특별자치도 제주시 용담1동,금호다방,8797849,,0.0,제주시,제주시,제주시,용담1동,"['제주특별자치도', '제주시', '용담1동']",33.51211656521662,126.51886785385251
1701,제주특별자치도 제주시 연동 291-71,291-71,제주특별자치도 제주시 연동,예쁜미소,1398072143,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.490993398650986,126.4942444411396
891,제주특별자치도 제주시 노형동 936-2,936-2,제주특별자치도 제주시 노형동,마시클,26787548,http://t1.daumcdn.net/place/015186BB53694165B18D7684206C1972,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48297492520655,126.48338534283181
1407,제주특별자치도 제주시 용담1동 231-1,231-1,제주특별자치도 제주시 용담1동,몽마르뜨,24119100,,0.0,제주시,제주시,제주시,용담1동,"['제주특별자치도', '제주시', '용담1동']",33.5099300659033,126.51398076072881
749,제주특별자치도 제주시 노형동 2578-4,2578-4,제주특별자치도 제주시 노형동,더치박스,72822449,http://t1.daumcdn.net/localfiy/A1756CF6FB044D2FAABD9595308C8896,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48944293216445,126.47437726222645
98,제주특별자치도 제주시 일도1동 1338,1338,제주특별자치도 제주시 일도1동,슈가갤러리,1184824906,http://t1.daumcdn.net/place/9AF23E6876774B6FBC9ED7109AB04B25,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.51432700455578,126.52628658559321
2634,제주특별자치도 제주시 이도2동 1030-9,1030-9,제주특별자치도 제주시 이도2동,책에취함,618057885,http://t1.daumcdn.net/localfiy/7D629EB373C64217904D7EEA83924ABE,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49747704749352,126.5317116272073
1532,제주특별자치도 제주시 연동 1501-9,1501-9,제주특별자치도 제주시 연동,미도커피컴퍼니,648715343,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.478793506537265,126.49083377531086
2900,제주특별자치도 제주시 아라이동 3003-7,3003-7,제주특별자치도 제주시 아라이동,카페프리모,19372891,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.49222061407417,126.54375730753443
2296,제주특별자치도 제주시 일도일동 1301-4,1301-4,제주특별자치도 제주시 일도일동,마음에온,522395014,http://t1.daumcdn.net/place/38F757F05CA24D71B9B9ABCF92CE0ABD,0.0,제주시,제주시,제주시,일도일동,"['제주특별자치도', '제주시', '일도일동']",33.514567406984625,126.52596668144422
3082,제주특별자치도 제주시 일도2동 165-21,165-21,제주특별자치도 제주시 일도2동,또주랑,1493300746,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.508759222478226,126.53497005034363
1237,제주특별자치도 제주시 노형동 741-2,741-2,제주특별자치도 제주시 노형동,코끼리안장에앉아,14819318,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.47913642719782,126.48134241940214
2750,제주특별자치도 제주시 연동 2324-6,2324-6,제주특별자치도 제주시 연동,롯데시티호텔제주 씨카페,24119020,http://t1.daumcdn.net/place/F3BEB2703D764D598826A0B65F6331FE,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.4906410067903,126.48660235445963
1797,제주특별자치도 제주시 일도2동 367-17,367-17,제주특별자치도 제주시 일도2동,커피로카,18437400,http://t1.daumcdn.net/place/3DB76A9F4C394D659C01C5DB640FC52C,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.506619404301695,126.54043584549689
2886,제주특별자치도 제주시 일도1동 1461-1,1461-1,제주특별자치도 제주시 일도1동,스타벅스 제주칠성점,26643820,http://t1.daumcdn.net/place/BBA665A723354D198CBEFAFEB011A577,1.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.51336015436016,126.52525428614217
2544,제주특별자치도 제주시 오등동 산 45-11,산 45-11,제주특별자치도 제주시 오등동,별빛카페,2043162168,http://t1.daumcdn.net/localfiy/6C2E2D6153C84C55BE5E0DDA6F23CC84,0.0,제주시,제주시,제주시,오등동,"['제주특별자치도', '제주시', '오등동']",33.44829847745315,126.55069430650138
1670,제주특별자치도 제주시 이도2동 1980-1,1980-1,제주특별자치도 제주시 이도2동,봉돌이네,1943104718,http://t1.daumcdn.net/place/F8C12F7A62E643359D4982269AF700BF,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49072457219165,126.54196601964028
2842,제주특별자치도 제주시 도두일동 1743,1743,제주특별자치도 제주시 도두일동,레터스투시리얼,1772364605,http://t1.daumcdn.net/place/6B80FD18A45B4FCC8387F99778B5D159,0.0,제주시,제주시,제주시,도두일동,"['제주특별자치도', '제주시', '도두일동']",33.50697218498666,126.46985014711626
3042,제주특별자치도 제주시 노형동 1045-9,1045-9,제주특별자치도 제주시 노형동,커피베이 제주노형점,441219950,,1.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.490550026187506,126.47777513399163
2223,제주특별자치도 제주시 오라이동 3162-2,3162-2,제주특별자치도 제주시 오라이동,투썸플레이스 제주연북로점,474120028,,1.0,제주시,제주시,제주시,오라이동,"['제주특별자치도', '제주시', '오라이동']",33.48184294381086,126.50288780418516
409,제주특별자치도 제주시 노형동 3702-2,3702-2,제주특별자치도 제주시 노형동,디어마이퍼피,1795725103,http://t1.daumcdn.net/localfiy/06671CD495AC4F24B21E6797A615C4A1,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48384036595627,126.46217113260033
851,제주특별자치도 제주시 이도1동 1774-8,1774-8,제주특별자치도 제주시 이도1동,다낚아낚시카페 제주점,1848820644,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.50074910775687,126.52819433605497
2407,제주특별자치도 제주시 이도2동 2003-4,2003-4,제주특별자치도 제주시 이도2동,아일렛,27335344,http://t1.daumcdn.net/place/2A928EE593EA4F229CD7F62D2D21ED6A,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.489118534573976,126.53582826704482
3371,제주특별자치도 제주시 일도일동 1276-7,1276-7,제주특별자치도 제주시 일도일동,파스쿠찌 제주탑동점,670261797,,1.0,제주시,제주시,제주시,일도일동,"['제주특별자치도', '제주시', '일도일동']",33.515301541066044,126.52650084766786
1743,제주특별자치도 제주시 노형동 1278-9,1278-9,제주특별자치도 제주시 노형동,베리라이크,2009451588,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.487520406415996,126.47942452403545
657,제주특별자치도 제주시 외도일동 637-12,637-12,제주특별자치도 제주시 외도일동,정봉자커피,1215049154,,0.0,제주시,제주시,제주시,외도일동,"['제주특별자치도', '제주시', '외도일동']",33.485144224509696,126.43111082332611
1229,제주특별자치도 제주시 일도일동 1148-2,1148-2,제주특별자치도 제주시 일도일동,커뮤니티라운지,582214423,,0.0,제주시,제주시,제주시,일도일동,"['제주특별자치도', '제주시', '일도일동']",33.512859393683634,126.52822333098462
1914,제주특별자치도 제주시 일도2동 362-28,362-28,제주특별자치도 제주시 일도2동,티포이,15242729,http://t1.daumcdn.net/place/7CE34063940348BAB32D9E5EBE2C45C4,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.5047897972828,126.5362482941676
1930,제주특별자치도 제주시 연동 283-2,283-2,제주특별자치도 제주시 연동,더포시즌,1825571677,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48749019806387,126.49213433735353
1725,제주특별자치도 제주시 화북일동 1973-20,1973-20,제주특별자치도 제주시 화북일동,수상한언니들,815139570,,0.0,제주시,제주시,제주시,화북일동,"['제주특별자치도', '제주시', '화북일동']",33.520505511329496,126.56587324830745
3196,제주특별자치도 제주시 연동 261-1,261-1,제주특별자치도 제주시 연동,파노라마라이브카페,18838340,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.489702634704564,126.48992203593993
3020,제주특별자치도 제주시 이도1동 1691-9,1691-9,제주특별자치도 제주시 이도1동,선라이즈 제주 칼 호텔,1335188772,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.50587243007636,126.52690089881912
2642,제주특별자치도 제주시 외도일동 637-12,637-12,제주특별자치도 제주시 외도일동,더돌코롬카페,322131471,http://t1.daumcdn.net/localfiy/318BCEA2F1564C8AB6DC84C2A3FF6E4F,0.0,제주시,제주시,제주시,외도일동,"['제주특별자치도', '제주시', '외도일동']",33.485144224509696,126.43111082332611
3359,제주특별자치도 제주시 오라삼동 2319-8,2319-8,제주특별자치도 제주시 오라삼동,제주명품,9398816,,0.0,제주시,제주시,제주시,오라삼동,"['제주특별자치도', '제주시', '오라삼동']",33.498098979124116,126.50703054181494
314,제주특별자치도 제주시 이도일동 1709-17,1709-17,제주특별자치도 제주시 이도일동,띵꽁빵꽁,2067140104,,0.0,제주시,제주시,제주시,이도일동,"['제주특별자치도', '제주시', '이도일동']",33.507389834259364,126.52478751264604
2362,제주특별자치도 제주시 노형동 3795-19,3795-19,제주특별자치도 제주시 노형동,히든,974886524,http://t1.daumcdn.net/place/84FAB5AE8D44451D8FAAE61DC805A064,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48178085791117,126.47642475843588
3026,제주특별자치도 제주시 오라일동 1088-3,1088-3,제주특별자치도 제주시 오라일동,카페열리,803475517,http://t1.daumcdn.net/place/16172FADFA50433A93D40FC10B14D2A0,0.0,제주시,제주시,제주시,오라일동,"['제주특별자치도', '제주시', '오라일동']",33.495623787421934,126.52050437530914
1299,제주특별자치도 제주시 연동 263-10,263-10,제주특별자치도 제주시 연동,아르보,1133585949,http://t1.daumcdn.net/place/697283772BA2472D90224774F789B4BE,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48471294957949,126.48941761027682
907,제주특별자치도 제주시 오라일동 2451-6,2451-6,제주특별자치도 제주시 오라일동,에이바우트커피종합경기장점,1469540771,,0.0,제주시,제주시,제주시,오라일동,"['제주특별자치도', '제주시', '오라일동']",33.49591194545675,126.5194826443427
494,제주특별자치도 제주시 건입동 1089-8,1089-8,제주특별자치도 제주시 건입동,희다방,1943501358,,0.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.51391435821664,126.5354074442013
821,제주특별자치도 제주시 용담이동 439,439,제주특별자치도 제주시 용담이동,슬로우벗커피로스터스,19637598,http://t1.daumcdn.net/cfile/211880425588F27321,0.0,제주시,제주시,제주시,용담이동,"['제주특별자치도', '제주시', '용담이동']",33.51554191059842,126.5140699331746
2912,제주특별자치도 제주시 일도이동 378-8,378-8,제주특별자치도 제주시 일도이동,요거프레소 제주일도점,819063138,,0.0,제주시,제주시,제주시,일도이동,"['제주특별자치도', '제주시', '일도이동']",33.50588850709848,126.54075827107276
3160,제주특별자치도 제주시 도남동 915,915,제주특별자치도 제주시 도남동,정든공간,8502392,,0.0,제주시,제주시,제주시,도남동,"['제주특별자치도', '제주시', '도남동']",33.49896354830754,126.52525540498871
1228,제주특별자치도 제주시 연동 292-9,292-9,제주특별자치도 제주시 연동,락,292695574,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.489583394942066,126.49426555005915
1149,제주특별자치도 제주시 외도일동 476-1,476-1,제주특별자치도 제주시 외도일동,아인당구카페,881686777,http://t1.daumcdn.net/localfiy/8314713C2D404977B7C9437E8B4B4536,0.0,제주시,제주시,제주시,외도일동,"['제주특별자치도', '제주시', '외도일동']",33.49021529855705,126.43122830913228
3342,제주특별자치도 제주시 이도이동 1185-2,1185-2,제주특별자치도 제주시 이도이동,흑화당 제주시청점,759242783,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.4982402528985,126.53040324945722
2146,제주특별자치도 제주시 연동 275-6,275-6,제주특별자치도 제주시 연동,크로니,21545355,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48391388268281,126.49154837466659
556,제주특별자치도 제주시 삼도1동 539-7,539-7,제주특별자치도 제주시 삼도1동,별,9841400,,0.0,제주시,제주시,제주시,삼도1동,"['제주특별자치도', '제주시', '삼도1동']",33.50381963709516,126.52013632686807
1865,제주특별자치도 제주시 오등동 산 34,산 34,제주특별자치도 제주시 오등동,별빛누리가페테리아,15836134,,0.0,제주시,제주시,제주시,오등동,"['제주특별자치도', '제주시', '오등동']",33.44518511636565,126.54941548679328
3190,제주특별자치도 제주시 노형동 1289-3,1289-3,제주특별자치도 제주시 노형동,파스쿠찌 제주노형로타리점,26143893,http://t1.daumcdn.net/place/0DC6E67768E046CE8B2929F283FDE41E,1.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48693530370295,126.47921713140472
1219,제주특별자치도 제주시 이도이동 319-5,319-5,제주특별자치도 제주시 이도이동,금요일의아침 조금,1628505523,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.503031369910275,126.53760936526422
3360,제주특별자치도 제주시 아라일동 2853-1,2853-1,제주특별자치도 제주시 아라일동,거인의정원,405890910,http://t1.daumcdn.net/place/BE1FDC0CD790449ABD0718CBBF5AEF3D,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47177723428658,126.53534411401874
1209,제주특별자치도 제주시 노형동 912-3,912-3,제주특별자치도 제주시 노형동,아이비카페,21305070,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.486318078233396,126.48166975249613
276,제주특별자치도 제주시 삼도1동 571-1,571-1,제주특별자치도 제주시 삼도1동,리베라떼,8961009,http://t1.daumcdn.net/place/40686B0678624A57A8731A9734A5295A,0.0,제주시,제주시,제주시,삼도1동,"['제주특별자치도', '제주시', '삼도1동']",33.49847830468298,126.52005818596488
3260,제주특별자치도 제주시 일도1동 1145-1,1145-1,제주특별자치도 제주시 일도1동,한라봉봉,923425597,,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.51273527090845,126.52782792315787
529,제주특별자치도 제주시 이도이동 2006-2,2006-2,제주특별자치도 제주시 이도이동,호이안로스터리제주,1568994799,http://t1.daumcdn.net/localfiy/searchregister_1613866102,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.49035101862372,126.53751751771898
1181,제주특별자치도 제주시 화북일동 1984-10,1984-10,제주특별자치도 제주시 화북일동,감성커피,1247098851,,0.0,제주시,제주시,제주시,화북일동,"['제주특별자치도', '제주시', '화북일동']",33.51906384802058,126.56509683896408
3334,제주특별자치도 제주시 노형동 3806-8,3806-8,제주특별자치도 제주시 노형동,에스프레소라운지,437916891,http://t1.daumcdn.net/place/474B6E0FB65D49DB80945F7ADD639FC2,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48065110283413,126.47279498614489
2189,제주특별자치도 제주시 이도2동 1776-3,1776-3,제주특별자치도 제주시 이도2동,카페파이브,27446249,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.500096693560884,126.52733695394151
544,제주특별자치도 제주시 일도1동 1431,1431,제주특별자치도 제주시 일도1동,더시애틀커피,21510252,,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.514626095217885,126.52906189152593
2460,제주특별자치도 제주시 노형동 709,709,제주특별자치도 제주시 노형동,사과나무,25985477,http://t1.daumcdn.net/place/EC3EA75C5CDB4B398BC63258C68D266B,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.481601191331464,126.48172797312989
2911,제주특별자치도 제주시 노형동 721-3,721-3,제주특별자치도 제주시 노형동,어린왕자 제주점,7993351,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48135202344598,126.4842427995155
3145,제주특별자치도 제주시 이도이동 1987-14,1987-14,제주특별자치도 제주시 이도이동,플랜비스터디카페,292678268,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.49056927529494,126.53801994169834
947,제주특별자치도 제주시 노형동 3811-4,3811-4,제주특별자치도 제주시 노형동,카페빈스,1828289100,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.47948817250212,126.47409740630887
1288,제주특별자치도 제주시 연동 304-14,304-14,제주특별자치도 제주시 연동,엄블랑호다,266260346,http://t1.daumcdn.net/place/460903803D5244ADB49A30E1E822BC3C,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48423071620831,126.49583312214638
782,제주특별자치도 제주시 이도2동 1768-27,1768-27,제주특별자치도 제주시 이도2동,보드스페이스,701108705,http://t1.daumcdn.net/localfiy/searchregister_678653682,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.499114754952735,126.52991641699872
1870,제주특별자치도 제주시 이호일동 1795,1795,제주특별자치도 제주시 이호일동,미리로,85293537,http://t1.daumcdn.net/localfiy/29E62F76447E4DEE87684A4DC2C51099,0.0,제주시,제주시,제주시,이호일동,"['제주특별자치도', '제주시', '이호일동']",33.49766800437532,126.44841895525978
1989,제주특별자치도 제주시 아라일동 2347-1,2347-1,제주특별자치도 제주시 아라일동,루드비히커피하우스,14513948,http://t1.daumcdn.net/place/861BD71872484196A08C88BFECFD2FA5,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.48279787156905,126.54297608903985
3274,제주특별자치도 제주시 노형동 2579-1,2579-1,제주특별자치도 제주시 노형동,우주라이크카페 노형점,792242154,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48997695240512,126.47444290141176
227,제주특별자치도 제주시 오라이동 1236-3,1236-3,제주특별자치도 제주시 오라이동,미녀들의수다,23440244,http://t1.daumcdn.net/cfile/24024C41556FE2D11B,0.0,제주시,제주시,제주시,오라이동,"['제주특별자치도', '제주시', '오라이동']",33.49338574975793,126.51165851886155
513,제주특별자치도 제주시 아라일동 2574,2574,제주특별자치도 제주시 아라일동,브런치카페올레락,162486547,http://t1.daumcdn.net/localfiy/916D6F75E2294CC3ABB6F407467C3135,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.48387143875999,126.53587777594743
1809,제주특별자치도 제주시 일도이동 550-27,550-27,제주특별자치도 제주시 일도이동,시월의리브라,1451476954,,0.0,제주시,제주시,제주시,일도이동,"['제주특별자치도', '제주시', '일도이동']",33.513318852170634,126.53817891218539
806,제주특별자치도 제주시 노형동 3800-11,3800-11,제주특별자치도 제주시 노형동,필&라이프제주,2074003249,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.480576506638386,126.47646643283112
1886,제주특별자치도 제주시 연동 273-15,273-15,제주특별자치도 제주시 연동,셜록홈즈 제주제원점,250332791,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48665658439997,126.49024547233287
510,제주특별자치도 제주시 연동 279-1,279-1,제주특별자치도 제주시 연동,루카,26835700,http://t1.daumcdn.net/place/84D3FBA0B6D54614B2DF09262FF02F63,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48275776942676,126.49104298435907
1469,제주특별자치도 제주시 삼도2동 223-14,223-14,제주특별자치도 제주시 삼도2동,녹원전통찻집,8249482,,0.0,제주시,제주시,제주시,삼도2동,"['제주특별자치도', '제주시', '삼도2동']",33.50758996915308,126.52431287119053
86,제주특별자치도 제주시 오라이동 3100-3,3100-3,제주특별자치도 제주시 오라이동,파스쿠찌 신제주점,26974861,,1.0,제주시,제주시,제주시,오라이동,"['제주특별자치도', '제주시', '오라이동']",33.48184154476085,126.5052419352488
249,제주특별자치도 제주시 아라이동 1344-1,1344-1,제주특별자치도 제주시 아라이동,로티팜스,17016247,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.4878239521432,126.54755927949525
861,제주특별자치도 제주시 일도일동 1416-2,1416-2,제주특별자치도 제주시 일도일동,감성카페심지,218148094,,0.0,제주시,제주시,제주시,일도일동,"['제주특별자치도', '제주시', '일도일동']",33.513495446023605,126.52385863964433
