,addrbunho,address,cafe,cafe_id,image_url,franchise,si,address1,town,ri,final_address,lat,lng
983,2850-5,제주특별자치도 서귀포시 상예동,소보리당로222,884276488,http://t1.daumcdn.net/place/CD5B1C3661684367879A07C179F61F40,0.0,서귀포시,"['제주특별자치도', '서귀포시', '상예동']",서귀포시,서귀포시,제주특별자치도 서귀포시 상예동 2850-5,33.26291928761363,126.38326030113865
1112,1611,제주특별자치도 제주시 한경면 판포리,울트라마린,1915903142,http://t1.daumcdn.net/place/242779CD00D2483DB7D656DDD8BCC1D0,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '판포리']",한경면,판포리,제주특별자치도 제주시 한경면 판포리 1611,33.36944221568369,126.20607744310905
631,1537-3,제주특별자치도 제주시 구좌읍 행원리,카페 엘로힘,38519118,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '행원리']",구좌읍,행원리,제주특별자치도 제주시 구좌읍 행원리 1537-3,33.55485644941186,126.7996725626876
2929,1,제주특별자치도 제주시 아라일동,라뮤즈,8946313,,0.0,제주시,"['제주특별자치도', '제주시', '아라일동']",제주시,제주시,제주특별자치도 제주시 아라일동 1,33.454759230973245,126.562255883071
212,399-46,제주특별자치도 서귀포시 성산읍 성산리,아뽀밍고,2065881844,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '성산리']",성산읍,성산리,제주특별자치도 서귀포시 성산읍 성산리 399-46,33.459952131057264,126.93070103898687
1609,108-2,제주특별자치도 서귀포시 성산읍 성산리,카페드미쓰,1960898899,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '성산리']",성산읍,성산리,제주특별자치도 서귀포시 성산읍 성산리 108-2,33.46311024523036,126.93528965122012
2347,1212,제주특별자치도 제주시 일도일동,솔박CAFE,167774033,,0.0,제주시,"['제주특별자치도', '제주시', '일도일동']",제주시,제주시,제주특별자치도 제주시 일도일동 1212,33.51416639238981,126.52766946354838
1287,208-1,제주특별자치도 서귀포시 강정동,본죽&비빔밥cafe 제주강정점,1878148134,http://t1.daumcdn.net/place/4D1F388EE3F34C7DB878FCEDBF09562A,0.0,서귀포시,"['제주특별자치도', '서귀포시', '강정동']",서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 208-1,33.25281504333217,126.50266911695806
1825,295-14,제주특별자치도 서귀포시 서귀동,에샌,12972704,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 295-14,33.248931736797196,126.56137479591537
2181,1472-9,제주특별자치도 제주시 구좌읍 세화리,다복다복,427933285,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '세화리']",구좌읍,세화리,제주특별자치도 제주시 구좌읍 세화리 1472-9,33.523042158205484,126.8579904144687
3007,579-2,제주특별자치도 제주시 삼도1동,메종드카페 제주점,1718507544,http://t1.daumcdn.net/place/CF35C204740640F589A43C6DF9BD26F6,0.0,제주시,"['제주특별자치도', '제주시', '삼도1동']",제주시,제주시,제주특별자치도 제주시 삼도1동 579-2,33.499543266085816,126.52220459836842
2522,1192-17,제주특별자치도 제주시 삼도이동,ABC베이커리,2086134863,http://t1.daumcdn.net/localfiy/B879C6DBEBC24EA08CC352E0E42FF287,0.0,제주시,"['제주특별자치도', '제주시', '삼도이동']",제주시,제주시,제주특별자치도 제주시 삼도이동 1192-17,33.51695216683922,126.52339624267101
198,1194-4,제주특별자치도 서귀포시 표선면 표선리,해비치불턱,17272985,http://t1.daumcdn.net/place/7B01349D5E6047CCB633FA99E49EE225,0.0,서귀포시,"['제주특별자치도', '서귀포시', '표선면', '표선리']",표선면,표선리,제주특별자치도 서귀포시 표선면 표선리 1194-4,33.312529287408495,126.83729800227088
3178,1768-22,제주특별자치도 제주시 이도2동,카페봄봄 제주시청점,553377015,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1768-22,33.4987622521645,126.53015937663888
2922,139-3,제주특별자치도 제주시 노형동,우연못,1773337836,http://t1.daumcdn.net/place/243DC2E977844A869BFB39E0518CC0B8,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 139-3,33.46680402234722,126.48774982886708
2430,2806-2,제주특별자치도 제주시 애월읍 신엄리,금빛낙조,21502265,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '신엄리']",애월읍,신엄리,제주특별자치도 제주시 애월읍 신엄리 2806-2,33.476662270269365,126.35389422708828
2765,1176-23,제주특별자치도 제주시 이도2동,성하다방,9121024,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1176-23,33.50111130522225,126.53050397252919
2798,1518-9,제주특별자치도 제주시 연동,큰마루,11226629,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 1518-9,33.477993881289,126.49019723076994
1442,212-3,제주특별자치도 서귀포시 성산읍 고성리,커피먹는고냉이,19126076,http://t1.daumcdn.net/place/027F44949A6746E9B27A965548DD5370,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 212-3,33.43677840097468,126.92081733251835
3231,590-2,제주특별자치도 서귀포시 성산읍 고성리,카페바르,1317962525,http://t1.daumcdn.net/localfiy/searchregister_332078560,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 590-2,33.43488205982258,126.91631974768303
2162,1951-3,제주특별자치도 제주시 이도2동,루머팡 이도점,13604394,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1951-3,33.495170429518964,126.54763728915717
223,85-3,제주특별자치도 제주시 구좌읍 행원리,바당국수카페,1406958574,http://t1.daumcdn.net/localfiy/59BB07167DAE49F4AA1D4294426E9F4C,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '행원리']",구좌읍,행원리,제주특별자치도 제주시 구좌읍 행원리 85-3,33.555872755674976,126.82541567032216
1768,839,제주특별자치도 서귀포시 성산읍 온평리,수하리839카페,26625010,http://t1.daumcdn.net/place/DB5994C214584A11A0A5E363669B6EC6,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '온평리']",성산읍,온평리,제주특별자치도 서귀포시 성산읍 온평리 839,33.407861111040845,126.89990635131862
523,335,제주특별자치도 서귀포시 서귀동,로타리다방,857327681,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 335,33.25058092162784,126.56474033715246
229,739,제주특별자치도 제주시 노형동,혼디,535097779,http://t1.daumcdn.net/localfiy/7EE726FC86AB41B69BF0C136B674AC22,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 739,33.48007488860347,126.48153479276183
2416,6090-5,제주특별자치도 제주시 아라일동,카페하울,462846431,,0.0,제주시,"['제주특별자치도', '제주시', '아라일동']",제주시,제주시,제주특별자치도 제주시 아라일동 6090-5,33.47281482197023,126.54477993095269
1742,1776-3,제주특별자치도 제주시 이도2동,카페브리오쉬,25532026,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1776-3,33.500096693560884,126.52733695394151
3041,550-2,제주특별자치도 제주시 일도2동,가을다방,21569109,,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 550-2,33.51371205037036,126.53820696012646
3114,86,제주특별자치도 제주시 노형동,인트,20691648,http://t1.daumcdn.net/place/6683F40AB07B4B3C8DD15364DC8C4EF7,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 86,33.47212842291942,126.48547222546209
1847,2550-2,제주특별자치도 서귀포시 성산읍 수산리,벤촌,874561747,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '수산리']",성산읍,수산리,제주특별자치도 서귀포시 성산읍 수산리 2550-2,33.43418405412762,126.86500465605916
1213,1055,제주특별자치도 제주시 이도이동,보리다,520929796,http://t1.daumcdn.net/localfiy/searchregister_1006255170,0.0,제주시,"['제주특별자치도', '제주시', '이도이동']",제주시,제주시,제주특별자치도 제주시 이도이동 1055,33.49664723762164,126.53353256774948
2418,503-5,제주특별자치도 제주시 용담삼동,앙뚜아네트 용담점,915825806,http://t1.daumcdn.net/place/480CE4D29EA045E9BCD73EC59D961CB7,0.0,제주시,"['제주특별자치도', '제주시', '용담삼동']",제주시,제주시,제주특별자치도 제주시 용담삼동 503-5,33.516138124572024,126.50887859527847
583,266,제주특별자치도 제주시 한경면 고산리,이스터카페,1641449064,,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '고산리']",한경면,고산리,제주특별자치도 제주시 한경면 고산리 266,33.297252115921026,126.19578534541567
3297,511,제주특별자치도 제주시 애월읍 수산리,볼수록제주,284916087,http://t1.daumcdn.net/localfiy/84148561D1824E8E9DE7674D5A9E2FA3,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '수산리']",애월읍,수산리,제주특별자치도 제주시 애월읍 수산리 511,33.46824973952613,126.3933591250317
1375,2822-2,제주특별자치도 서귀포시 색달동,카페세렌디,367412374,http://t1.daumcdn.net/place/599847ED659A4BD2AD0FC9736DCA83F6,0.0,서귀포시,"['제주특별자치도', '서귀포시', '색달동']",서귀포시,서귀포시,제주특별자치도 서귀포시 색달동 2822-2,33.249650194767746,126.41136045725285
1123,418-28,제주특별자치도 서귀포시 서귀동,배배커피,2027455892,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 418-28,33.24714391798465,126.56371437641904
828,1771-12,제주특별자치도 제주시 이도2동,코너,22673337,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1771-12,33.49909656976816,126.52892646682562
1988,852-2,제주특별자치도 제주시 조천읍 와산리,써니하우스,96441956,,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '와산리']",조천읍,와산리,제주특별자치도 제주시 조천읍 와산리 852-2,33.498853932652246,126.67860173061248
1807,2005,제주특별자치도 제주시 구좌읍 평대리,르토아베이스먼트,908753935,http://t1.daumcdn.net/place/274702E79F7D4DAAB3B1B571BAA003F2,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '평대리']",구좌읍,평대리,제주특별자치도 제주시 구좌읍 평대리 2005,33.5329395229551,126.84416828101884
3266,1350-1,제주특별자치도 제주시 일도1동,부부,15254968,http://t1.daumcdn.net/place/90BFDC44B5C041D0B08CD012D1DCCCC9,0.0,제주시,"['제주특별자치도', '제주시', '일도1동']",제주시,제주시,제주특별자치도 제주시 일도1동 1350-1,33.513904344603134,126.52609945623911
3385,378-7,제주특별자치도 제주시 일도2동,인화동벚꽃다방,24371542,,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 378-7,33.50588424644481,126.54058179278822
821,439,제주특별자치도 제주시 용담이동,슬로우벗커피로스터스,19637598,http://t1.daumcdn.net/cfile/211880425588F27321,0.0,제주시,"['제주특별자치도', '제주시', '용담이동']",제주시,제주시,제주특별자치도 제주시 용담이동 439,33.51554191059842,126.5140699331746
2526,485-1,제주특별자치도 서귀포시 성산읍 고성리,에곤,808885837,http://t1.daumcdn.net/place/79FCFB8CB84B4E209764D00B2299FA6D,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 485-1,33.43990714468943,126.91826358905722
1249,750-1,제주특별자치도 제주시 노형동,동감,1649274768,,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 750-1,33.47861110189957,126.48076887642574
1204,1146-19,제주특별자치도 제주시 일도1동,미송캔,15894512,,0.0,제주시,"['제주특별자치도', '제주시', '일도1동']",제주시,제주시,제주특별자치도 제주시 일도1동 1146-19,33.51335719249986,126.52825507133385
823,2336-4,제주특별자치도 서귀포시 남원읍 남원리,남쪽창고,166846769,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '남원읍', '남원리']",남원읍,남원리,제주특별자치도 서귀포시 남원읍 남원리 2336-4,33.27930598812799,126.70583251873003
2150,744-9,제주특별자치도 서귀포시 서홍동,꽃이피다앤블라썸,1028406499,http://t1.daumcdn.net/place/2DB41614FFBA43EBA2F74E397721FC45,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서홍동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서홍동 744-9,33.24303290163211,126.55467444876321
398,4348-8,제주특별자치도 제주시 한경면 용수리,열두달,830081272,,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '용수리']",한경면,용수리,제주특별자치도 제주시 한경면 용수리 4348-8,33.32235140248262,126.17038189146977
2174,711-5,제주특별자치도 제주시 노형동,에스프레소펍,421056083,http://t1.daumcdn.net/place/D9F2E97D35284EAC9E2E48274FD6A027,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 711-5,33.481711614418145,126.48312601361414
2715,3283-2,제주특별자치도 제주시 구좌읍 평대리,컬러커피,215572222,http://t1.daumcdn.net/localfiy/653EBF4F8895444BB7B50D04B9FA1071,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '평대리']",구좌읍,평대리,제주특별자치도 제주시 구좌읍 평대리 3283-2,33.49445358839842,126.80689247607428
3157,1447,제주특별자치도 서귀포시 하효동,서양차관,1425230111,http://t1.daumcdn.net/place/E651960961024183A3513012596411BC,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하효동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하효동 1447,33.242093928021525,126.61595081797034
891,936-2,제주특별자치도 제주시 노형동,마시클,26787548,http://t1.daumcdn.net/place/015186BB53694165B18D7684206C1972,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 936-2,33.48297492520655,126.48338534283181
747,54-6,제주특별자치도 제주시 도남동,문구까페,16977836,,0.0,제주시,"['제주특별자치도', '제주시', '도남동']",제주시,제주시,제주특별자치도 제주시 도남동 54-6,33.4944515262518,126.52702328442163
1921,293-30,제주특별자치도 제주시 연동,다선미가,12138625,http://t1.daumcdn.net/cfile/147BC50B4CD77E2E25,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 293-30,33.4864466201979,126.49533824369607
2242,415,제주특별자치도 제주시 구좌읍 월정리,구좌상회작업실,26884074,http://t1.daumcdn.net/place/70499381C9444BB7B92D14B23C97F2F0,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '월정리']",구좌읍,월정리,제주특별자치도 제주시 구좌읍 월정리 415,33.556485690617656,126.7925916623759
37,1269-9,제주특별자치도 제주시 조천읍 함덕리,카페유블레스,1863718416,http://t1.daumcdn.net/localfiy/84C5441049B74E858E99FFE209B2408C,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '함덕리']",조천읍,함덕리,제주특별자치도 제주시 조천읍 함덕리 1269-9,33.54241514443753,126.66622237621145
3304,2550-2,제주특별자치도 제주시 애월읍 애월리,하이엔드제주,1157356606,http://t1.daumcdn.net/place/6BA0B94A0EEF44159F1633143EE32ED4,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '애월리']",애월읍,애월리,제주특별자치도 제주시 애월읍 애월리 2550-2,33.46373072926,126.30923296668406
1575,1200-7,제주특별자치도 제주시 우도면 연평리,안녕육지사람,711143878,http://t1.daumcdn.net/place/902778FF683C42CCAE2F9003D563B318,0.0,제주시,"['제주특별자치도', '제주시', '우도면', '연평리']",우도면,연평리,제주특별자치도 제주시 우도면 연평리 1200-7,33.51417586320602,126.95712720324444
1687,725,제주특별자치도 제주시 노형동,이디야커피 제주연북로점,624877578,http://t1.daumcdn.net/localfiy/5560C9703E4A44AE8B9F372244C8B509,1.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 725,33.48165792198177,126.48495539827124
2676,417-10,제주특별자치도 서귀포시 서귀동,엠카페,1818659996,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 417-10,33.24709802739606,126.56399788770858
1605,513-1,제주특별자치도 서귀포시 정방동,미루나무,10414188,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '정방동']",서귀포시,서귀포시,제주특별자치도 서귀포시 정방동 513-1,33.245397191639064,126.5644097887077
1645,1967-25,제주특별자치도 제주시 화북일동,일호만화카페,22890719,,0.0,제주시,"['제주특별자치도', '제주시', '화북일동']",제주시,제주시,제주특별자치도 제주시 화북일동 1967-25,33.52156927602323,126.56687115742464
2872,1244-7,제주특별자치도 서귀포시 대정읍 하모리,카페하모,147131655,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '대정읍', '하모리']",대정읍,하모리,제주특별자치도 서귀포시 대정읍 하모리 1244-7,33.226058935039546,126.24783979178653
2461,1132-8,제주특별자치도 서귀포시 성산읍 고성리,커피후,21470764,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '성산읍', '고성리']",성산읍,고성리,제주특별자치도 서귀포시 성산읍 고성리 1132-8,33.44975753228854,126.91465773207436
3101,1774-1,제주특별자치도 제주시 이도일동,셜록홈즈 제주시청점,1251723849,,0.0,제주시,"['제주특별자치도', '제주시', '이도일동']",제주시,제주시,제주특별자치도 제주시 이도일동 1774-1,33.50096353388951,126.5286279424676
750,2611,제주특별자치도 제주시 한경면 두모리,카페두모리에,1436757802,http://t1.daumcdn.net/localfiy/2F9F644D2CE24B21979F54C60D916AFA,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '두모리']",한경면,두모리,제주특별자치도 제주시 한경면 두모리 2611,33.35762618794536,126.18303857996506
372,2689-1,제주특별자치도 제주시 영평동,플로리 카페,1103357890,http://t1.daumcdn.net/localfiy/searchregister_1856760841,0.0,제주시,"['제주특별자치도', '제주시', '영평동']",제주시,제주시,제주특별자치도 제주시 영평동 2689-1,33.48757799067613,126.55332360585635
1161,439-5,제주특별자치도 서귀포시 표선면 토산리,표선소담,2050296905,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '표선면', '토산리']",표선면,토산리,제주특별자치도 서귀포시 표선면 토산리 439-5,33.30775050183867,126.78086820636426
2647,708,제주특별자치도 제주시 건입동,카페렌,198128819,,0.0,제주시,"['제주특별자치도', '제주시', '건입동']",제주시,제주시,제주특별자치도 제주시 건입동 708,33.515092107896926,126.5408000613057
3064,650,제주특별자치도 서귀포시 하효동,하효일오브제주티브랜딩,1563601606,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '하효동']",서귀포시,서귀포시,제주특별자치도 서귀포시 하효동 650,33.26036894824384,126.61853242496338
2458,1973-20,제주특별자치도 제주시 화북일동,인스카페,18287961,,0.0,제주시,"['제주특별자치도', '제주시', '화북일동']",제주시,제주시,제주특별자치도 제주시 화북일동 1973-20,33.520505511329496,126.56587324830745
2349,3257,제주특별자치도 제주시 구좌읍 행원리,카페더폴로,428004887,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '행원리']",구좌읍,행원리,제주특별자치도 제주시 구좌읍 행원리 3257,33.5235064472034,126.78069595147552
2708,1612,제주특별자치도 제주시 애월읍 하귀1리,Seaside,166699310,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '하귀1리']",애월읍,하귀1리,제주특별자치도 제주시 애월읍 하귀1리 1612,33.48504130172369,126.40760395951565
1688,2449-1,제주특별자치도 제주시 도두일동,로치아,18484278,http://t1.daumcdn.net/place/5F6A1E0C0DD445F68E9F0087BEB13D9E,0.0,제주시,"['제주특별자치도', '제주시', '도두일동']",제주시,제주시,제주특별자치도 제주시 도두일동 2449-1,33.50186264705752,126.46664417980058
1091,1314-109,제주특별자치도 제주시 한림읍 한림리,동백다방,8335689,,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '한림리']",한림읍,한림리,제주특별자치도 제주시 한림읍 한림리 1314-109,33.41672535347274,126.26343182542425
1146,341-2,제주특별자치도 제주시 외도이동,니모메,1146640630,http://t1.daumcdn.net/place/88459531E1A14639A675BC14586F0E5B,0.0,제주시,"['제주특별자치도', '제주시', '외도이동']",제주시,제주시,제주특별자치도 제주시 외도이동 341-2,33.49372698987136,126.43103317833226
294,330-6,제주특별자치도 제주시 한경면 신창리,커피버튼로스터즈,738749385,http://t1.daumcdn.net/localfiy/searchregister_1998252425,0.0,제주시,"['제주특별자치도', '제주시', '한경면', '신창리']",한경면,신창리,제주특별자치도 제주시 한경면 신창리 330-6,33.348757839360474,126.18244249224544
2935,273-24,제주특별자치도 제주시 연동,렉스오리엔탈,14094857,http://t1.daumcdn.net/place/45FF6B6A1F19436EBABAE57F33C77474,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 273-24,33.48753195849302,126.49088594036097
977,2180,제주특별자치도 서귀포시 안덕면 덕수리,카페덕수리2180,1266121660,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '덕수리']",안덕면,덕수리,제주특별자치도 서귀포시 안덕면 덕수리 2180,33.25834772428342,126.30814085516161
259,253-46,제주특별자치도 제주시 연동,처음처럼,9963177,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 253-46,33.48501223691954,126.4876598828734
158,293-9,제주특별자치도 서귀포시 서귀동,스타벅스 제주서귀포점,23066705,http://t1.daumcdn.net/place/202B56CF756D4AF1B964E5D8C309DE27,1.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 293-9,33.2478052750093,126.56205000696445
1152,1953-8,제주특별자치도 제주시 이도2동,건축카페,955911892,,0.0,제주시,"['제주특별자치도', '제주시', '이도2동']",제주시,제주시,제주특별자치도 제주시 이도2동 1953-8,33.49474521993314,126.54674419617596
970,1523-3,제주특별자치도 제주시 연동,컴플리트커피,25922832,http://t1.daumcdn.net/place/D28E61A22EE94E8AA647AAB24F6C5A31,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 1523-3,33.4782544895144,126.49130601191193
3174,1722-6,제주특별자치도 제주시 구좌읍 종달리,엘예그리나,17232405,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '종달리']",구좌읍,종달리,제주특별자치도 제주시 구좌읍 종달리 1722-6,33.495040986628354,126.89710298022197
3019,3784-13,제주특별자치도 제주시 노형동,슈슈봉봉 제주점,2109942731,http://t1.daumcdn.net/place/88A7F16D7CC94D2C8A01D2D98689EBB9,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 3784-13,33.48282231753067,126.48052426088225
2945,155-101,제주특별자치도 제주시 애월읍 소길리,아모르,21480387,,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '소길리']",애월읍,소길리,제주특별자치도 제주시 애월읍 소길리 155-101,33.41218760078094,126.3931385424837
2118,251-61,제주특별자치도 제주시 연동,해피,27337759,,0.0,제주시,"['제주특별자치도', '제주시', '연동']",제주시,제주시,제주특별자치도 제주시 연동 251-61,33.488767691452246,126.4879562682195
845,2029-6,제주특별자치도 서귀포시 안덕면 사계리,마린68,1839104258,http://t1.daumcdn.net/localfiy/E01CEC2174F8420194481B811503FBC4,0.0,서귀포시,"['제주특별자치도', '서귀포시', '안덕면', '사계리']",안덕면,사계리,제주특별자치도 서귀포시 안덕면 사계리 2029-6,33.230831206286545,126.30828036613845
3147,1680-1,제주특별자치도 제주시 우도면 연평리,우도다방돼지네땅콩손만두,886040667,http://t1.daumcdn.net/place/FC3404F0CD4E4A37A50C710B711F7C96,0.0,제주시,"['제주특별자치도', '제주시', '우도면', '연평리']",우도면,연평리,제주특별자치도 제주시 우도면 연평리 1680-1,33.49506041664174,126.95312491178335
1497,152-3,제주특별자치도 서귀포시 강정동,봉꾸라주,1309419159,http://t1.daumcdn.net/localfiy/searchregister_606094120,0.0,서귀포시,"['제주특별자치도', '서귀포시', '강정동']",서귀포시,서귀포시,제주특별자치도 서귀포시 강정동 152-3,33.25430616951667,126.5057942008851
3199,121-14,제주특별자치도 서귀포시 서귀동,아꼬아,1958383796,,0.0,서귀포시,"['제주특별자치도', '서귀포시', '서귀동']",서귀포시,서귀포시,제주특별자치도 서귀포시 서귀동 121-14,33.24538625634733,126.56955605644646
2017,763-8,제주특별자치도 제주시 노형동,바닐라파레트,1788999978,http://t1.daumcdn.net/place/7813F87156F64260B10AF41AB836D132,0.0,제주시,"['제주특별자치도', '제주시', '노형동']",제주시,제주시,제주특별자치도 제주시 노형동 763-8,33.4771389996056,126.48060121612646
2402,983,제주특별자치도 제주시 애월읍 고내리,랑지다,601624191,http://t1.daumcdn.net/localfiy/ACF47264F5FD4EA2A1F0AA0BF83159E1,0.0,제주시,"['제주특별자치도', '제주시', '애월읍', '고내리']",애월읍,고내리,제주특별자치도 제주시 애월읍 고내리 983,33.46440314245348,126.3379530031384
2800,1235-40,제주특별자치도 제주시 조천읍 대흘리,카페 곰,1215079836,http://t1.daumcdn.net/place/CEA8F7FB314347D88D060A64C84E1EA5,0.0,제주시,"['제주특별자치도', '제주시', '조천읍', '대흘리']",조천읍,대흘리,제주특별자치도 제주시 조천읍 대흘리 1235-40,33.47247555427204,126.65926987794622
1369,1736-13,제주특별자치도 제주시 이도1동,고궁다방,10168339,,0.0,제주시,"['제주특별자치도', '제주시', '이도1동']",제주시,제주시,제주특별자치도 제주시 이도1동 1736-13,33.50116830090066,126.52936723426386
2713,515-10,제주특별자치도 제주시 구좌읍 평대리,카페구르미,743280846,,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '평대리']",구좌읍,평대리,제주특별자치도 제주시 구좌읍 평대리 515-10,33.53227528308423,126.84652499309587
904,1477-3,제주특별자치도 제주시 구좌읍 세화리,종이비행기,709238394,http://t1.daumcdn.net/localfiy/searchregister_1901809240,0.0,제주시,"['제주특별자치도', '제주시', '구좌읍', '세화리']",구좌읍,세화리,제주특별자치도 제주시 구좌읍 세화리 1477-3,33.52462358920981,126.85959392116376
2462,110-13,제주특별자치도 제주시 일도2동,모시란,8996140,http://t1.daumcdn.net/localfiy/017C8F673B5B47C0B41B930AC746197D,0.0,제주시,"['제주특별자치도', '제주시', '일도2동']",제주시,제주시,제주특별자치도 제주시 일도2동 110-13,33.498117651815996,126.54687297548553
513,2574,제주특별자치도 제주시 아라일동,브런치카페올레락,162486547,http://t1.daumcdn.net/localfiy/916D6F75E2294CC3ABB6F407467C3135,0.0,제주시,"['제주특별자치도', '제주시', '아라일동']",제주시,제주시,제주특별자치도 제주시 아라일동 2574,33.48387143875999,126.53587777594743
67,6097-23,제주특별자치도 제주시 아라일동,점프노리키즈카페 제주아라점,24995428,http://t1.daumcdn.net/place/061BCD1A9A694E07A6D1509AE2CC642F,0.0,제주시,"['제주특별자치도', '제주시', '아라일동']",제주시,제주시,제주특별자치도 제주시 아라일동 6097-23,33.47461411132956,126.54273934058784
537,1314-79,제주특별자치도 제주시 한림읍 한림리,용궁다방,21480967,,0.0,제주시,"['제주특별자치도', '제주시', '한림읍', '한림리']",한림읍,한림리,제주특별자치도 제주시 한림읍 한림리 1314-79,33.41773580012745,126.26293734260514
