,Unnamed: 0,Unnamed: 0.1,cafe_id,cafe,address,addrbunho,image_url
457,457,56,13566035,platanus,제주특별자치도 제주시 연동,680-7,
458,458,57,400946709,공백,제주특별자치도 제주시 구좌읍 김녕리,1568-1,
459,459,58,2077442456,커피동동사무소,제주특별자치도 서귀포시 서귀동,291-6,
460,460,59,26236036,모던다이브,제주특별자치도 제주시 도남동,698-5,
461,461,60,26792268,키친오즈,제주특별자치도 제주시 한림읍 협재리,958-1,http://t1.daumcdn.net/place/76D3D109F5724B898229F5F7F22814CC
462,462,61,1916858642,박지광헤어카페,제주특별자치도 제주시 한림읍 동명리,1594-10,http://t1.daumcdn.net/localfiy/130B1BBB544540C0B9935C1D240A14BC
463,463,62,738625487,사랑가게 옹기종기,제주특별자치도 제주시 우도면 연평리,92-2,
464,464,63,1062435894,어반가라지,제주특별자치도 서귀포시 성산읍 고성리,1547-1,http://t1.daumcdn.net/place/ECDE18C16C6748489B4E5649ECF21DA2
465,465,64,10229448,귀빈다방,제주특별자치도 서귀포시 남원읍 남원리,100-1,
466,466,65,9444065,천사다방,제주특별자치도 서귀포시 성산읍 고성리,1113-3,
467,467,66,627048284,알라카르테,제주특별자치도 제주시 도남동,384,
468,468,67,417118251,제이팩토리,제주특별자치도 서귀포시 토평동,1797,http://t1.daumcdn.net/place/4170022BD6994011BE3D2E72D4ED62AD
469,469,68,1813048818,오엘즈엘,제주특별자치도 제주시 아라일동,6066-9,
470,470,69,167921675,북촌카페,제주특별자치도 제주시 조천읍 북촌리,1656-5,
471,471,70,19392070,청춘다락,제주특별자치도 제주시 애월읍 신엄리,757-4,http://t1.daumcdn.net/place/578D843A686746089CD04D67982AC7E8
472,472,71,730563598,카페뉴욕빈티지샵,제주특별자치도 서귀포시 표선면 토산리,430-3,http://t1.daumcdn.net/localfiy/B2E41787381948B9A42F22F585914281
473,473,72,1305206409,제주맘C,제주특별자치도 제주시 애월읍 신엄리,2806-2,
474,474,73,1812567283,시작독서실앤스터디카페제주노형본점,제주특별자치도 제주시 노형동,3779-5,
475,475,74,1282696428,메가커피 연동점,제주특별자치도 제주시 연동,1495-1,http://t1.daumcdn.net/place/F645DF975C5940D9BA70EF67280E1824
476,476,75,1711116308,크레프트카페 가배,제주특별자치도 제주시 이도2동,1979-22,
477,477,76,2137039503,카페온,제주특별자치도 제주시 일도1동,1139-3,
478,478,77,1536403197,몽마르카부덴,제주특별자치도 서귀포시 안덕면 사계리,171,http://t1.daumcdn.net/localfiy/E7FF450505134081A3F42E64CAFC1775
479,479,78,1242750756,밀테이블가든,제주특별자치도 제주시 애월읍 수산리,965-1,http://t1.daumcdn.net/place/A19F14D68444459DB93668EBC822B618
480,480,79,1303257427,카사제주928,제주특별자치도 제주시 한경면 저지리,2965-3,http://t1.daumcdn.net/localfiy/searchregister_1193401869
481,481,80,23386394,고래성,제주특별자치도 제주시 연동,291-24,
482,482,81,25819115,끌림앤이룸,제주특별자치도 제주시 이도2동,2015-20,http://t1.daumcdn.net/cfile/2659CD35542A40142C
483,483,82,2066122038,향이좋은카페유리,제주특별자치도 제주시 한림읍 한림리,1328-57,
484,484,83,7857277,뜰방다방,제주특별자치도 제주시 삼도1동,516-10,
485,485,84,807371912,소이재,제주특별자치도 제주시 노형동,1068-3,http://t1.daumcdn.net/place/80A3240BD16E4132BBE1F8D06D822228
486,486,85,15891603,돌체커피,제주특별자치도 제주시 이도2동,1957-7,http://t1.daumcdn.net/place/5F0F48EB5E994588879FFBB2A135B4F8
487,487,86,18765095,데이앤나이트,제주특별자치도 제주시 연동,282-2,
488,488,87,1806440605,카페바티,제주특별자치도 서귀포시 서귀동,341,
489,489,88,1609989496,주민상회 서귀포동홍점,제주특별자치도 서귀포시 동홍동,107-10,
490,490,89,1975015812,뜨락,제주특별자치도 제주시 애월읍 하귀1리,214-1,
491,491,90,9406746,오젠,제주특별자치도 서귀포시 대정읍 상모리,6-6,http://t1.daumcdn.net/place/B928C95C08A844D0BE8E2F27026FC917
492,492,91,8225315,노을언덕,제주특별자치도 제주시 도두이동,697,http://t1.daumcdn.net/place/10B5F09CFDA5485BB8148FB7CD2386DA
493,493,92,310705633,영국찻집,제주특별자치도 제주시 애월읍 봉성리,3138,http://t1.daumcdn.net/localfiy/7188DA3273C3488198156E4AB4F8C90C
494,494,93,1943501358,희다방,제주특별자치도 제주시 건입동,1089-8,
495,495,94,1079119268,니나노제주,제주특별자치도 제주시 한림읍 수원리,658-2,http://t1.daumcdn.net/localfiy/searchregister_379656011
496,496,95,12135268,죽이야기 카페제주점,제주특별자치도 제주시 노형동,2615-10,
497,497,96,1133257853,그날,제주특별자치도 서귀포시 서귀동,251-5,
498,498,97,17818172,엔제리너스 천지연폭포점,제주특별자치도 서귀포시 서홍동,678,http://t1.daumcdn.net/place/37C9D1EFB5284FE2B1E21FCB9F31DE7D
499,499,98,1672946383,카페티유,제주특별자치도 제주시 이호일동,1820,
500,500,99,1622846474,풀가개비,제주특별자치도 서귀포시 성산읍 난산리,2945,
501,501,0,677411887,고고점프,제주특별자치도 제주시 일도2동,357-12,
502,502,1,1844506916,틴더타운,제주특별자치도 제주시 구좌읍 행원리,1518-2,
503,503,2,421825440,카페다바리스타학원,제주특별자치도 제주시 조천읍 신촌리,2268,
504,504,3,15913199,도서관가는길커피숍,제주특별자치도 제주시 오라이동,885-1,
505,505,4,1791532355,커피욜로,제주특별자치도 제주시 아라일동,6130-6,http://t1.daumcdn.net/place/68ED561E98F84166ACFACA616014E31A
506,506,5,16322301,현대모비스카페 모비스이도점한보상사,제주특별자치도 제주시 이도2동,1019-8,
507,507,6,749278855,인펀트몽키,제주특별자치도 제주시 도련일동,1995-6,http://t1.daumcdn.net/localfiy/DFB962C2B44D4071896914A7DEEE32FE
508,508,7,1744283951,파피용살롱드떼,제주특별자치도 서귀포시 표선면 표선리,880-2,http://t1.daumcdn.net/localfiy/57F9E120A36B469899765FE7B1E2E810
509,509,8,26353548,망고식스 신제주점,제주특별자치도 제주시 연동,272-46,http://t1.daumcdn.net/place/FB1FC442515849258EE1706AE934020C
510,510,9,26835700,루카,제주특별자치도 제주시 연동,279-1,http://t1.daumcdn.net/place/84D3FBA0B6D54614B2DF09262FF02F63
511,511,10,1585655885,카페데바,제주특별자치도 제주시 한림읍 수원리,249,http://t1.daumcdn.net/place/34B4C0C3A74942B688F022930E49FD70
512,512,11,1039795272,까사로마커피숍,제주특별자치도 서귀포시 서귀동,314-2,
513,513,12,162486547,브런치카페올레락,제주특별자치도 제주시 아라일동,2574,http://t1.daumcdn.net/localfiy/916D6F75E2294CC3ABB6F407467C3135
514,514,13,26590518,지유명차 제주이도점,제주특별자치도 제주시 이도2동,1022-6,http://t1.daumcdn.net/cfile/2553C644555F128125
515,515,14,27446173,하도리1091,제주특별자치도 제주시 구좌읍 하도리,1091-5,http://t1.daumcdn.net/place/88FBCE9EC4104CFDA185CFB0A34E8C03
516,516,15,26639829,더블루브리즈,제주특별자치도 제주시 봉개동,289-2,http://t1.daumcdn.net/cfile/2164403C554CE18C30
517,517,16,27149644,애월더선셋,제주특별자치도 제주시 애월읍 곽지리,1381,http://t1.daumcdn.net/place/AF64BE5EB61F4229B44B9F9265CF780B
518,518,17,529445079,다흰,제주특별자치도 제주시 한림읍 옹포리,588-2,
519,519,18,1224432904,깃든카페,제주특별자치도 제주시 구좌읍 한동리,1369,http://t1.daumcdn.net/localfiy/13A0DFBE1A3D4216977A538B41040532
520,520,19,1613854186,카페내콩가,제주특별자치도 제주시 애월읍 수산리,511,http://t1.daumcdn.net/place/805F9FBCDACF442B9A1C9C35716E1B82
521,521,20,445133179,에릭스에스프레소,제주특별자치도 제주시 구좌읍 세화리,1397-6,http://t1.daumcdn.net/place/B3C2924C190241359781DA77D9B80199
522,522,21,24351128,하이앤바이,제주특별자치도 제주시 구좌읍 월정리,537-1,http://t1.daumcdn.net/place/6C629795C3044DF7A15A6043468E785B
523,523,22,857327681,로타리다방,제주특별자치도 서귀포시 서귀동,335,
524,524,23,953331000,스테이굿무드,제주특별자치도 제주시 용담1동,252-13,http://t1.daumcdn.net/place/A7839718A83C44E3A43D0F27A50DB4D6
525,525,24,25068645,하나카페,제주특별자치도 서귀포시 동홍동,1485-25,
526,526,25,950182529,커피에반하다,제주특별자치도 서귀포시 강정동,208-2,
527,527,26,158772406,세피베이글,제주특별자치도 제주시 조천읍 함덕리,272-25,http://t1.daumcdn.net/place/7A403F8ABA484C999620B158757F3C94
528,528,27,8558014,커피쟁이,제주특별자치도 제주시 애월읍 하귀1리,213-8,
529,529,28,1568994799,호이안로스터리제주,제주특별자치도 제주시 이도이동,2006-2,http://t1.daumcdn.net/localfiy/searchregister_1613866102
530,530,29,1203203290,가가멜,제주특별자치도 서귀포시 동홍동,430-2,http://t1.daumcdn.net/place/941E3B918C3644E4B03B0497332E925E
531,531,30,20245499,월정리로와,제주특별자치도 제주시 구좌읍 월정리,6,http://t1.daumcdn.net/place/A2FD95A6ADC048C3A7EC3AB6CAE3F7A4
532,532,31,1932954547,혼디마카롱,제주특별자치도 제주시 일도이동,163-25,http://t1.daumcdn.net/place/06F63D07A93D4E35983EB7AC2C71AA72
533,533,32,2130671964,수웨기,제주특별자치도 제주시 애월읍 하귀2리,2837-7,http://t1.daumcdn.net/localfiy/D0EF219D569C4E858DD9BECFEA9AB61F
534,534,33,16026907,카카듀,제주특별자치도 제주시 이도2동,1978-1,http://t1.daumcdn.net/place/7DE6BA800A5B41CFA8008950850914DD
535,535,34,232408147,바다건너종달리,제주특별자치도 제주시 구좌읍 종달리,724-1,
536,536,35,25047504,앳홈,제주특별자치도 제주시 연동,291-66,http://t1.daumcdn.net/place/12C4956FBF8B4BAD86D9886CAF45B458
537,537,36,21480967,용궁다방,제주특별자치도 제주시 한림읍 한림리,1314-79,
538,538,37,341314774,사람꽃마을카페,제주특별자치도 제주시 일도2동,48,http://t1.daumcdn.net/localfiy/searchregister_392159317
539,539,38,26613647,커핀그루나루 제주협재해변점,제주특별자치도 제주시 한림읍 협재리,1731,http://t1.daumcdn.net/place/6D504914F5DF4FD6AE76E9E1AE84AD9B
540,540,39,269153185,아쏘디쏭,제주특별자치도 제주시 이호일동,663-1,
541,541,40,1763490902,원카페,제주특별자치도 제주시 영평동,2169-2,http://t1.daumcdn.net/localfiy/FA051C334A134C1988AB2805CAD517DA
542,542,41,20410962,버블,제주특별자치도 제주시 노형동,1295-11,http://t1.daumcdn.net/place/48F9B6710C594FEC801DA9CA27814040
543,543,42,26526322,홍요깃거리까페,제주특별자치도 제주시 애월읍 고내리,390,http://t1.daumcdn.net/localfiy/2EA681DEC0C142D6BCBB73E8A2230EFA
544,544,43,21510252,더시애틀커피,제주특별자치도 제주시 일도1동,1431,
545,545,44,1601783533,메가커피 제주혁신도시점,제주특별자치도 서귀포시 강정동,200,
546,546,45,1452036521,카페뮤로,제주특별자치도 제주시 연동,252-2,http://t1.daumcdn.net/localfiy/searchregister_1107888949
547,547,46,19387196,머물다,제주특별자치도 제주시 한경면 고산리,2249-6,http://t1.daumcdn.net/place/DC1392AA5FF24B9E8E5D129E4611D2B2
548,548,47,952727735,퀸즈브라운월정리점,제주특별자치도 제주시 구좌읍 행원리,1537-5,
549,549,48,578125788,카페비,제주특별자치도 제주시 연동,306-14,
550,550,49,11925364,제주문학의집,제주특별자치도 제주시 건입동,1038-5,
551,551,50,794929779,우도부엉이,제주특별자치도 제주시 우도면 연평리,1194-3,
552,552,51,691894331,다랑쉬,제주특별자치도 제주시 용담이동,626-10,http://t1.daumcdn.net/localfiy/69C1DA3C1ED24A2CA002E89E1D2F1A44
553,553,52,1800067564,에이바우트커피 신라신성점,제주특별자치도 제주시 연동,253-5,http://t1.daumcdn.net/localfiy/searchregister_18206334
554,554,53,20098634,토리카페,제주특별자치도 서귀포시 법환동,163,
555,555,54,1995771772,이솔라,제주특별자치도 제주시 삼양이동,1965-3,http://t1.daumcdn.net/localfiy/searchregister_1503588823
556,556,55,9841400,별,제주특별자치도 제주시 삼도1동,539-7,
557,557,56,74016760,카페블롱,제주특별자치도 제주시 노형동,3810-9,http://t1.daumcdn.net/localfiy/1FB8E1A98C08423F8D8FD3F6684FA5D2
558,558,57,431955303,카페신촌리,제주특별자치도 제주시 조천읍 신촌리,2717-4,
559,559,58,26799825,별빛옥상,제주특별자치도 서귀포시 서홍동,644-9,http://t1.daumcdn.net/place/3F346837C922493FB12E5836A5EEA411
560,560,59,767876049,비브레이브 혁신도시점,제주특별자치도 서귀포시 서호동,1525-2,http://t1.daumcdn.net/place/8C44E3971E2746CF99B9C46C18166ADB
561,561,60,993636114,벤츠카페,제주특별자치도 서귀포시 서귀동,432-4,
562,562,61,27610067,비어라운드,제주특별자치도 제주시 구좌읍 하도리,907,http://t1.daumcdn.net/place/DF30360E21B74E0B9CFE9A1E1D842776
563,563,62,22843140,맘,제주특별자치도 제주시 이도2동,1181-4,
564,564,63,2103068863,동류암카페,제주특별자치도 서귀포시 성산읍 고성리,327-10,
565,565,64,23254894,머리카페,제주특별자치도 제주시 삼도2동,7,
566,566,65,2095612103,카페바나나 중문점,제주특별자치도 서귀포시 색달동,2353,http://t1.daumcdn.net/place/BD83F908C455474CA00F670B653C5EE4
567,567,66,529809389,GOM,제주특별자치도 제주시 조천읍 대흘리,1235-40,http://t1.daumcdn.net/place/55E5FB10F18B4DA78A3C4E4995EE970D
568,568,67,951495041,썬라이즈135,제주특별자치도 서귀포시 성산읍 시흥리,1211-3,http://t1.daumcdn.net/localfiy/A9E0AC5CA054473B9B67C06F83E21108
569,569,68,22133685,마이티커피,제주특별자치도 제주시 이도2동,2016-15,http://t1.daumcdn.net/place/8F43F2DB96B94998857AF9753B8F9D08
570,570,69,24766689,제주&여기쯤,제주특별자치도 제주시 구좌읍 송당리,1383-3,http://t1.daumcdn.net/place/82DACD18C6084888AE7807790CD05F73
571,571,70,12768992,플로리안,제주특별자치도 서귀포시 남원읍 남원리,105-6,
572,572,71,1539398810,카페담아,제주특별자치도 서귀포시 서귀동,759-9,
573,573,72,20436630,더쇼어호텔제주 테라스카페,제주특별자치도 서귀포시 색달동,3039-1,http://t1.daumcdn.net/place/2CDBCF2453864C22AA1F0F110C79024B
574,574,73,2013539846,카인드,제주특별자치도 제주시 구좌읍 월정리,63,
575,575,74,1965101136,플랫172,제주특별자치도 제주시 도평동,740-1,
576,576,75,12414889,장미다방,제주특별자치도 제주시 이도1동,1414-4,
577,577,76,1923485041,망고스타카페,제주특별자치도 제주시 조천읍 와흘리,2160-3,http://t1.daumcdn.net/place/8F2C9E9B8C7E4A8C85ADA7BAF2A8D3D3
578,578,77,491948690,공차 제주삼화점,제주특별자치도 제주시 도련일동,1937-6,http://t1.daumcdn.net/place/488BFC986BB44D129D8FA6C4E498F724
579,579,78,691711301,애월쌀롱,제주특별자치도 제주시 애월읍 금성리,567,
580,580,79,109815908,천사카페,제주특별자치도 서귀포시 성산읍 고성리,1113-3,
581,581,80,21484309,제일다방,제주특별자치도 서귀포시 대정읍 하모리,931-6,
582,582,81,2113185266,새빌,제주특별자치도 제주시 애월읍 봉성리,4554,http://t1.daumcdn.net/place/FC8F731ED68745129B27E2761D7DF66C
583,583,82,1641449064,이스터카페,제주특별자치도 제주시 한경면 고산리,266,
584,584,83,1605214000,걸어가는늑대들 전이수갤러리,제주특별자치도 제주시 아라일동,2743-2,http://t1.daumcdn.net/localfiy/searchregister_1458497381
585,585,84,10462941,부록카페,제주특별자치도 제주시 용담1동,82-1,
586,586,85,161216814,썬샤인코스트,제주특별자치도 서귀포시 서홍동,753-2,
587,587,86,13577527,루머팡 인화점,제주특별자치도 제주시 이도2동,314,
588,588,87,23396553,티제이힐링티하우스,제주특별자치도 제주시 애월읍 광령리,97,
589,589,88,2063344276,싱그러우니,제주특별자치도 서귀포시 상예동,4751-1,http://t1.daumcdn.net/place/DEA365038ED941D3ADB05843CAEDBCB7
590,590,89,1504034621,스터디카페247 제주연동본부,제주특별자치도 제주시 연동,1398-2,
591,591,90,660923942,로로417,제주특별자치도 서귀포시 서귀동,551-4,
592,592,91,1464507406,미레이나,제주특별자치도 제주시 한경면 두모리,2781-1,http://t1.daumcdn.net/localfiy/65BC3AE98FB54C7F847CBE9A650D6769
593,593,92,1270261743,당근점빵,제주특별자치도 제주시 구좌읍 평대리,1945-2,
594,594,93,2115307100,아르크애월,제주특별자치도 제주시 애월읍 어음리,산 131-3,http://t1.daumcdn.net/place/2435B06C0E8046F79E514BEDA9238918
595,595,94,646627049,반하크라,제주특별자치도 제주시 한림읍 금능리,2060-2,http://t1.daumcdn.net/place/EC795DFF5E274E91AE2E5E3B30411815
596,596,95,1382308139,오달콤제주 협재점,제주특별자치도 제주시 한림읍 협재리,1750-5,http://t1.daumcdn.net/localfiy/6788249DE9554362B66F6E308B65FFAD
597,597,96,771627510,아이덴,제주특별자치도 제주시 애월읍 애월리,875-1,
598,598,97,1266869677,카펜터,제주특별자치도 제주시 조천읍 신촌리,2759-1,
599,599,98,851584544,토끼썸,제주특별자치도 제주시 구좌읍 하도리,1,http://t1.daumcdn.net/place/AC369246E7BD42C2A530A770F5221798
600,600,99,16260070,카페띠아모 제주노형점,제주특별자치도 제주시 노형동,2586-4,http://t1.daumcdn.net/place/9D4F53EC29EC40049E2EF08992726E16
601,601,0,1488087380,톡톡,제주특별자치도 서귀포시 대정읍 보성리,463,
602,602,1,2135146074,제주보름달,제주특별자치도 제주시 애월읍 하귀1리,137-5,http://t1.daumcdn.net/place/C5D2F535635442D78DF82B4DC3F79D7F
603,603,2,1709501321,플로베 롯데점,제주특별자치도 제주시 연동,2324-6,
604,604,3,24955378,커피별바다잔,제주특별자치도 제주시 한경면 고산리,3864,
605,605,4,460384368,보래드베이커스,제주특별자치도 서귀포시 보목동,1453,http://t1.daumcdn.net/place/AF524C0313644608AA8E61D27308E56A
606,606,5,2083166873,바다위에코끼리,제주특별자치도 제주시 한림읍 협재리,1695,http://t1.daumcdn.net/place/A081A3E9AC794F85B3F6CFA271E210F4
607,607,6,1447821842,커피나무,제주특별자치도 제주시 삼도2동,921,http://t1.daumcdn.net/localfiy/6E12B8306EFC416C8066C5E85538ED87
608,608,7,1901894779,더터틀,제주특별자치도 서귀포시 강정동,172-5,
609,609,8,743701653,풍류,제주특별자치도 제주시 이도일동,1493-1,
610,610,9,970199448,카페헬로,제주특별자치도 서귀포시 하원동,1697,http://t1.daumcdn.net/localfiy/searchregister_1178939470
611,611,10,877966090,구씨커피로스터스,제주특별자치도 제주시 구좌읍 세화리,1524-3,http://t1.daumcdn.net/localfiy/F3322C8C14B742A09689D7070AC5771C
612,612,11,15534972,커피예가,제주특별자치도 제주시 일도2동,83-7,
613,613,12,1587892291,산타크로쓰,제주특별자치도 제주시 외도일동,533-8,http://t1.daumcdn.net/localfiy/388DE41EB9B04D40B7745CFF797E0F29
614,614,13,1357049944,잇다,제주특별자치도 제주시 애월읍 신엄리,1607,
615,615,14,27598023,코드46610,제주특별자치도 제주시 한림읍 협재리,1751-6,
616,616,15,1944057938,cafe꿀곰 제주시청점,제주특별자치도 제주시 이도2동,1030-9,http://t1.daumcdn.net/localfiy/E0F2352DF3814A1A9C7DEE57C7C1A1A8
617,617,16,1879356852,다프네,제주특별자치도 제주시 용담삼동,2293-5,http://t1.daumcdn.net/localfiy/B8B45C3F521A42EC8D8C6900EBA01428
618,618,17,22400644,먹쿠슬낭여행자카페,제주특별자치도 제주시 오라삼동,2319-8,http://t1.daumcdn.net/place/FAAC0464F7664F3EAE2C89EFE1C6D20F
619,619,18,27059551,카페드랑,제주특별자치도 제주시 연동,263-15,
620,620,19,1006322797,카페쿠이,제주특별자치도 제주시 조천읍 함덕리,269-3,http://t1.daumcdn.net/place/F6E239FA3A9B42B6AE429BEFC6B99B36
621,621,20,161886635,오심커피,제주특별자치도 제주시 삼도일동,500-16,
622,622,21,440194716,순아,제주특별자치도 제주시 삼도2동,72-3,http://t1.daumcdn.net/place/894949C1E23D4E3E8BE39A03277317A9
623,623,22,21466326,숲속다방,제주특별자치도 서귀포시 성산읍 고성리,1116-10,
624,624,23,835228958,보나바시움 애월점,제주특별자치도 제주시 애월읍 광령리,2471,
625,625,24,69054137,제주설심당 삼해인점,제주특별자치도 제주시 연동,260-9,http://t1.daumcdn.net/place/EEB91970E4D74645AEBC41A33B0DCF4A
626,626,25,614271019,파스쿠찌 제주유수암점,제주특별자치도 제주시 애월읍 유수암리,1014,http://t1.daumcdn.net/place/7D50C3F824094831AF6B703588832AFF
627,627,26,1665334776,바바,제주특별자치도 제주시 애월읍 애월리,2533-2,http://t1.daumcdn.net/localfiy/7529A9F0CB874054A192F07A2E036B81
628,628,27,1459123472,아그네스카페,제주특별자치도 서귀포시 서귀동,321-11,
629,629,28,100283755,카페미라클,제주특별자치도 제주시 화북일동,1141,
630,630,29,24812556,해즈빈 우도점,제주특별자치도 제주시 우도면 연평리,2427-1,http://t1.daumcdn.net/place/21C3608C34A64C96901A675B668A7786
631,631,30,38519118,카페 엘로힘,제주특별자치도 제주시 구좌읍 행원리,1537-3,
632,632,31,547771585,봄봄,제주특별자치도 제주시 아라이동,35-19,
633,633,32,1363583223,오케이다방,제주특별자치도 서귀포시 대정읍 하모리,1089-44,
634,634,33,21469296,코아빈,제주특별자치도 제주시 일도2동,83-11,
635,635,34,409597351,아이갓에브리씽,제주특별자치도 제주시 연동,312-1,
636,636,35,386345472,제주설심당 도남점,제주특별자치도 제주시 도남동,663-9,http://t1.daumcdn.net/localfiy/74FF36E26CE74FB28C63B2887A8D2406
637,637,36,1701559897,이디아장,제주특별자치도 서귀포시 안덕면 사계리,176-1,
638,638,37,14083953,올리브카페,제주특별자치도 서귀포시 안덕면 상천리,423-1,http://t1.daumcdn.net/place/C779AE306854412B9CBD02E1DF416B9F
639,639,38,25403976,BBQ 제주삼화점,제주특별자치도 제주시 삼양이동,2332-7,
640,640,39,1328808785,동복미니,제주특별자치도 제주시 구좌읍 동복리,58,
641,641,40,22960776,카페 제주동네,제주특별자치도 제주시 구좌읍 종달리,841-1,http://t1.daumcdn.net/place/024A5F37BDD1412FAB5AE94A4999F7B9
642,642,41,209885443,피치카토,제주특별자치도 서귀포시 안덕면 상천리,717-15,
643,643,42,947810595,A바우트커피 베라체점,제주특별자치도 제주시 아라이동,3012-13,http://t1.daumcdn.net/place/9F51B8AD7B1A4B68BADF5B672DAAF987
644,644,43,1545999578,쉬리니케이크,제주특별자치도 제주시 애월읍 납읍리,2282-7,http://t1.daumcdn.net/place/B7AC929F5AEA4C50AF078F299D99923A
645,645,44,24265475,신도로시커피,제주특별자치도 제주시 봉개동,1883,
646,646,45,21496690,아이엔지커피,제주특별자치도 제주시 일도2동,992-11,
647,647,46,99092488,커피템플,제주특별자치도 제주시 월평동,1346,http://t1.daumcdn.net/place/152024D69FB04B8AB5F8DB777FFA55D3
648,648,47,1752392764,리치망고함덕점,제주특별자치도 제주시 조천읍 함덕리,1004-30,http://t1.daumcdn.net/place/48FF8D0A7C0A4530BD09B53C6249C6D2
649,649,48,54092928,벨로인커피,제주특별자치도 제주시 조천읍 신촌리,2717-4,
650,650,49,26102947,스타벅스 제주용담DT점,제주특별자치도 제주시 용담삼동,2572-4,http://t1.daumcdn.net/place/14B464EBC40A41F0AA475A01463058EA
651,651,50,1297338139,나르샤,제주특별자치도 서귀포시 서귀동,290-15,
652,652,51,1952554226,올드레코드,제주특별자치도 제주시 이도2동,1181-4,
653,653,52,1444670514,대학나무,제주특별자치도 제주시 용담삼동,1145-2,http://t1.daumcdn.net/place/843B71B03BAF41B096A4F1A68608DDC5
654,654,53,193625605,어제보다오늘,제주특별자치도 제주시 이호일동,367-1,
655,655,54,18143017,스타벅스 성산일출봉점,제주특별자치도 서귀포시 성산읍 성산리,109-11,http://t1.daumcdn.net/place/2683DDB29283491B9BC9524922A3F577
656,656,55,1565528511,공차 제주아라점,제주특별자치도 제주시 아라일동,6091-4,
657,657,56,1215049154,정봉자커피,제주특별자치도 제주시 외도일동,637-12,
658,658,57,21493417,터미널,제주특별자치도 제주시 오라일동,2441-1,
659,659,58,727257029,혼디올레,제주특별자치도 서귀포시 서귀동,648-6,http://t1.daumcdn.net/place/5E349D10D81E492EB9404B2CBE4FDB72
660,660,59,987496509,시옽,제주특별자치도 서귀포시 동홍동,110-5,
661,661,60,12248708,황제다방,제주특별자치도 서귀포시 서귀동,410-4,
662,662,61,895381140,카페내창,제주특별자치도 서귀포시 남원읍 하례리,산 124,
663,663,62,1368243224,바이티티카카,제주특별자치도 제주시 건입동,1142-1,http://t1.daumcdn.net/place/396833BB712B4D8FAA5C167CDB71A737
664,664,63,21477661,고산다방,제주특별자치도 제주시 한경면 고산리,2210-1,
665,665,64,27398675,빽다방 제주대정문점,제주특별자치도 제주시 아라이동,35-9,http://t1.daumcdn.net/place/986F83FCA47A42B0905C4109527B267C
666,666,65,621950027,에이바우트커피인제점,제주특별자치도 제주시 일도이동,409-9,
667,667,66,615988591,식빵가게,제주특별자치도 제주시 용담이동,2752-9,http://t1.daumcdn.net/place/F72F15B0363B4C7095AE85C8CF78A728
668,668,67,298687443,드롭탑 제주협재해안점,제주특별자치도 제주시 한림읍 협재리,1398-2,http://t1.daumcdn.net/place/985C0B5B5A1C47C0AB5815619E76D485
669,669,68,9275439,용다방,제주특별자치도 제주시 일도일동,1069-4,
670,670,69,21554915,리틀팝,제주특별자치도 제주시 노형동,708,
671,671,70,699643426,블럭파티 인제점,제주특별자치도 제주시 일도2동,365-12,
672,672,71,26417254,카페헤이브라운,제주특별자치도 제주시 아라일동,6056,
673,673,72,1940225743,씨씨씨카페커브코너,제주특별자치도 서귀포시 서홍동,433-9,
674,674,73,1660120281,유노이아,제주특별자치도 제주시 이도1동,1289-19,
675,675,74,14500376,이츠커피,제주특별자치도 제주시 노형동,755-6,http://t1.daumcdn.net/place/1F2D984836F340419E7F8E1FF2B58EB7
676,676,75,32361752,평대랑그네랑,제주특별자치도 제주시 구좌읍 평대리,2033-7,http://t1.daumcdn.net/place/8F6AA5FD1BD14A9FA96087DF67EC0813
677,677,76,524279907,카페바나,제주특별자치도 제주시 구좌읍 하도리,2989,
678,678,77,1545994382,쩐주단 제주연동점,제주특별자치도 제주시 연동,273-41,http://t1.daumcdn.net/place/1BF869C96E93459291737479698403EB
679,679,78,21525863,로트105,제주특별자치도 서귀포시 서호동,1464-2,http://t1.daumcdn.net/place/FD95AE04EEA1498CA2B335FAE8170D33
680,680,79,1001060560,천혜향수제아이스크림,제주특별자치도 서귀포시 하효동,994-1,http://t1.daumcdn.net/place/E6505D38E93647F6B97266D5AFD7CDF1
681,681,80,21542799,유월그리고열두마루 열두마루카페,제주특별자치도 제주시 구좌읍 한동리,982,http://t1.daumcdn.net/place/BC01689A89A54E9BB5B394403378FDBB
682,682,81,1436399988,시간의정원,제주특별자치도 서귀포시 남원읍 의귀리,700-6,
683,683,82,356575987,수망일기,제주특별자치도 서귀포시 남원읍 수망리,360-5,http://t1.daumcdn.net/place/19506F1D7D3B4A9A8A10E42B69ECB9F1
