,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,addrbunho,address,cafe,cafe_id,image_url
3237,6.0,,,156-1,제주특별자치도 제주시 애월읍 하귀1리,알라스카인제주,499698149,
3240,9.0,,,2010-11,제주특별자치도 제주시 애월읍 광령리,명가헌,9024564,
3241,10.0,,,2078-1,제주특별자치도 서귀포시 대정읍 영락리,제주찰칵스튜디오카페,974280429,
3242,11.0,,,650-1,제주특별자치도 제주시 애월읍 소길리,모랑모랑,27545188,http://t1.daumcdn.net/place/D8C9223F9541467AAA59EF7C92031263
3243,12.0,,,803-23,제주특별자치도 제주시 삼도2동,산다방,8395411,
3244,13.0,,,658-2,제주특별자치도 제주시 한림읍 수원리,니나노제주,1079119268,http://t1.daumcdn.net/localfiy/searchregister_379656011
3245,14.0,,,406,제주특별자치도 제주시 용담1동,바라나시책골목,484703392,http://t1.daumcdn.net/place/C855BF58E7934B93A9AD6E7ED4B83AFA
3246,15.0,,,1622-3,제주특별자치도 제주시 삼양일동,카페아프리카,26618465,http://t1.daumcdn.net/place/19E339E773D446B7BEEEE4A7F95C9A39
3248,17.0,,,1669-5,제주특별자치도 제주시 애월읍 곽지리,쉘리비치,20330057,
3250,19.0,,,793-2,제주특별자치도 제주시 한림읍 한수리,카펜터하우스,1360925124,http://t1.daumcdn.net/place/F22A63791E2445AB96B19AE03C49CB59
3251,20.0,,,1224-52,제주특별자치도 서귀포시 안덕면 서광리,별난카페,1481862781,http://t1.daumcdn.net/place/45B397100C2D4EC6A5A16FD91431E33C
3252,21.0,,,550-4,제주특별자치도 제주시 외도일동,위즈커피,1799037921,
3253,22.0,,,1584,제주특별자치도 제주시 한림읍 한림리,대림카페,11277880,
3255,24.0,,,1241-13,제주특별자치도 제주시 삼도2동,한라다방,14146167,
3256,25.0,,,2162-6,제주특별자치도 제주시 한림읍 금능리,잇나우,1508998774,http://t1.daumcdn.net/place/7024687222AB473E864A5387D9474CCA
3257,26.0,,,3813-9,제주특별자치도 제주시 노형동,에이바우트커피 한라대점,717587648,http://t1.daumcdn.net/place/A324C75003F64459A58CE7E2BE052E10
3258,27.0,,,2594-5,제주특별자치도 제주시 노형동,나지금제주,1443898709,http://t1.daumcdn.net/localfiy/0BE0EFA38D924C3C9F344D28EC2D2A6D
3259,28.0,,,211-1,제주특별자치도 제주시 조천읍 함덕리,사계카페2,1448337364,
3261,30.0,,,1218-1,제주특별자치도 제주시 애월읍 고내리,카페인디고,26874310,http://t1.daumcdn.net/place/328E03F78DC948049FA7EC268424A77E
3262,31.0,,,1467-2,제주특별자치도 제주시 구좌읍 세화리,오가닉제주,624719590,
3263,32.0,,,895-1,제주특별자치도 서귀포시 성산읍 고성리,쉼표,19533259,
3264,33.0,,,1476-47,제주특별자치도 제주시 일도1동,강원,1077012209,
3265,34.0,,,1753-1,제주특별자치도 제주시 도두일동,리치망고 도두해안로점,26993607,http://t1.daumcdn.net/place/F0A0926BE5CB468CB70582AF5C12517B
3266,35.0,,,449-8,제주특별자치도 서귀포시 서홍동,서홍정원,1229685652,http://t1.daumcdn.net/place/DEA2705B47FE4142B9380D97F94DD4E6
3267,36.0,,,2974,제주특별자치도 제주시 조천읍 함덕리,빌레마루,1009646745,http://t1.daumcdn.net/localfiy/5EA9511BE7984B24B7EC22397A03F641
3268,37.0,,,산 216,제주특별자치도 제주시 애월읍 소길리,이디야커피 렛츠런파크제주점,580678923,
3269,38.0,,,1938-3,제주특별자치도 제주시 도련일동,놀숲 제주삼화점,517527024,http://t1.daumcdn.net/place/FB5A3C6C005146A3ABB854202CF22856
3270,39.0,,,3434-3,제주특별자치도 제주시 노형동,시마에스프레소,113890301,
3271,40.0,,,1766-7,제주특별자치도 제주시 이도이동,커피파인더,1505002027,http://t1.daumcdn.net/place/FA0ACE4375A34444A61FEDF013F58F28
3272,41.0,,,530-2,제주특별자치도 제주시 외도일동,놀러와당구카페,997829954,
3273,42.0,,,1355-3,제주특별자치도 제주시 구좌읍 세화리,복숭이는 여행중,585972945,
3274,43.0,,,1759-5,제주특별자치도 서귀포시 색달동,가가하우스,1064472113,
3275,44.0,,,3810-13,제주특별자치도 제주시 노형동,단정한까페,150782347,
3276,45.0,,,57-1,제주특별자치도 서귀포시 남원읍 신례리,유나카페,25548687,http://t1.daumcdn.net/place/4560E2D7115643659B3DA6E99E7F36F1
3277,46.0,,,209-2,제주특별자치도 서귀포시 성산읍 고성리,방듸,17490077,http://t1.daumcdn.net/place/C521A29787274FAAB436F4BF7235BCD4
3278,47.0,,,1569-25,제주특별자치도 제주시 삼양일동,리우카페,1562616227,http://t1.daumcdn.net/place/0FDEA910CD104F79BEA689C4C3895E03
3279,48.0,,,1772-17,제주특별자치도 제주시 이도2동,빠빠라기 시청점,11053803,http://t1.daumcdn.net/place/672C6E28ED514094B1DAF008AA3293AC
3280,49.0,,,1197-7,제주특별자치도 서귀포시 성산읍 고성리,봄뜨랑,499863986,http://t1.daumcdn.net/localfiy/23C7CF8A2AE445E89C32AD55B5D5D585
3282,51.0,,,1200-7,제주특별자치도 제주시 우도면 연평리,안녕육지사람 2호점,2057401857,http://t1.daumcdn.net/place/62988A1645C141ACB84FB3FAF9408AC0
3283,52.0,,,137-5,제주특별자치도 제주시 용담1동,궤가슬카페(휴업중),1704592834,http://t1.daumcdn.net/localfiy/D44B65B89C0949DDA0F63CC5A781D677
3284,53.0,,,1023-2,제주특별자치도 제주시 화북일동,카페띠아모 제주삼화점,21722607,
3286,55.0,,,3149-33,제주특별자치도 서귀포시 표선면 가시리,조랑말체험공원 마음카페,24879322,
3287,56.0,,,476-1,제주특별자치도 제주시 외도일동,아인당구카페,881686777,http://t1.daumcdn.net/localfiy/8314713C2D404977B7C9437E8B4B4536
3288,57.0,,,1178-1,제주특별자치도 제주시 애월읍 유수암리,마실온다메셀프카페,19700381,
3292,61.0,,,1372-3,제주특별자치도 제주시 연동,엘가커피 제주연동점,27537304,http://t1.daumcdn.net/place/92D3550E2526433DA65B285113A0D8A9
3293,62.0,,,1476-47,제주특별자치도 제주시 일도1동,카페브릿지16,1612113893,
3294,63.0,,,931-6,제주특별자치도 서귀포시 대정읍 하모리,제일다방,21484309,
3295,64.0,,,1537-11,제주특별자치도 제주시 구좌읍 행원리,바람샤워,593789734,
3297,66.0,,,1019-3,제주특별자치도 제주시 화북일동,베이킹카페,375630130,http://t1.daumcdn.net/localfiy/D852716C9C4B4A2098954C63B262F1E4
3299,68.0,,,2447-3,제주특별자치도 제주시 한림읍 협재리,카페모래알,685289703,http://t1.daumcdn.net/place/B2ADB9C39735424188B04BF829EBF9F4
3302,71.0,,,2222,제주특별자치도 제주시 조천읍 조천리,하우다 과자점,42496408,http://t1.daumcdn.net/place/E26C8F0072A24E1D8B1D4CB97FCADF0D
3303,72.0,,,636-4,제주특별자치도 서귀포시 대정읍 하모리,하먼,21524009,http://t1.daumcdn.net/place/CA1CBC0CB0CB45C18FBE3D9133F48217
3304,73.0,,,2029-9,제주특별자치도 서귀포시 안덕면 사계리,너무늘보,24355818,http://t1.daumcdn.net/place/DFB752B997104473B72C7FDF7529211D
3305,74.0,,,2965-3,제주특별자치도 제주시 한경면 저지리,카사제주928,1303257427,http://t1.daumcdn.net/localfiy/searchregister_1193401869
3306,75.0,,,1298-3,제주특별자치도 서귀포시 표선면 가시리,카페모먼트,1071240534,http://t1.daumcdn.net/localfiy/266D2F8DD74940B39650EE36FC425EE1
3307,76.0,,,1328-14,제주특별자치도 제주시 한림읍 한림리,벌떼커피숍,21463508,
3309,78.0,,,978,제주특별자치도 제주시 한림읍 귀덕리,마놀린,354830431,
3310,79.0,,,557-9,제주특별자치도 서귀포시 성산읍 고성리,언니앤누나,899167314,http://t1.daumcdn.net/localfiy/searchregister_1947480252
3311,80.0,,,2624-1,제주특별자치도 제주시 도두일동,해즈빈 도두점,17022482,
3312,81.0,,,2147-30,제주특별자치도 서귀포시 안덕면 사계리,코코부코 제주본점,1893805090,
3313,82.0,,,2009,제주특별자치도 제주시 도련일동,봄봄삼양점,429668433,
3314,83.0,,,2204,제주특별자치도 제주시 조천읍 신촌리,하루이수다,24927052,
3315,84.0,,,2916,제주특별자치도 서귀포시 대정읍 동일리,감저,617793541,http://t1.daumcdn.net/localfiy/58B69A714F8046DE824C646A0F5880C2
3316,85.0,,,2293-5,제주특별자치도 제주시 용담삼동,용담정원,401402282,http://t1.daumcdn.net/place/39757F8F71154657A40B2BC323FF864E
3317,86.0,,,1477-4,제주특별자치도 제주시 구좌읍 세화리,카페공작소,18771353,http://t1.daumcdn.net/place/62019E5E2F7444A6BA3BA10BF597F832
3318,87.0,,,983,제주특별자치도 제주시 애월읍 고내리,랑지다,601624191,http://t1.daumcdn.net/localfiy/ACF47264F5FD4EA2A1F0AA0BF83159E1
3319,88.0,,,1426-3,제주특별자치도 제주시 한림읍 금능리,파라토도스 오션뷰카페,1453089281,http://t1.daumcdn.net/place/1B13BB1CD5724121963EEA43464EB93B
3320,89.0,,,1048,제주특별자치도 서귀포시 대포동,동백정원,17376396,http://t1.daumcdn.net/place/29DFB8333C764E32B9977CDC8CA2A9E4
3321,90.0,,,1114,제주특별자치도 서귀포시 남원읍 태흥리,마더카페,22461647,http://t1.daumcdn.net/place/1F98C89B689C487683DDCC6BE57EECB6
3322,91.0,,,533-8,제주특별자치도 제주시 외도일동,산타크로쓰,1587892291,http://t1.daumcdn.net/localfiy/388DE41EB9B04D40B7745CFF797E0F29
3323,92.0,,,3643-15,제주특별자치도 제주시 구좌읍 세화리,카페이야기,18013376,
3324,93.0,,,1241-12,제주특별자치도 제주시 삼도2동,민다방,24907645,
3325,94.0,,,4193,제주특별자치도 제주시 구좌읍 김녕리,커피하우스,27030147,
3326,95.0,,,1071-3,제주특별자치도 제주시 한림읍 협재리,말리가,1220270738,http://t1.daumcdn.net/localfiy/searchregister_1434799546
3327,96.0,,,274-1,제주특별자치도 서귀포시 남원읍 신흥리,알맞은시간,552481804,http://t1.daumcdn.net/place/EFE018CFDB7C48C989E56B485A94FFD2
3328,97.0,,,1298-22,제주특별자치도 제주시 일도1동,위더스트래블 칠성점,39080316,http://t1.daumcdn.net/place/60E0D3D97DE642B2BAD6A0EC348BFC3F
3329,98.0,,,58-1,제주특별자치도 서귀포시 남원읍 남원리,호꼼,500959152,
3330,99.0,,,4-1,제주특별자치도 제주시 구좌읍 월정리,우드스탁,1502956536,http://t1.daumcdn.net/place/030016D7626343668FD8D74500A52898
3331,100.0,,,541,제주특별자치도 제주시 구좌읍 월정리,숨비아일랜드 월정리점,1042078920,
3332,101.0,,,3808-13,제주특별자치도 제주시 노형동,밀크유,166400963,http://t1.daumcdn.net/localfiy/C38416C0943F45FAB403A9A243F64A91
3333,102.0,,,812-1,제주특별자치도 서귀포시 안덕면 창천리,잇유어그린,1067823244,
3334,103.0,,,371-1,제주특별자치도 제주시 이호일동,인그리드,769399654,http://t1.daumcdn.net/localfiy/59DA79DE4C6E47868AB9B50E127EF527
3335,104.0,,,3864,제주특별자치도 제주시 한경면 고산리,커피별바다잔,24955378,
3336,105.0,,,143-5,제주특별자치도 제주시 삼도2동,제주헨즈,609727321,http://t1.daumcdn.net/place/9C1E658220734B35895AE20F0369836B
3337,106.0,,,1603-2,제주특별자치도 제주시 애월읍 하귀1리,달콤커피 볼륨1603 제주하귀점,1461897927,http://t1.daumcdn.net/localfiy/912B84A3B22A4622AB86B8DF5B33A21B
3338,107.0,,,1949-8,제주특별자치도 서귀포시 중문동,샐리하우스,342246033,
3340,109.0,,,1691-9,제주특별자치도 제주시 이도1동,로비라운지,21545833,
3342,111.0,,,2308-1,제주특별자치도 제주시 우도면 연평리,카페튼튼목공소,1179980567,
3345,114.0,,,3134,제주특별자치도 제주시 조천읍 조천리,조금만천천히,1642124500,http://t1.daumcdn.net/place/648344B401DD452E8964F5AEAC083913
3346,115.0,,,2223,제주특별자치도 서귀포시 색달동,병과점 미남미녀,1780288211,http://t1.daumcdn.net/place/1A89A2276E8C42A1A97B801537A5E4B3
3347,116.0,,,3263-2,제주특별자치도 제주시 한경면 저지리,담담,21654712,http://t1.daumcdn.net/place/0ADDBE72B78A4984BAACF70DBCC68EC6
3348,117.0,,,365-12,제주특별자치도 제주시 일도2동,블럭파티 인제점,699643426,
3349,118.0,,,3782,제주특별자치도 서귀포시 대정읍 무릉리,다락카페,47104905,
3350,119.0,,,317-2,제주특별자치도 제주시 우도면 연평리,리치망고 우도검멀레점,489755369,http://t1.daumcdn.net/place/7EE728091A7F4E2798A9CFAEABD0614A
3351,120.0,,,2514-2,제주특별자치도 제주시 한림읍 협재리,할리스커피 제주협재해수욕장점,1460475575,http://t1.daumcdn.net/place/FA27280109E541CEB4BA1AA4ACAAB81A
3354,123.0,,,873-1,제주특별자치도 서귀포시 대정읍 하모리,신장미다방,21473483,
3355,124.0,,,163-25,제주특별자치도 제주시 일도이동,혼디마카롱,1932954547,http://t1.daumcdn.net/place/06F63D07A93D4E35983EB7AC2C71AA72
3356,125.0,,,327-10,제주특별자치도 서귀포시 성산읍 고성리,동류암카페,2103068863,
3357,126.0,,,1580-1,제주특별자치도 제주시 삼양일동,카페소소한,1314653330,
3359,128.0,,,2872-18,제주특별자치도 제주시 한림읍 협재리,써니의놀이터in카페,571671874,http://t1.daumcdn.net/place/8CBFB92CC9FE4C359452A3C9850AC9A3
3360,129.0,,,92-2,제주특별자치도 서귀포시 남원읍 남원리,제주 다이어트카페,23680552,
3361,130.0,,,667,제주특별자치도 제주시 조천읍 교래리,교래뜰펜션앤카페,24393052,http://t1.daumcdn.net/cfile/27792D3D55606EC927
3362,131.0,,,2242,제주특별자치도 서귀포시 색달동,레이지카페,24876533,
3364,133.0,,,1467,제주특별자치도 제주시 구좌읍 세화리,카페미와,1064788897,http://t1.daumcdn.net/localfiy/EDDB0E879D3F4155B4AC7168352C2D64
3365,134.0,,,792-4,제주특별자치도 서귀포시 성산읍 오조리,플라이오조,897536273,http://t1.daumcdn.net/place/AD9AE7D7920C4B2A8E62BFEB4CBBF1CC
3366,135.0,,,2471,제주특별자치도 제주시 애월읍 광령리,보나바시움 애월점,835228958,
3368,137.0,,,257,제주특별자치도 서귀포시 서홍동,해즈빈 서귀포점,22710682,
3369,138.0,,,111,제주특별자치도 서귀포시 신효동,카페신효,542658811,
3371,140.0,,,92-7,제주특별자치도 서귀포시 남원읍 신례리,바다나비,227904457,
3372,141.0,,,367-6,제주특별자치도 제주시 일도2동,커피점미미즈쿠,26632610,
3374,143.0,,,2255,제주특별자치도 제주시 조천읍 함덕리,농업회사법인한스,1044133186,http://t1.daumcdn.net/localfiy/1A6D33F69956415C91B7FE77104E042E
3375,144.0,,,3306-3,제주특별자치도 서귀포시 남원읍 위미리,숲커피플라워,216179497,
3376,145.0,,,1153-6,제주특별자치도 서귀포시 서홍동,꼬라지오,1679756496,http://t1.daumcdn.net/place/ABEFDEA9447E4D0084270F019531C6EC
3377,146.0,,,803-1,제주특별자치도 제주시 조천읍 조천리,예랑커피하우스,27539649,http://t1.daumcdn.net/cfile/213FB44056E8F35007
3378,147.0,,,3075,제주특별자치도 제주시 구좌읍 하도리,W3075,1347414054,http://t1.daumcdn.net/place/AD4EDE9513A64D6A957B26D5DC924D97
3379,148.0,,,987-6,제주특별자치도 서귀포시 표선면 가시리,시골친구,902742954,http://t1.daumcdn.net/place/16019E03FBE14CF6BC51832AC4D03BF4
3380,149.0,,,8-8,제주특별자치도 제주시 구좌읍 한동리,제주인에이에이 카페,1735739279,http://t1.daumcdn.net/place/ECEE11033D684BE59B9325725407CA8D
3381,150.0,,,2964-9,제주특별자치도 제주시 애월읍 하귀2리,슈슈양과샤오깡,1442265449,
3383,152.0,,,2469-1,제주특별자치도 제주시 한림읍 협재리,커피타는야옹이,1812243909,http://t1.daumcdn.net/localfiy/70D36FB8F74C4E558076FB44DF1562FA
3385,154.0,,,53-48,제주특별자치도 제주시 구좌읍 하도리,하도조은펜션&카페,1497607830,
3386,155.0,,,252-2,제주특별자치도 제주시 연동,카페뮤로,1452036521,http://t1.daumcdn.net/localfiy/searchregister_1107888949
3387,156.0,,,875-1,제주특별자치도 서귀포시 남원읍 위미리,와랑와랑,18815393,http://t1.daumcdn.net/place/4170E2553C3F4E2C90FB7D3349C74A9C
3388,157.0,,,1496-1,제주특별자치도 제주시 구좌읍 행원리,해난디아장,26971517,http://t1.daumcdn.net/place/D8B67054352F4088BEBE836665489397
3389,158.0,,,594-19,제주특별자치도 제주시 삼도이동,로맨틱무브,861734612,
3390,159.0,,,산 24,제주특별자치도 서귀포시 안덕면 서광리,제주신화월드 랜딩델리,1382675450,http://t1.daumcdn.net/place/EA1B36D4AA2244BAA2B4894FD2ECDF76
3391,160.0,,,2578-3,제주특별자치도 제주시 노형동,해마루카페,613506337,
3392,161.0,,,1199-3,제주특별자치도 제주시 한림읍 한림리,두두,1543761583,
3393,162.0,,,1371,제주특별자치도 제주시 한림읍 금능리,문화카페별차롱,26980914,
3394,163.0,,,957-3,제주특별자치도 제주시 조천읍 함덕리,알라스카인제주,24545861,http://t1.daumcdn.net/place/B6D124FF622C4C689BFA17531F0C36EC
3395,164.0,,,288,제주특별자치도 서귀포시 안덕면 서광리,차롱지에스엘,1235739767,
3396,165.0,,,764-1,제주특별자치도 제주시 애월읍 신엄리,예쁘다애월,44582262,
3397,166.0,,,1238-6,제주특별자치도 서귀포시 대정읍 하모리,구미다방,947061434,
3400,169.0,,,191-3,제주특별자치도 서귀포시 안덕면 사계리,사계풍경,1469548109,http://t1.daumcdn.net/place/945FC939EB8F45A1B17C3AB6151C228E
3402,171.0,,,744-9,제주특별자치도 서귀포시 서홍동,꽃이피다앤블라썸,1028406499,http://t1.daumcdn.net/place/2DB41614FFBA43EBA2F74E397721FC45
3403,172.0,,,2588-8,제주특별자치도 제주시 노형동,카페하코,2017906733,http://t1.daumcdn.net/cfile/275C5637577B501E1A
3404,173.0,,,646-2,제주특별자치도 서귀포시 안덕면 상창리,쉴띠하우스커피숍,17415831,http://t1.daumcdn.net/place/52572BF583094CFA9C7204FA23092C72
3405,174.0,,,832,제주특별자치도 제주시 삼도2동,아꼬아,818388437,
3407,176.0,,,348-2,제주특별자치도 제주시 한림읍 월령리,달달카페,26591021,http://t1.daumcdn.net/place/0A71AA02E8F94E7585EEDB5C0D08C246
3408,177.0,,,1200-7,제주특별자치도 제주시 우도면 연평리,안녕육지사람,711143878,http://t1.daumcdn.net/place/902778FF683C42CCAE2F9003D563B318
3409,178.0,,,1965-11,제주특별자치도 제주시 화북일동,일공오이,27522521,http://t1.daumcdn.net/place/EA634131FFB0476AA171C6C250221760
3410,179.0,,,1293-1,제주특별자치도 제주시 한림읍 금능리,쉐프의뜰에커피나리다,1603626480,
3411,180.0,,,285-3,제주특별자치도 서귀포시 서홍동,메가커피 제주서홍점,1094176770,
3412,181.0,,,509,제주특별자치도 제주시 애월읍 구엄리,세렌디피티153,551429441,
