,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,lat,lng
2079,제주특별자치도 제주시 애월읍 구엄리 600,600,제주특별자치도 제주시 애월읍 구엄리,AM11,682897228,,0.0,제주시,애월읍,구엄리,33.48397582412155,126.37783771642515
2080,제주특별자치도 제주시 이도2동 1987-8,1987-8,제주특별자치도 제주시 이도2동,미궁365 제주점,2052408697,,0.0,제주시,제주시,이도2동,33.48969037713748,126.53927279631112
2081,제주특별자치도 제주시 한림읍 귀덕리 1236-9,1236-9,제주특별자치도 제주시 한림읍 귀덕리,하우스레서피 당근케이크,11539852,http://t1.daumcdn.net/place/B6FFB6FE55BB4F3BB023B41563412C18,0.0,제주시,한림읍,귀덕리,33.44392619495984,126.29539634544638
2082,제주특별자치도 제주시 건입동 1408-3,1408-3,제주특별자치도 제주시 건입동,공차 제주탑동점,1634294548,,1.0,제주시,제주시,건입동,33.516137835025894,126.52545868993471
2083,제주특별자치도 서귀포시 안덕면 화순리 1133-2,1133-2,제주특별자치도 서귀포시 안덕면 화순리,카페21&비어,242717215,,0.0,서귀포시,안덕면,화순리,33.24940571896878,126.33360405530952
2084,제주특별자치도 서귀포시 중문동 1949-8,1949-8,제주특별자치도 서귀포시 중문동,샐리하우스,342246033,,0.0,서귀포시,서귀포시,중문동,33.25127675155501,126.42759175381495
2085,제주특별자치도 서귀포시 표선면 표선리 624-2,624-2,제주특별자치도 서귀포시 표선면 표선리,표선다방,10891303,http://t1.daumcdn.net/place/FE501FB3AF4E493DA23BCD9ACDE8C064,0.0,서귀포시,표선면,표선리,33.32590805886796,126.83351407888178
2086,제주특별자치도 제주시 노형동 720-3,720-3,제주특별자치도 제주시 노형동,퐁고와해리,10022276,,0.0,제주시,제주시,노형동,33.48137452456468,126.48271916698849
2087,제주특별자치도 제주시 구좌읍 평대리 515-2,515-2,제주특별자치도 제주시 구좌읍 평대리,지안재,276626600,http://t1.daumcdn.net/cfile/23035B33582D463413,0.0,제주시,구좌읍,평대리,33.532491089024354,126.84605953530071
2088,제주특별자치도 서귀포시 대포동 1803,1803,제주특별자치도 서귀포시 대포동,카페커피메딕,1554445070,,0.0,서귀포시,서귀포시,대포동,33.23911840642881,126.42976107989278
2089,제주특별자치도 제주시 애월읍 구엄리 545,545,제주특별자치도 제주시 애월읍 구엄리,달자카페,26303350,http://t1.daumcdn.net/place/53F90FF51D2E43F083194A0E59B0D9B1,0.0,제주시,애월읍,구엄리,33.483657365699116,126.37977668172924
2090,제주특별자치도 서귀포시 동홍동 642-1,642-1,제주특별자치도 서귀포시 동홍동,카페봄봄 서귀포점,356761877,http://t1.daumcdn.net/localfiy/searchregister_962309851,0.0,서귀포시,서귀포시,동홍동,33.253190445707304,126.5694619936018
2091,제주특별자치도 서귀포시 안덕면 화순리 1056-1,1056-1,제주특별자치도 서귀포시 안덕면 화순리,이티씨,1414829658,,0.0,서귀포시,안덕면,화순리,33.24654204196565,126.3315612998745
2092,제주특별자치도 제주시 애월읍 하가리 1597-1,1597-1,제주특별자치도 제주시 애월읍 하가리,카페가락,2132065667,,0.0,제주시,애월읍,하가리,33.45290529883233,126.34458836777435
2093,제주특별자치도 서귀포시 성산읍 고성리 327-4,327-4,제주특별자치도 서귀포시 성산읍 고성리,카페동류암,1564529908,,0.0,서귀포시,성산읍,고성리,33.448319751182815,126.91640579439436
2094,제주특별자치도 제주시 이도2동 1771-17,1771-17,제주특별자치도 제주시 이도2동,엠츄로,23182795,,0.0,제주시,제주시,이도2동,33.499329783941675,126.52861097002454
2095,제주특별자치도 서귀포시 성산읍 수산리 772-5,772-5,제주특별자치도 서귀포시 성산읍 수산리,쏘스위트카페,654674753,http://t1.daumcdn.net/localfiy/D732DDB5EBC44C8DAB65D030B55DBD4C,0.0,서귀포시,성산읍,수산리,33.440159960641815,126.88663294804049
2096,제주특별자치도 제주시 이도1동 1789-5,1789-5,제주특별자치도 제주시 이도1동,모란뉴다방,16729836,,0.0,제주시,제주시,이도1동,33.501816275774594,126.52811106183815
2097,제주특별자치도 서귀포시 동홍동 447-42,447-42,제주특별자치도 서귀포시 동홍동,제이마루,27590516,,0.0,서귀포시,서귀포시,동홍동,33.253367030932175,126.56734493570377
2098,제주특별자치도 제주시 일도2동 416-10,416-10,제주특별자치도 제주시 일도2동,애플,23193541,,0.0,제주시,제주시,일도2동,33.50460358427526,126.54242241861877
2099,제주특별자치도 서귀포시 상예동 584-2,584-2,제주특별자치도 서귀포시 상예동,어썸,185339038,http://t1.daumcdn.net/place/E85B7DFBCFEA4CE39B9E3EE7EC8AC379,0.0,서귀포시,서귀포시,상예동,33.25655813503048,126.40260446926928
2100,제주특별자치도 서귀포시 상예동 1724-3,1724-3,제주특별자치도 서귀포시 상예동,또보레,12723996,,0.0,서귀포시,서귀포시,상예동,33.264762157416506,126.3905668902447
2101,제주특별자치도 제주시 이도2동 1186-11,1186-11,제주특별자치도 제주시 이도2동,이디야커피 제주시청점,8042333,,1.0,제주시,제주시,이도2동,33.49791269833559,126.52961729448424
2102,제주특별자치도 제주시 조천읍 함덕리 1024,1024,제주특별자치도 제주시 조천읍 함덕리,올웨이즈,204311642,,0.0,제주시,조천읍,함덕리,33.54495015239962,126.66213403559843
2103,제주특별자치도 제주시 한림읍 옹포리 318-1,318-1,제주특별자치도 제주시 한림읍 옹포리,카페유주,986232032,http://t1.daumcdn.net/place/94B707951360462A88B01BC3ADC03D3C,0.0,제주시,한림읍,옹포리,33.405451208607786,126.2572664043823
2104,제주특별자치도 서귀포시 표선면 표선리 441,441,제주특별자치도 서귀포시 표선면 표선리,카페희상,1858538846,http://t1.daumcdn.net/place/AE936DB7CFEA455C8B29E0CFB56A72DE,0.0,서귀포시,표선면,표선리,33.33011644854596,126.83867020397209
2105,제주특별자치도 제주시 애월읍 고내리 1218-1,1218-1,제주특별자치도 제주시 애월읍 고내리,카페인디고,26874310,http://t1.daumcdn.net/place/328E03F78DC948049FA7EC268424A77E,0.0,제주시,애월읍,고내리,33.46649588516268,126.33411182381292
2106,제주특별자치도 서귀포시 성산읍 시흥리 1127,1127,제주특별자치도 서귀포시 성산읍 시흥리,묘한상점 묘한카페,926433412,http://t1.daumcdn.net/place/C2866C2931B6439F86E06881D3130B55,0.0,서귀포시,성산읍,시흥리,33.4763337822838,126.8962816154286
2107,제주특별자치도 서귀포시 표선면 세화리 191-6,191-6,제주특별자치도 서귀포시 표선면 세화리,물팡카페,1321823596,http://t1.daumcdn.net/place/7A98DEC230244F56988A9BA8CBA1E346,0.0,서귀포시,표선면,세화리,33.30361259492304,126.80617596421024
2108,제주특별자치도 제주시 조천읍 함덕리 3535-1,3535-1,제주특별자치도 제주시 조천읍 함덕리,카페35351,27445248,http://t1.daumcdn.net/place/3D5EC68DB71E4F07916A4272D65DF219,0.0,제주시,조천읍,함덕리,33.53917596262643,126.65544686462745
2109,제주특별자치도 서귀포시 하효동 314,314,제주특별자치도 서귀포시 하효동,달달콤콤,1874427082,,0.0,서귀포시,서귀포시,하효동,33.26225406979757,126.62053331954796
2110,제주특별자치도 제주시 이도이동 1185-4,1185-4,제주특별자치도 제주시 이도이동,공차 제주시청점,23727274,http://t1.daumcdn.net/place/C807C25833B542F8A4754610C0E6B06A,1.0,제주시,제주시,이도이동,33.498077267916216,126.53021903559744
2111,제주특별자치도 제주시 구좌읍 김녕리 1267-1,1267-1,제주특별자치도 제주시 구좌읍 김녕리,니모스토리,1672417180,http://t1.daumcdn.net/place/74844FDA8ED247FD802F99789B683817,0.0,제주시,구좌읍,김녕리,33.55824718074245,126.75406086492086
2112,제주특별자치도 제주시 한림읍 협재리 2872-18,2872-18,제주특별자치도 제주시 한림읍 협재리,써니의놀이터in카페,571671874,http://t1.daumcdn.net/place/8CBFB92CC9FE4C359452A3C9850AC9A3,0.0,제주시,한림읍,협재리,33.38819976094441,126.24910318876057
2113,제주특별자치도 제주시 영평동 2184,2184,제주특별자치도 제주시 영평동,닷카페,572471659,,0.0,제주시,제주시,영평동,33.45248818154105,126.5707900765851
2114,제주특별자치도 제주시 봉개동 289-2,289-2,제주특별자치도 제주시 봉개동,해랑,974417936,,0.0,제주시,제주시,봉개동,33.46738037202478,126.61051947100808
2115,제주특별자치도 제주시 이도2동 1990-12,1990-12,제주특별자치도 제주시 이도2동,카페일오공에프,1997469812,http://t1.daumcdn.net/localfiy/2B38780D883B42BD805CF9F453590F52,0.0,제주시,제주시,이도2동,33.491111167547935,126.5382710098935
2116,제주특별자치도 서귀포시 안덕면 사계리 86,86,제주특별자치도 서귀포시 안덕면 사계리,원앤온리,217787831,http://t1.daumcdn.net/localfiy/F5609B05083C45A996FA6DD11C2CE438,0.0,서귀포시,안덕면,사계리,33.23919097214975,126.31939015273899
2117,제주특별자치도 제주시 도두일동 2619-15,2619-15,제주특별자치도 제주시 도두일동,디저트카페제주고팡,865338108,http://t1.daumcdn.net/place/D4B9918C8A0A431CB19C319312B04D7C,0.0,제주시,제주시,도두일동,33.50330246506931,126.46434091689959
2118,제주특별자치도 제주시 연동 251-61,251-61,제주특별자치도 제주시 연동,해피,27337759,,0.0,제주시,제주시,연동,33.48876769145225,126.4879562682195
2119,제주특별자치도 제주시 이도이동 1185-11,1185-11,제주특별자치도 제주시 이도이동,로컬,1938593737,,0.0,제주시,제주시,이도이동,33.497624065375035,126.53053571095086
2120,제주특별자치도 서귀포시 서호동 153-8,153-8,제주특별자치도 서귀포시 서호동,서귀피안,834666065,http://t1.daumcdn.net/localfiy/searchregister_1166620471,0.0,서귀포시,서귀포시,서호동,33.24803684841682,126.5287112375621
2121,제주특별자치도 제주시 한림읍 협재리 1698,1698,제주특별자치도 제주시 한림읍 협재리,제주기역 coffee&stay,297885011,http://t1.daumcdn.net/place/293F0279C0654AE0AD3B0467CA54E2E0,0.0,제주시,한림읍,협재리,33.39758706518011,126.24256897595652
2122,제주특별자치도 제주시 구좌읍 한동리 1338-4,1338-4,제주특별자치도 제주시 구좌읍 한동리,화수목,719459055,http://t1.daumcdn.net/place/0120A9BC92614CF887C92E74F33E00F0,0.0,제주시,구좌읍,한동리,33.54075117561372,126.83059685829113
2123,제주특별자치도 제주시 용담삼동 999-22,999-22,제주특별자치도 제주시 용담삼동,카페말마,24119472,,0.0,제주시,제주시,용담삼동,33.51530998239683,126.50468124747364
2124,제주특별자치도 제주시 용담삼동 515,515,제주특별자치도 제주시 용담삼동,더힐링타임,1524377191,http://t1.daumcdn.net/place/632D840CA2994744BF1A498277D0716D,0.0,제주시,제주시,용담삼동,33.516031601800734,126.50657581261007
2125,제주특별자치도 서귀포시 하예동 1830-7,1830-7,제주특별자치도 서귀포시 하예동,아트진,640048903,,0.0,서귀포시,서귀포시,하예동,33.235391032509234,126.36959193973527
2126,제주특별자치도 서귀포시 하효동 1027-3,1027-3,제주특별자치도 서귀포시 하효동,리치망고 쇠소깍점,27523497,http://t1.daumcdn.net/place/775BA5583C85472FAACF1DE93ADDD0DD,0.0,서귀포시,서귀포시,하효동,33.25097203107769,126.62026445283344
2127,제주특별자치도 제주시 용담2동 865-4,865-4,제주특별자치도 제주시 용담2동,볕이드는곳벧디 용담점,1578213876,,0.0,제주시,제주시,용담2동,33.509773747560374,126.50456211483495
2128,제주특별자치도 서귀포시 남원읍 신례리 58-1,58-1,제주특별자치도 서귀포시 남원읍 신례리,호꼼,531894376,http://t1.daumcdn.net/localfiy/EA2FBC838AB24D288EBE43154FA4AFD9,0.0,서귀포시,남원읍,신례리,33.26485760671558,126.64105573680516
2129,제주특별자치도 제주시 연동 293-87,293-87,제주특별자치도 제주시 연동,모나코,1122942212,,0.0,제주시,제주시,연동,33.48644026622304,126.49554917281029
2130,제주특별자치도 서귀포시 안덕면 사계리 2880-3,2880-3,제주특별자치도 서귀포시 안덕면 사계리,코데인커피로스터스,655909706,http://t1.daumcdn.net/place/3F970DDFB43A4153AAC37C246C899774,0.0,서귀포시,안덕면,사계리,33.23510170959429,126.2961446932244
2131,제주특별자치도 제주시 조천읍 신촌리 1786,1786,제주특별자치도 제주시 조천읍 신촌리,타임스탬프,564051628,http://t1.daumcdn.net/localfiy/73DE737F72ED4D37A3B897884E4EAD5E,0.0,제주시,조천읍,신촌리,33.53506529641187,126.62344535620062
2132,제주특별자치도 제주시 노형동 2574-2,2574-2,제주특별자치도 제주시 노형동,설심당노형점,514453514,,0.0,제주시,제주시,노형동,33.490976886996826,126.4729734524267
2133,제주특별자치도 제주시 노형동 288-25,288-25,제주특별자치도 제주시 노형동,쁠랑뜨,2034613115,http://t1.daumcdn.net/localfiy/51AD640ABF0847589783B287E79E7FF8,0.0,제주시,제주시,노형동,33.45275477057153,126.48543178825493
2134,제주특별자치도 제주시 삼양이동 2300-6,2300-6,제주특별자치도 제주시 삼양이동,플랜비스터디카페 삼화점,618642706,,0.0,제주시,제주시,삼양이동,33.51753722328466,126.58045352089937
2135,제주특별자치도 서귀포시 표선면 토산리 379,379,제주특별자치도 서귀포시 표선면 토산리,테쉬폰카페,139839930,,0.0,서귀포시,표선면,토산리,33.30938241703804,126.78187350989708
2136,제주특별자치도 서귀포시 성산읍 온평리 1191,1191,제주특별자치도 서귀포시 성산읍 온평리,바이더씨,1699819473,http://t1.daumcdn.net/localfiy/searchregister_722559520,0.0,서귀포시,성산읍,온평리,33.398841527362514,126.90474521549196
2137,제주특별자치도 제주시 아라일동 6114-11,6114-11,제주특별자치도 제주시 아라일동,조끄띠 쁘띠메종,77959048,http://t1.daumcdn.net/place/531CDBDE8AD44C2596FBE91E5992A2F9,0.0,제주시,제주시,아라일동,33.475199089118966,126.54884706783602
2138,제주특별자치도 제주시 노형동 3785-1,3785-1,제주특별자치도 제주시 노형동,유달리 제주노형점,2051563159,http://t1.daumcdn.net/place/23101B6D96D24E25B23CD9890F3F4819,0.0,제주시,제주시,노형동,33.483610858951806,126.47936614080349
2139,제주특별자치도 제주시 연동 260-50,260-50,제주특별자치도 제주시 연동,차차,1674881028,,0.0,제주시,제주시,연동,33.490315631456625,126.48990122552944
2140,제주특별자치도 제주시 노형동 2594-5,2594-5,제주특별자치도 제주시 노형동,나지금제주,1443898709,http://t1.daumcdn.net/localfiy/0BE0EFA38D924C3C9F344D28EC2D2A6D,0.0,제주시,제주시,노형동,33.48179961217557,126.47149692232536
2141,제주특별자치도 제주시 애월읍 하귀1리 1-1,1-1,제주특별자치도 제주시 애월읍 하귀1리,썬라이브,14612399,,0.0,제주시,애월읍,하귀1리,33.49059909983849,126.42065920969769
2142,제주특별자치도 제주시 일도1동 1477-1,1477-1,제주특별자치도 제주시 일도1동,77다방,9463567,,0.0,제주시,제주시,일도1동,33.513663509177924,126.52725027880496
2143,제주특별자치도 서귀포시 안덕면 사계리 981,981,제주특별자치도 서귀포시 안덕면 사계리,커피하우스,25408323,,0.0,서귀포시,안덕면,사계리,33.248517926887395,126.29937217298661
2144,제주특별자치도 제주시 삼양이동 2137-6,2137-6,제주특별자치도 제주시 삼양이동,감성커피 제주삼화점,1360693897,http://t1.daumcdn.net/localfiy/970537E09EA1435FB706E2A5629010E3,0.0,제주시,제주시,삼양이동,33.52158295051432,126.58562664432483
2145,제주특별자치도 제주시 연동 275-6,275-6,제주특별자치도 제주시 연동,감성커피 연동점,1446018003,,0.0,제주시,제주시,연동,33.48391388268281,126.49154837466659
2146,제주특별자치도 제주시 연동 275-6,275-6,제주특별자치도 제주시 연동,크로니,21545355,,0.0,제주시,제주시,연동,33.48391388268281,126.49154837466659
2147,제주특별자치도 서귀포시 중문동 1939-3,1939-3,제주특별자치도 서귀포시 중문동,파스쿠찌 제주중문점,641933235,http://t1.daumcdn.net/localfiy/B6AB40CDC5054CB5ADD35D8390A67CDC,1.0,서귀포시,서귀포시,중문동,33.25041616789679,126.43024571205622
2148,제주특별자치도 서귀포시 서홍동 244,244,제주특별자치도 서귀포시 서홍동,지장샘로13,1459499218,,0.0,서귀포시,서귀포시,서홍동,33.26549097073001,126.5598195176663
2149,제주특별자치도 서귀포시 대정읍 상모리 77-1,77-1,제주특별자치도 서귀포시 대정읍 상모리,카페초록귤,822442071,,0.0,서귀포시,대정읍,상모리,33.21163212313215,126.29192642955309
2150,제주특별자치도 서귀포시 서홍동 744-9,744-9,제주특별자치도 서귀포시 서홍동,꽃이피다앤블라썸,1028406499,http://t1.daumcdn.net/place/2DB41614FFBA43EBA2F74E397721FC45,0.0,서귀포시,서귀포시,서홍동,33.243032901632105,126.5546744487632
2151,제주특별자치도 제주시 연동 322-10,322-10,제주특별자치도 제주시 연동,베이스노트,27563112,http://t1.daumcdn.net/cfile/2708464456F335A00C,0.0,제주시,제주시,연동,33.48774238207342,126.50005220383574
2152,제주특별자치도 제주시 이도이동 2029-1,2029-1,제주특별자치도 제주시 이도이동,구름위에둥둥,633011012,,0.0,제주시,제주시,이도이동,33.48814315583193,126.5334662608283
2153,제주특별자치도 서귀포시 서귀동 88-1,88-1,제주특별자치도 서귀포시 서귀동,베이커리카페70,541890864,http://t1.daumcdn.net/localfiy/3F041DAE4A764231B2111D033F429DF2,0.0,서귀포시,서귀포시,서귀동,33.24500315400089,126.56932187041868
2154,제주특별자치도 서귀포시 대정읍 상모리 2477,2477,제주특별자치도 서귀포시 대정읍 상모리,리유,254311410,,0.0,서귀포시,대정읍,상모리,33.231120941473336,126.26999533273991
2155,제주특별자치도 제주시 일도일동 1084-13,1084-13,제주특별자치도 제주시 일도일동,효진카페,10962774,,0.0,제주시,제주시,일도일동,33.51318479547985,126.5303397508928
2156,제주특별자치도 서귀포시 동홍동 779-1,779-1,제주특별자치도 서귀포시 동홍동,소꿉놀이,915340178,http://t1.daumcdn.net/cfile/231D553F57C7D5F818,0.0,서귀포시,서귀포시,동홍동,33.267163573394825,126.5730297446452
2157,제주특별자치도 서귀포시 강정동 1599,1599,제주특별자치도 서귀포시 강정동,엉또산장,21652710,http://t1.daumcdn.net/place/F6E0F63CB0F1499DA0C7EB5797204AD0,0.0,서귀포시,서귀포시,강정동,33.26910235059395,126.49826640837784
2158,제주특별자치도 제주시 구좌읍 하도리 3199,3199,제주특별자치도 제주시 구좌읍 하도리,카페하도섬,221825332,http://t1.daumcdn.net/place/E49F1502B1DB427E9810A13023293C46,0.0,제주시,구좌읍,하도리,33.52533810057045,126.86321403721024
2159,제주특별자치도 제주시 삼도1동 518-1,518-1,제주특별자치도 제주시 삼도1동,해피데이,21546633,,0.0,제주시,제주시,삼도1동,33.50038886680007,126.51706454090751
2160,제주특별자치도 제주시 애월읍 고성리 418-1,418-1,제주특별자치도 제주시 애월읍 고성리,이너프,679736866,http://t1.daumcdn.net/place/A580486B34A74FF998EAF14DF4A44585,0.0,제주시,애월읍,고성리,33.456320973438636,126.41918782828049
2161,제주특별자치도 서귀포시 서귀동 480-6,480-6,제주특별자치도 서귀포시 서귀동,소스테이,754928909,,0.0,서귀포시,서귀포시,서귀동,33.24529885486339,126.5641355831631
2162,제주특별자치도 제주시 이도2동 1951-3,1951-3,제주특별자치도 제주시 이도2동,루머팡 이도점,13604394,,0.0,제주시,제주시,이도2동,33.495170429518964,126.54763728915717
2163,제주특별자치도 서귀포시 성산읍 신산리 1073-9,1073-9,제주특별자치도 서귀포시 성산읍 신산리,잔디공장,284978,http://t1.daumcdn.net/localfiy/768AD4EE25BD4DD593894D4925912199,0.0,서귀포시,성산읍,신산리,33.377394540755546,126.87331569420552
2164,제주특별자치도 제주시 일도1동 1474-1,1474-1,제주특별자치도 제주시 일도1동,이디야커피 제주중앙점,8047503,,1.0,제주시,제주시,일도1동,33.51335233579664,126.52603788680095
2165,제주특별자치도 서귀포시 서귀동 370-21,370-21,제주특별자치도 서귀포시 서귀동,설빙 서귀점,26644294,,0.0,서귀포시,서귀포시,서귀동,33.24764270816441,126.56402522857313
2166,제주특별자치도 제주시 영평동 893-3,893-3,제주특별자치도 제주시 영평동,하동다방,1745916823,,0.0,제주시,제주시,영평동,33.486326809413285,126.57387270899555
2167,제주특별자치도 제주시 한림읍 귀덕리 3199-1,3199-1,제주특별자치도 제주시 한림읍 귀덕리,꼼지락,17164058,,0.0,제주시,한림읍,귀덕리,33.442217907915584,126.28051776382769
2168,제주특별자치도 서귀포시 서귀동 211,211,제주특별자치도 서귀포시 서귀동,귀빈다방,10225659,,0.0,서귀포시,서귀포시,서귀동,33.248109618937804,126.56760262249406
2169,제주특별자치도 제주시 한경면 판포리 2582,2582,제주특별자치도 제주시 한경면 판포리,홀리가든,1423811026,http://t1.daumcdn.net/localfiy/2A6A33C83D434D2C98220257F9F2902B,0.0,제주시,한경면,판포리,33.35971810013526,126.2024870307208
2170,제주특별자치도 제주시 이도2동 37,37,제주특별자치도 제주시 이도2동,안나의커피이야기,19053547,,0.0,제주시,제주시,이도2동,33.498389453275074,126.54921322264444
2171,제주특별자치도 서귀포시 성산읍 온평리 518-1,518-1,제주특별자치도 서귀포시 성산읍 온평리,홍춘열퀼트카페공방,1202180944,,0.0,서귀포시,성산읍,온평리,33.412177163052895,126.89880911945878
2172,제주특별자치도 제주시 한경면 판포리 1608,1608,제주특별자치도 제주시 한경면 판포리,해거름전망대카페,17350387,http://t1.daumcdn.net/place/0A156D05155E4DD384AD07EB3E14168D,0.0,제주시,한경면,판포리,33.37003422833255,126.20616662303108
2173,제주특별자치도 제주시 삼도1동 537-10,537-10,제주특별자치도 제주시 삼도1동,더돌체,1471231255,,0.0,제주시,제주시,삼도1동,33.502265176490845,126.52010616240891
2174,제주특별자치도 제주시 노형동 711-5,711-5,제주특별자치도 제주시 노형동,에스프레소펍,421056083,http://t1.daumcdn.net/place/D9F2E97D35284EAC9E2E48274FD6A027,0.0,제주시,제주시,노형동,33.481711614418145,126.48312601361414
2175,제주특별자치도 제주시 구좌읍 김녕리 1567-1,1567-1,제주특별자치도 제주시 구좌읍 김녕리,기억북카페,247162336,http://t1.daumcdn.net/localfiy/searchregister_38420247,0.0,제주시,구좌읍,김녕리,33.55581172755448,126.74988527093834
2176,제주특별자치도 제주시 애월읍 고내리 1123-1,1123-1,제주특별자치도 제주시 애월읍 고내리,바다와자전거,1596778646,http://t1.daumcdn.net/place/AA6F59533444442291EACB2C1453EC8A,0.0,제주시,애월읍,고내리,33.46669055074447,126.33813784867378
2177,제주특별자치도 제주시 도남동 918-11,918-11,제주특별자치도 제주시 도남동,돌랑펜고,1627955915,,0.0,제주시,제주시,도남동,33.496907529447284,126.52704006059112
2178,제주특별자치도 제주시 노형동 2579-4,2579-4,제주특별자치도 제주시 노형동,웰빙요가명상카페,551712632,,0.0,제주시,제주시,노형동,33.489600173183945,126.47488849712308
2179,제주특별자치도 제주시 이도2동 1769-12,1769-12,제주특별자치도 제주시 이도2동,머뭄,27235493,http://t1.daumcdn.net/place/B8E39F33B1574C5695000B284EA2B772,0.0,제주시,제주시,이도2동,33.49889516064106,126.52812260719676
2180,제주특별자치도 서귀포시 서귀동 275-34,275-34,제주특별자치도 서귀포시 서귀동,쉬멍가,23556092,http://t1.daumcdn.net/place/251051DF2CBD453FB917A6051763505F,0.0,서귀포시,서귀포시,서귀동,33.24902313925695,126.56377800758159
2181,제주특별자치도 제주시 구좌읍 세화리 1472-9,1472-9,제주특별자치도 제주시 구좌읍 세화리,다복다복,427933285,,0.0,제주시,구좌읍,세화리,33.523042158205484,126.8579904144687
2182,제주특별자치도 제주시 조천읍 함덕리 3085,3085,제주특별자치도 제주시 조천읍 함덕리,함덕커피숖,884907943,http://t1.daumcdn.net/localfiy/searchregister_716123369,0.0,제주시,조천읍,함덕리,33.5433820396382,126.66105482904516
2183,제주특별자치도 서귀포시 성산읍 신산리 1130-2,1130-2,제주특별자치도 서귀포시 성산읍 신산리,신산리마을카페,26944414,http://t1.daumcdn.net/place/E9863B6BD3734F7A8322066B6B0748B8,0.0,서귀포시,성산읍,신산리,33.37662634802508,126.87688891841093
2184,제주특별자치도 제주시 연동 283-6,283-6,제주특별자치도 제주시 연동,바나나라이브,994990674,,0.0,제주시,제주시,연동,33.48702168109558,126.49221023919362
2185,제주특별자치도 제주시 화북일동 4279,4279,제주특별자치도 제주시 화북일동,88로스터즈,614956036,http://t1.daumcdn.net/localfiy/searchregister_1878218467,0.0,제주시,제주시,화북일동,33.52584899783806,126.56349553356442
2186,제주특별자치도 제주시 건입동 1435-2,1435-2,제주특별자치도 제주시 건입동,쎄시봉카페,27505139,,0.0,제주시,제주시,건입동,33.518425007562236,126.52848589529209
2187,제주특별자치도 제주시 구좌읍 종달리 486-9,486-9,제주특별자치도 제주시 구좌읍 종달리,카페아방,26813102,,0.0,제주시,구좌읍,종달리,33.49664836855976,126.9095884105377
2188,제주특별자치도 제주시 구좌읍 송당리 1373-1,1373-1,제주특별자치도 제주시 구좌읍 송당리,풍림다방,23579370,http://t1.daumcdn.net/place/7522B805AEC04EF6BBAAE580EC64E569,0.0,제주시,구좌읍,송당리,33.47158641540143,126.78356368489844
2189,제주특별자치도 제주시 이도2동 1776-3,1776-3,제주특별자치도 제주시 이도2동,카페파이브,27446249,,0.0,제주시,제주시,이도2동,33.500096693560884,126.52733695394151
2190,제주특별자치도 서귀포시 서귀동 293-5,293-5,제주특별자치도 서귀포시 서귀동,백록다방,10393892,,0.0,서귀포시,서귀포시,서귀동,33.248104429694216,126.56199700825898
2191,제주특별자치도 제주시 애월읍 애월리 2546,2546,제주특별자치도 제주시 애월읍 애월리,몽상드애월,27114938,http://t1.daumcdn.net/place/17F441E604E04DF487D37F5754858A92,0.0,제주시,애월읍,애월리,33.46331678612183,126.30937393718573
2192,제주특별자치도 서귀포시 대정읍 일과리 1924-3,1924-3,제주특별자치도 서귀포시 대정읍 일과리,바당미술관바당갤러리,1355280803,,0.0,서귀포시,대정읍,일과리,33.24390307174974,126.2185020042606
2193,제주특별자치도 서귀포시 서귀동 10-1,10-1,제주특별자치도 서귀포시 서귀동,몬들락,236288775,http://t1.daumcdn.net/localfiy/7BA1A7A2B7584ED3A2F97A8A8649F227,0.0,서귀포시,서귀포시,서귀동,33.24222426689243,126.56670883438535
2194,제주특별자치도 서귀포시 상예동 1766-5,1766-5,제주특별자치도 서귀포시 상예동,그레이1766,27418865,http://t1.daumcdn.net/cfile/234F214656A0703029,0.0,서귀포시,서귀포시,상예동,33.26800796623737,126.3942536245625
2195,제주특별자치도 제주시 구좌읍 행원리 1485,1485,제주특별자치도 제주시 구좌읍 행원리,그초록,1782977249,http://t1.daumcdn.net/place/80CBFCB5EEEE4D80A2C76966093B34BD,0.0,제주시,구좌읍,행원리,33.55636013411209,126.80636285964428
2196,제주특별자치도 서귀포시 법환동 145-4,145-4,제주특별자치도 서귀포시 법환동,벙커하우스,670044535,http://t1.daumcdn.net/place/6FEFD129ED054D439445BD18DC8C9D82,0.0,서귀포시,서귀포시,법환동,33.24044132943975,126.51923699698528
2197,제주특별자치도 제주시 이도2동 1982-23,1982-23,제주특별자치도 제주시 이도2동,카페수,19584197,,0.0,제주시,제주시,이도2동,33.489657686201504,126.54115385852587
2198,제주특별자치도 제주시 한경면 저지리 2120-16,2120-16,제주특별자치도 제주시 한경면 저지리,우호적무관심,615161662,http://t1.daumcdn.net/place/505127A8C67D4B4ABF5A6C3E6C21F956,0.0,제주시,한경면,저지리,33.33773571834328,126.26720810304548
2199,제주특별자치도 서귀포시 동홍동 286,286,제주특별자치도 서귀포시 동홍동,카페폴린,969382627,http://t1.daumcdn.net/localfiy/searchregister_1482354189,0.0,서귀포시,서귀포시,동홍동,33.24610734458789,126.5736815454285
2200,제주특별자치도 제주시 이도1동 1775-6,1775-6,제주특별자치도 제주시 이도1동,소우정다방,9835842,,0.0,제주시,제주시,이도1동,33.50053472276067,126.52682662702229
