cafe,cafe_id,name,price,category
풍림다방,23579370,핸드드립,"7,000",커피
풍림다방,23579370,아메리카노,"5,000",커피
풍림다방,23579370,풍림더치,"6,000",커피
풍림다방,23579370,티라미수,"7,000",베이커리
풍림다방,23579370,풍림브레붸,"7,000",커피
풍림다방,23579370,쇼콜라쇼,"7,000",논커피
탐앤탐스 제주칠성점,23634647,갈릭 버터 브레드,,베이커리
탐앤탐스 신제주점,23634725,갈릭 버터 브레드,,베이커리
탐앤탐스 신제주점,23634725,카페 아메리카노,,커피
탐앤탐스 신제주점,23634725,카페라떼,,커피
탐앤탐스 신제주점,23634725,허니 버터 브레드,,베이커리
탐앤탐스 신제주점,23634725,싱글오리진 커피,,커피
탐앤탐스 신제주점,23634725,헤이즐넛 라떼,,커피
몬데이,23718177,브런치 메뉴,"5,000",브런치
공차 제주시청점,23727274,그린 티라떼,"4,300",논커피
공차 제주시청점,23727274,그린티 요구르트(J),"5,500",논커피
공차 제주시청점,23727274,그린티 요구르트(L),"4,300",논커피
공차 제주시청점,23727274,밀크폼 그린티(J),"4,900",논커피
공차 제주시청점,23727274,밀크폼 그린티(L),"3,900",논커피
공차 제주시청점,23727274,밀크폼 블랙티(J),"4,900",논커피
공차 제주시청점,23727274,망고 요구르트(J),"6,200",논커피
공차 제주시청점,23727274,레몬 요구르트(J),"5,700",논커피
공차 제주시청점,23727274,망고 요구르트(L),"5,000",논커피
공차 제주시청점,23727274,레몬 요구르트(L),"4,500",논커피
공차 제주시청점,23727274,밀크폼 블랙티(L),"3,900",논커피
공차 제주시청점,23727274,밀크폼 우롱티(J),"4,900",논커피
공차 제주시청점,23727274,밀크폼 우롱티(L),"3,900",논커피
공차 제주시청점,23727274,밀크폼 원터멜론티(J),"4,900",논커피
공차 제주시청점,23727274,망고요구르트+화이트펄(J),"6,900",논커피
공차 제주시청점,23727274,밀크폼 원터멜론티(L),"3,900",논커피
공차 제주시청점,23727274,블랙티(J),"4,800",논커피
공차 제주시청점,23727274,블랙티(L),"3,700",논커피
공차 제주시청점,23727274,망고요구르트+화이트펄(L),"5,700",논커피
공차 제주시청점,23727274,우롱티(J),"4,800",논커피
공차 제주시청점,23727274,우롱티(L),"3,700",논커피
공차 제주시청점,23727274,자스민 그린티(J),"4,800",논커피
공차 제주시청점,23727274,자스민 그린티(L),"3,700",논커피
공차 제주시청점,23727274,초콜렛 티라떼,"4,300",논커피
공차 제주시청점,23727274,브라운슈가 치즈폼 스무디(L),"5,700",논커피
공차 제주시청점,23727274,브라운슈가 쥬얼리 밀크티(L),"5,300",논커피
공차 제주시청점,23727274,그린 밀크티(J),"4,900",논커피
공차 제주시청점,23727274,그린 밀크티(L),"3,800",논커피
공차 제주시청점,23727274,더블 화이트 카페라떼,"4,000",커피
공차 제주시청점,23727274,딸기 밀크티,"4,300",논커피
공차 제주시청점,23727274,딸기 얼그레이 티라떼,"4,500",논커피
공차 제주시청점,23727274,딸기 크림 스무디,"5,300",논커피
공차 제주시청점,23727274,레몬 그린티에이드(J),"5,300",논커피
공차 제주시청점,23727274,레몬 그린티에이드(L),"4,300",논커피
공차 제주시청점,23727274,레몬요구르트 스무디,"4,800",논커피
공차 제주시청점,23727274,망고 그린티 에이드(J),"5,400",논커피
공차 제주시청점,23727274,망고 그린티 에이드(L),"4,300",논커피
공차 제주시청점,23727274,망고 밀크티(J),"5,700",논커피
공차 제주시청점,23727274,망고 밀크티(L),"4,500",논커피
공차 제주시청점,23727274,망고 스무디,"5,300",논커피
공차 제주시청점,23727274,망고 주스(J),"5,800",논커피
공차 제주시청점,23727274,망고 주스(L),"4,600",논커피
공차 제주시청점,23727274,밀크 쿠앤크 스무디,"4,000",논커피
공차 제주시청점,23727274,밀크폼 아메리카노,"3,800",커피
공차 제주시청점,23727274,밀크폼 얼그레이티(J),"4,900",논커피
공차 제주시청점,23727274,밀크폼 얼그레이티(L),"3,900",논커피
공차 제주시청점,23727274,밀크폼 우롱티+코코넛(J),"5,400",논커피
공차 제주시청점,23727274,밀크폼 우롱티+코코넛(L),"4,400",논커피
공차 제주시청점,23727274,블랙 밀크티(J),"4,900",논커피
공차 제주시청점,23727274,블랙 밀크티(L),"3,800",논커피
공차 제주시청점,23727274,블랙밀크티+펄(J),"5,100",논커피
공차 제주시청점,23727274,블랙밀크티+펄(L),"4,000",논커피
공차 제주시청점,23727274,실크 망고 빙수,"9,800",빙수/아이스크림
공차 제주시청점,23727274,실크 밀크티 빙수,"9,800",빙수/아이스크림
공차 제주시청점,23727274,실크 타로 빙수,"9,800",빙수/아이스크림
공차 제주시청점,23727274,실크 팥 빙수,"8,500",빙수/아이스크림
공차 제주시청점,23727274,아메리카노,"3,500",커피
공차 제주시청점,23727274,애플그린티에이드(J),"5,300",논커피
공차 제주시청점,23727274,애플그린티에이드(L),"4,300",논커피
공차 제주시청점,23727274,얼그레이 밀크티(J),"4,900",논커피
공차 제주시청점,23727274,얼그레이 밀크티(L),"3,800",논커피
공차 제주시청점,23727274,얼그레이 아메리카노,"3,500",커피
공차 제주시청점,23727274,얼그레이티(J),"4,800",논커피
공차 제주시청점,23727274,얼그레이티(L),"3,700",논커피
공차 제주시청점,23727274,우롱 밀크티(J),"4,900",논커피
공차 제주시청점,23727274,우롱 밀크티(L),"3,800",논커피
공차 제주시청점,23727274,윈터멜론 밀크티(J),"4,900",논커피
공차 제주시청점,23727274,윈터멜론 밀크티(L),"3,800",논커피
공차 제주시청점,23727274,자몽 그린티 에이드+알로에(J),"5,900",논커피
공차 제주시청점,23727274,자몽 그린티 에이드+알로에(L),"4,900",논커피
공차 제주시청점,23727274,자몽그린티에이드(J),"5,300",논커피
공차 제주시청점,23727274,자몽그린티에이드(L),"4,300",논커피
공차 제주시청점,23727274,제주 그린티 스무디,"5,300",논커피
공차 제주시청점,23727274,차이 밀크티(J),"5,300",논커피
공차 제주시청점,23727274,차이 밀크티(L),"4,300",논커피
공차 제주시청점,23727274,청포도 스무디,"4,800",논커피
공차 제주시청점,23727274,청포도그린티에이드(J),"5,300",논커피
공차 제주시청점,23727274,청포도그린티에이드(L),"4,300",논커피
공차 제주시청점,23727274,초코 쿠앤크 스무디,"4,500",논커피
공차 제주시청점,23727274,초코렛밀크티+밀크폼(J),"5,500",논커피
공차 제주시청점,23727274,초코렛밀크티+밀크폼(L),"4,200",논커피
공차 제주시청점,23727274,초콜렛 밀크티(J),"5,200",논커피
공차 제주시청점,23727274,초콜렛 밀크티(L),"3,900",논커피
공차 제주시청점,23727274,카라멜 밀크티(J),"5,200",논커피
공차 제주시청점,23727274,카라멜 밀크티(L),"3,900",논커피
공차 제주시청점,23727274,카라멜 카페라떼,"4,000",커피
공차 제주시청점,23727274,카페라떼,"4,000",커피
공차 제주시청점,23727274,타로 밀크티(J),"4,900",논커피
공차 제주시청점,23727274,타로 밀크티(L),"3,800",논커피
공차 제주시청점,23727274,타로 스무디,"4,300",논커피
공차 제주시청점,23727274,타로밀크티+펄(J),"5,100",논커피
공차 제주시청점,23727274,타로밀크티+펄(L),"4,000",논커피
공차 제주시청점,23727274,패션후르츠 그린티 에이드(J),"5,400",논커피
공차 제주시청점,23727274,패션후르츠 그린티 에이드(L),"4,300",논커피
공차 제주시청점,23727274,패션후르츠 스무디,"5,300",논커피
공차 제주시청점,23727274,허니 밀크티(J),"5,200",논커피
공차 제주시청점,23727274,허니 밀크티(L),"3,900",논커피
공차 제주시청점,23727274,허니 자몽티(J),"5,300",논커피
공차 제주시청점,23727274,허니 자몽티(L),"4,300",논커피
공차 제주시청점,23727274,허니 레몬티(J),"5,300",논커피
공차 제주시청점,23727274,허니 레몬티(L),"4,300",논커피
공차 제주시청점,23727274,허니 패션후르츠티(J),"5,300",논커피
공차 제주시청점,23727274,타로 티라떼,"4,300",논커피
공차 제주시청점,23727274,허니 패션후르츠티(L),"4,300",논커피
스타벅스 제주송악산점,23900952,오늘의 커피,"3,800",커피
엔제리너스 제주용두암점,23921556,망고 스노우,,논커피
엔제리너스 제주용두암점,23921556,카페라떼,,커피
엔제리너스 제주용두암점,23921556,바닐라 카페라떼,,커피
엔제리너스 제주용두암점,23921556,카라멜마끼아또,,커피
엔제리너스 제주용두암점,23921556,자바 초콜릿칩 스노우,,논커피
엔제리너스 제주용두암점,23921556,아이스티,,논커피
엔제리너스 제주용두암점,23921556,아메리치노,,커피
파스쿠찌 애월해안도로점,23949373,아이스 아메리카노(R),"4,300",커피
롯데시티호텔제주 씨카페,24119020,조식뷔페 (성인),"33,000",브런치
매기의추억,24266478,아메리카노,"4,000",커피
매기의추억,24266478,카페라떼,"5,000",커피
매기의추억,24266478,더치 아메리카노,"5,000",커피
매기의추억,24266478,콜롬비아 수프리모 메델린,"6,000",커피
매기의추억,24266478,블루베리라씨,"6,000",논커피
엔제리너스 제주노형점,24347321,카페라떼,,커피
하이앤바이,24351128,아메리카노,,커피
카페베네 제주함덕해수욕장점,24407207,녹차,,논커피
카페베네 제주함덕해수욕장점,24407207,아메리카노,,커피
카페베네 제주함덕해수욕장점,24407207,아포가토,,빙수/아이스크림
카페베네 제주함덕해수욕장점,24407207,에스프레소,,커피
카페베네 제주함덕해수욕장점,24407207,초코칩프라페노,,논커피
포메르,24450561,감귤 머핀,"4,000",베이커리
포메르,24450561,뉴욕치즈 머핀,"4,000",베이커리
포메르,24450561,뉴욕치즈케이크,"4,500",베이커리
포메르,24450561,당근 머핀,"4,000",베이커리
포메르,24450561,머핀(블루베리),"3,500",베이커리
포메르,24450561,머핀(초코),"3,500",베이커리
포메르,24450561,바닐라라떼(HOT),"4,500",커피
포메르,24450561,바닐라라떼(ICE),"5,000",커피
포메르,24450561,블루베리아이스크림(ICE),"5,000",빙수/아이스크림
포메르,24450561,블루베리 에이드(ICE),"6,000",논커피
포메르,24450561,블루베리티(HOT),"5,000",논커피
포메르,24450561,아메리카노(HOT),"4,000",커피
포메르,24450561,아메리카노(ICE),"4,500",커피
포메르,24450561,에스프레소(HOT),"3,500",커피
포메르,24450561,영귤청 (두병),"27,000",논커피
포메르,24450561,영귤청 (한병),"14,000",논커피
포메르,24450561,유기농에이드(ICE),"6,000",논커피
포메르,24450561,유기농영귤티(HOT),"5,000",논커피
포메르,24450561,자몽 에이드(ICE),"6,000",논커피
포메르,24450561,자몽 티(HOT),"5,000",논커피
포메르,24450561,청귤 에이드(ICE),"6,000",논커피
포메르,24450561,청귤 티(HOT),"5,000",논커피
포메르,24450561,청한라봉에이드(ICE),"6,000",논커피
포메르,24450561,청한라봉티(HOT),"5,000",논커피
포메르,24450561,초코칩치즈바,"4,000",논커피
포메르,24450561,카라멜마끼아또(HOT),"5,000",커피
포메르,24450561,카라멜마끼아또(ICE),"5,500",커피
포메르,24450561,카페모카(HOT),"5,000",커피
포메르,24450561,카페모카(ICE),"5,500",커피
포메르,24450561,코코아(HOT),"4,500",논커피
포메르,24450561,코코아(ICE),"5,000",논커피
포메르,24450561,라떼(HOT),"4,500",커피
포메르,24450561,라떼(ICE),"5,000",커피
포메르,24450561,헤이즐럿라떼(HOT),"4,500",커피
포메르,24450561,헤이즐럿라떼(ICE),"5,000",커피
탐앤탐스 제주삼화지구점,24454786,갈릭 버터 브레드,,베이커리
탐앤탐스 제주삼화지구점,24454786,카페 아메리카노,,커피
탐앤탐스 제주삼화지구점,24454786,카페라떼,,커피
탐앤탐스 제주삼화지구점,24454786,허니 버터 브레드,,베이커리
탐앤탐스 제주삼화지구점,24454786,싱글오리진 커피,,커피
탐앤탐스 제주삼화지구점,24454786,헤이즐넛 라떼,,커피
블리케이크,24484623,아메리카노,"3,800",커피
941헤르츠,24484981,하얀밤 (ICE),"5,500",논커피
941헤르츠,24484981,푸른밤 (ICE),"5,500",논커피
941헤르츠,24484981,아몬드라떼 (ICE),"5,000",논커피
941헤르츠,24484981,큐브라떼 (ICE),"5,000",커피
941헤르츠,24484981,잉글리쉬블랙퍼스트 (ICE),"5,000",논커피
941헤르츠,24484981,썸머라떼 (ICE),"6,000",커피
941헤르츠,24484981,아몬드라떼 (HOT),"4,500",논커피
941헤르츠,24484981,바나나파운드,"4,000",베이커리
941헤르츠,24484981,에스프레소 (HOT),"3,000",커피
941헤르츠,24484981,아메리카노 (HOT),"3,500",커피
941헤르츠,24484981,아메리카노 (ICE),"4,000",커피
941헤르츠,24484981,카페라떼 (HOT),"4,000",커피
941헤르츠,24484981,카페라떼 (ICE),"4,500",커피
941헤르츠,24484981,카푸치노 (HOT),"4,000",커피
941헤르츠,24484981,카푸치노 (ICE),"4,500",커피
941헤르츠,24484981,바닐라라떼 (HOT),"4,500",커피
941헤르츠,24484981,바닐라라떼 (ICE),"5,000",커피
941헤르츠,24484981,카페모카 (HOT),"4,500",커피
941헤르츠,24484981,카페모카 (ICE),"5,000",커피
941헤르츠,24484981,아포가또 (ICE),"5,500",빙수/아이스크림
941헤르츠,24484981,그린티 썸머라떼 (ICE),"6,000",논커피
941헤르츠,24484981,상수커피 (ICE),"6,000",커피
941헤르츠,24484981,초콜렛 (HOT),"4,500",논커피
941헤르츠,24484981,초콜렛 (ICE),"5,000",논커피
941헤르츠,24484981,그린티라떼 (HOT),"4,500",논커피
941헤르츠,24484981,그린티라떼 (ICE),"5,000",논커피
941헤르츠,24484981,밀크티 (HOT),"5,000",논커피
941헤르츠,24484981,밀크티 (ICE),"5,500",논커피
941헤르츠,24484981,플레인 요거트쉐이크,"5,500",논커피
941헤르츠,24484981,딸기요거트쉐이크,"6,000",논커피
941헤르츠,24484981,블루베리 요거트쉐이크,"6,000",논커피
941헤르츠,24484981,쿠앤크쉐이크,"6,000",논커피
941헤르츠,24484981,유자몽스무디,"6,000",논커피
941헤르츠,24484981,떠먹는 블루베리 요거트,"6,000",논커피
941헤르츠,24484981,떠먹는 망고 요거트,"6,000",논커피
941헤르츠,24484981,얼그레이 (HOT),"4,500",논커피
941헤르츠,24484981,얼그레이 (ICE),"5,000",논커피
941헤르츠,24484981,잉글리쉬블랙퍼스트 (HOT),"4,500",논커피
941헤르츠,24484981,페퍼민트 (HOT),"4,500",논커피
941헤르츠,24484981,페퍼민트 (ICE),"5,000",논커피
941헤르츠,24484981,르베네피크 (HOT),"6,000",논커피
941헤르츠,24484981,유자차 (HOT),"4,500",논커피
941헤르츠,24484981,유자차 (ICE),"5,000",논커피
941헤르츠,24484981,레몬차 (HOT),"5,000",논커피
941헤르츠,24484981,자몽차 (HOT),"5,000",논커피
941헤르츠,24484981,페퍼민트 레몬차 (HOT),"5,000",논커피
941헤르츠,24484981,페퍼민트 레몬차 (ICE),"5,500",논커피
941헤르츠,24484981,레몬에이드,"6,000",논커피
941헤르츠,24484981,자몽에이드,"6,000",논커피
941헤르츠,24484981,허니브레드,"6,000",베이커리
941헤르츠,24484981,누텔라허니브레드,"7,500",베이커리
941헤르츠,24484981,수제쿠키,"2,000",베이커리
941헤르츠,24484981,레드키위 요거트,"6,500",논커피
941헤르츠,24484981,토마토주스,"5,500",논커피
941헤르츠,24484981,바나나주스,"5,500",논커피
설빙 제주시청점,24529456,인절미설빙,,빙수/아이스크림
헬로우우도,24579606,달코롱쏘플,"4,000",베이커리
섶섬지기,24627972,애플망고,"10,000",논커피
섶섬지기,24627972,감홍시쥬스,"6,000",논커피
섶섬지기,24627972,고구마라떼 HOT,"4,000",논커피
섶섬지기,24627972,고구마라떼 ICE,"4,500",논커피
섶섬지기,24627972,과일팥빙수,"12,000",빙수/아이스크림
섶섬지기,24627972,금귤에이드 ICE,"4,000",논커피
섶섬지기,24627972,금귤쥬스,"5,000",논커피
섶섬지기,24627972,녹차라떼 HOT,"4,000",논커피
섶섬지기,24627972,녹차라떼 ICE,"4,500",논커피
섶섬지기,24627972,딸기쥬스,"6,000",논커피
섶섬지기,24627972,바닐라라떼 HOT,"3,500",커피
섶섬지기,24627972,바닐라라떼 ICE,"4,000",커피
섶섬지기,24627972,블루베리쥬스,"6,000",논커피
섶섬지기,24627972,수제금귤차 HOT,"4,500",논커피
섶섬지기,24627972,수제금귤차 ICE,"4,000",논커피
섶섬지기,24627972,수제댕유자차 HOT,"4,500",논커피
섶섬지기,24627972,수제댕유자차 ICE,"4,000",논커피
섶섬지기,24627972,수제청귤차 HOT,"4,000",논커피
섶섬지기,24627972,수제청귤차 ICE,"3,500",논커피
섶섬지기,24627972,수제홍매실차 HOT,"4,000",논커피
섶섬지기,24627972,수제홍매실차 ICE,"3,500",논커피
섶섬지기,24627972,아메리카노 HOT,"3,000",커피
섶섬지기,24627972,아메리카노 ICE,"3,500",커피
섶섬지기,24627972,아이스티 ICE,"3,000",논커피
섶섬지기,24627972,오미자차 HOT,"3,500",논커피
섶섬지기,24627972,오미자차 ICE,"4,000",논커피
섶섬지기,24627972,조릿대차 HOT,"3,500",논커피
섶섬지기,24627972,카라멜라떼 HOT,"4,000",커피
섶섬지기,24627972,카라멜라떼 ICE,"4,500",커피
섶섬지기,24627972,카페라떼 HOT,"3,500",커피
섶섬지기,24627972,카페라떼 ICE,"4,000",커피
섶섬지기,24627972,카페모카 HOT,"4,000",커피
섶섬지기,24627972,카페모카 ICE,"4,500",커피
섶섬지기,24627972,컵빙수,"3,000",빙수/아이스크림
섶섬지기,24627972,코코아 HOT,"4,000",논커피
섶섬지기,24627972,코코아 ICE,"4,500",논커피
섶섬지기,24627972,한라봉쥬스,"6,000",논커피
프롬더럭,24662358,아메리카노,"4,500",커피
프롬더럭,24662358,카페라떼,"5,000",커피
프롬더럭,24662358,망고스무디,"6,500",논커피
프롬더럭,24662358,딸기쥬스,"7,000",논커피
프롬더럭,24662358,페퍼민트,"5,000",논커피
프롬더럭,24662358,블루레몬에이드,"6,000",논커피
프롬더럭,24662358,쿠키프롬치노,"7,000",논커피
프롬더럭,24662358,망고요거트,"6,500",논커피
프롬더럭,24662358,초콜릿라떼,"5,000",논커피
프롬더럭,24662358,티라미수라떼,"6,000",베이커리
카페띠아모 서귀포서홍점,24710559,바닐라라떼,,커피
돌미롱,24710611,아메리카노,"3,500",커피
돌미롱,24710611,카페라떼,"4,000",커피
돌미롱,24710611,바닐라라떼,"4,500",커피
돌미롱,24710611,카푸치노,"4,000",커피
돌미롱,24710611,카페모카,"4,500",커피
카페베네 제주이도일동점,24728702,녹차,,논커피
카페베네 제주이도일동점,24728702,아메리카노,,커피
카페베네 제주이도일동점,24728702,아포가토,,빙수/아이스크림
카페베네 제주이도일동점,24728702,에스프레소,,커피
카페베네 제주이도일동점,24728702,초코칩프라페노,,논커피
설빙 신제주직영점,24766902,인절미설빙,,빙수/아이스크림
설빙 신제주직영점,24766902,인절미토스트,,베이커리
설빙 신제주직영점,24766902,블루베리치즈설빙,,빙수/아이스크림
설빙 신제주직영점,24766902,치즈설빙,,빙수/아이스크림
설빙 신제주직영점,24766902,블루베리요거트스무디,,논커피
설빙 신제주직영점,24766902,티라미수설빙,,빙수/아이스크림
설빙 신제주직영점,24766902,딸기치즈메론설빙,,빙수/아이스크림
설빙 신제주직영점,24766902,리얼통통메론설빙,,빙수/아이스크림
설빙 신제주직영점,24766902,요거통통메론설빙,,빙수/아이스크림
예그리나,24768798,커피,,커피
제니의정원,24812560,수제함박스테이크 (밥포함),"17,500",기타
제니의정원,24812560,아미리카노,"4,500",커피
제니의정원,24812560,카페라떼,"5,500",커피
제니의정원,24812560,허니로얄 밀크티,"6,000",논커피
제니의정원,24812560,레몬차,"6,000",논커피
제니의정원,24812560,리코치즈샐러드와바게트,"13,500",세트
설심당 본점,24812797,빙수호떡세트,"11,500",세트
설심당 본점,24812797,커피호떡세트,"7,000",커피
설심당 본점,24812797,빙수도넛세트,"11,500",세트
설심당 본점,24812797,커피도넛세트,"7,000",커피
설심당 본점,24812797,설심당빙수,"10,000",빙수/아이스크림
설심당 본점,24812797,망고치즈빙수,"11,500",빙수/아이스크림
설심당 본점,24812797,밀크팥빙수,"9,000",빙수/아이스크림
설심당 본점,24812797,인절미빙수,"8,500",빙수/아이스크림
설심당 본점,24812797,오레오빙수,"10,000",빙수/아이스크림
설심당 본점,24812797,요거트베리빙수,"10,000",빙수/아이스크림
설심당 본점,24812797,녹차빙수,"10,000",빙수/아이스크림
설심당 본점,24812797,커피빙수,"10,000",빙수/아이스크림
라임블루,24870029,우도 땅콩라떼,"7,000",논커피
라임블루,24870029,초코라떼,"6,000",논커피
라임블루,24870029,아메리카노,"5,000",커피
라임블루,24870029,카페라떼,"6,000",커피
라임블루,24870029,구좌당근주스,"7,000",논커피
라임블루,24870029,리얼 초콜릿,"7,000",논커피
라임블루,24870029,한라봉 자몽,"7,000",논커피
제대가는길,24873832,청귤차(HOT),"5,500",논커피
제대가는길,24873832,청귤차(ICED),"5,000",논커피
제대가는길,24873832,유자차(HOT),"5,500",논커피
제대가는길,24873832,유자차(ICED),"5,000",논커피
제대가는길,24873832,모과차(HOT),"5,500",논커피
제대가는길,24873832,레몬차(HOT),"5,500",논커피
제대가는길,24873832,레몬차(ICED),"5,000",논커피
제대가는길,24873832,자몽차(HOT),"5,500",논커피
제대가는길,24873832,자몽차(ICED),"5,000",논커피
제대가는길,24873832,생강차(HOT),"5,800",논커피
제대가는길,24873832,대추차(HOT),"5,800",논커피
몬스터살롱,24925007,패밀리세트,"60,000",세트
몬스터살롱,24925007,뽕끄랑세트,"30,000",세트
몬스터살롱,24925007,커플세트,"20,000",세트
몬스터살롱,24925007,A.소다세트,"13,000",세트
몬스터살롱,24925007,슈퍼맨 세트,"8,000",세트
몬스터살롱,24925007,몬츄주스,"7,500",논커피
몬스터살롱,24925007,몬츄 아이스티,"6,500",논커피
몬스터살롱,24925007,몬츄 초코라떼,"7,000",논커피
몬스터살롱,24925007,B.아이스티세트,"14,000",논커피
몬스터살롱,24925007,C.아메리카노세트,"14,900",세트
몬스터살롱,24925007,D.리얼에이드세트,"15,400",논커피
몬스터살롱,24925007,E.생과일주스세트,"16,000",논커피
몬스터살롱,24925007,에스프레소 (HOT),"4,000",커피
몬스터살롱,24925007,아메리카노 (HOT),"4,500",커피
몬스터살롱,24925007,아메리카노 (ICE),"4,800",커피
몬스터살롱,24925007,카페라떼 (HOT),"4,800",커피
몬스터살롱,24925007,카페라떼 (ICE),"5,000",커피
몬스터살롱,24925007,카푸치노 (HOT),"5,000",커피
몬스터살롱,24925007,카페모카 (HOT),"5,000",커피
몬스터살롱,24925007,카페모카 (ICE),"5,500",커피
몬스터살롱,24925007,카라멜 마끼아또 (HOT),"5,000",커피
몬스터살롱,24925007,카라멜 마끼아또 (ICE),"5,500",커피
몬스터살롱,24925007,그린티 라떼 (HOT),"4,800",논커피
몬스터살롱,24925007,그린티 라떼 (ICE),"5,000",논커피
몬스터살롱,24925007,몬스터초코라떼 (HOT),"6,000",논커피
몬스터살롱,24925007,봉자주스,"6,000",논커피
몬스터살롱,24925007,자몽주스,"6,000",논커피
몬스터살롱,24925007,토마토주스,"6,000",논커피
몬스터살롱,24925007,리얼자몽에이드,"5,500",논커피
몬스터살롱,24925007,리얼레몬에이드,"5,500",논커피
몬스터살롱,24925007,리얼유자에이드,"5,500",논커피
몬스터살롱,24925007,리얼오렌지에이드,"5,500",논커피
몬스터살롱,24925007,리얼딸기에이드,"5,500",논커피
몬스터살롱,24925007,레몬아이스티,"5,000",논커피
몬스터살롱,24925007,복숭아아이스티,"5,000",논커피
몬스터살롱,24925007,바닐라쉐이크,"6,000",논커피
몬스터살롱,24925007,딸기쉐이크,"6,000",논커피
몬스터살롱,24925007,블루레몬 에이드,"5,800",논커피
몬스터살롱,24925007,그린민트 레몬에이드,"5,800",논커피
몬스터살롱,24925007,스페셜 망고쥬스,"7,000",논커피
몬스터살롱,24925007,밀크티,"5,500",논커피
몬스터살롱,24925007,유자차,"4,500",논커피
몬스터살롱,24925007,모과차,"4,500",논커피
몬스터살롱,24925007,레몬차,"4,500",논커피
몬스터살롱,24925007,몬스터제주한우버거,"8,900",베이커리
몬스터살롱,24925007,제주흑돼지풀드포크버거,"8,900",베이커리
몬스터살롱,24925007,닥터페퍼,"4,000",논커피
몬스터살롱,24925007,몬스터모히또,"8,000",논커피
몬스터살롱,24925007,몬츄 닥쵸,"7,500",세트
몬스터살롱,24925007,몬츄 카노,"7,000",세트
몬스터살롱,24925007,스트로베리 모히또,"6,000",논커피
몬스터살롱,24925007,후렌치후라이,"6,000",기타
몬스터살롱,24925007,50cm 롱츄러스,"2,500",베이커리
몬스터살롱,24925007,초콜릿 라떼 (HOT),"4,800",논커피
몬스터살롱,24925007,초콜릿 라떼 (ICE),"5,000",논커피
가비,24926480,망고빙수,"13,000",빙수/아이스크림
가비,24926480,베리빙수,"13,000",빙수/아이스크림
가비,24926480,인절미빙수,"13,000",빙수/아이스크림
가비,24926480,초코빙수,"13,000",빙수/아이스크림
가비,24926480,팥빙수,"13,000",빙수/아이스크림
가비,24926480,홍시빙수,"13,000",빙수/아이스크림
하루이수다,24927052,커피녹두빙,,커피
하루이수다,24927052,생과일자몽빙,,논커피
하루이수다,24927052,흑임자녹두빙,,기타
투썸플레이스 제주오라점,25019123,고구마 라떼,"5,200",논커피
투썸플레이스 제주오라점,25019123,그린티 라떼,"5,000",논커피
투썸플레이스 제주오라점,25019123,로얄 밀크티,"5,500",논커피
투썸플레이스 제주오라점,25019123,모카칩 프라페,"5,300",커피
투썸플레이스 제주오라점,25019123,바닐라 라떼,"5,100",커피
투썸플레이스 제주오라점,25019123,아이스 카페 아메리카노,"4,100",커피
투썸플레이스 제주오라점,25019123,떠먹는티라미수,"5,900",베이커리
투썸플레이스 제주오라점,25019123,망고 프라페,"5,300",논커피
카페태희,25050406,라떼,"5,000",커피
카페태희,25050406,아메리카노,"4,000",커피
카페태희,25050406,피쉬&칩스,"14,000",기타
카페태희,25050406,블랙피쉬&칩스,"16,000",기타
카페태희,25050406,구운생선&샐러드,"18,000",기타
카페태희,25050406,새우튀김,"17,000",기타
카페태희,25050406,체다버거,"8,000",베이커리
짜이다방,25068937,핫짜이,"4,500",기타
난장이공,25081546,생강나무꽃차,"5,000",논커피
난장이공,25081546,국화꽃,"5,000",논커피
난장이공,25081546,아메리카노,"5,000",커피
난장이공,25081546,카페라떼,"6,000",커피
난장이공,25081546,모카커피,"6,000",커피
난장이공,25081546,모히또레몬,"7,000",논커피
난장이공,25081546,모히또라임,"7,000",논커피
파스쿠찌 제주일도점,25115010,영그레이,"4,500",논커피
파스쿠찌 제주일도점,25115010,오렌지보스,"4,500",논커피
파스쿠찌 제주일도점,25115010,아이스 아메리카노(R),"4,300",커피
파스쿠찌 제주일도점,25115010,아이스 카페라떼(R),"4,800",커피
파스쿠찌 제주일도점,25115010,아이스 바닐라라떼 마끼아또(R),"5,400",커피
파스쿠찌 제주일도점,25115010,아이스 카라멜라떼 마끼아또(R),"5,400",커피
파스쿠찌 제주일도점,25115010,허니브레드(생크림),"5,700",베이커리
파스쿠찌 제주일도점,25115010,아메리카노(R),"4,300",커피
파스쿠찌 제주일도점,25115010,카페라떼(R),"4,800",커피
파스쿠찌 제주일도점,25115010,카라멜라떼 마끼아또(R),"5,400",커피
파스쿠찌 제주일도점,25115010,바닐라라떼 마끼아또(R),"5,400",커피
파스쿠찌 제주일도점,25115010,에스프레소콘파나 그라니따(R),"5,500",커피
파스쿠찌 제주일도점,25115010,민트크루,"4,500",논커피
파스쿠찌 제주일도점,25115010,그린티라떼(R),"5,000",논커피
파스쿠찌 제주일도점,25115010,핫 초콜릿(R),"4,500",논커피
파스쿠찌 제주일도점,25115010,자바칩민트 그라니따(R),"6,000",논커피
파스쿠찌 제주일도점,25115010,플레인요거트 그라니따(R),"6,500",논커피
파스쿠찌 제주일도점,25115010,모카 콘파나 그라니따(R),"6,800",커피
파스쿠찌 제주일도점,25115010,커즈마인,"4,500",논커피
파스쿠찌 제주일도점,25115010,퍼스트브레이크,"4,500",논커피
