,cafe_id,cafe_x,address_x,addrbunho_x,final_address,si,town,ri,franchise_y,image_url_x,lat,lng
309,269153185,아쏘디쏭,제주특별자치도 제주시 이호일동,663-1,제주특별자치도 제주시 이호일동 663-1,제주시,제주시,제주시,0.0,,33.4982301333917,126.45812202796196
310,1811558348,꽃썸카페,제주특별자치도 서귀포시 안덕면 동광리,950-3,제주특별자치도 서귀포시 안덕면 동광리 950-3,서귀포시,안덕면,동광리,0.0,http://t1.daumcdn.net/place/9B6D2275A6454E97A74D655194F3D8E2,33.309758023872234,126.34006053134071
311,21928334,미르,제주특별자치도 제주시 도남동,918-2,제주특별자치도 제주시 도남동 918-2,제주시,제주시,제주시,0.0,,33.4966647078491,126.52672715702543
312,261523320,카페 캐로타,제주특별자치도 제주시 구좌읍 평대리,3351-2,제주특별자치도 제주시 구좌읍 평대리 3351-2,제주시,구좌읍,평대리,0.0,http://t1.daumcdn.net/localfiy/searchregister_1655712619,33.52480021408154,126.8532941283216
313,1169938804,안녕과자야,제주특별자치도 제주시 노형동,2611-2,제주특별자치도 제주시 노형동 2611-2,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/CA90BC2ECA92404BB3E855248EA57C3F,33.485393366004864,126.4753184486142
314,609715748,라리저브,제주특별자치도 제주시 구좌읍 하도리,1091-50,제주특별자치도 제주시 구좌읍 하도리 1091-50,제주시,구좌읍,하도리,0.0,,33.51037957086669,126.88932260516407
315,544218596,돌카롱,제주특별자치도 제주시 조천읍 교래리,732-2,제주특별자치도 제주시 조천읍 교래리 732-2,제주시,조천읍,교래리,0.0,http://t1.daumcdn.net/place/EF7D728B337A40DF9845E27916D28748,33.425838274836806,126.65700494321312
316,1080529729,브런치카페올레락,제주특별자치도 제주시 아라일동,2386-3,제주특별자치도 제주시 아라일동 2386-3,제주시,제주시,제주시,0.0,,33.483942593381016,126.539483989842
317,2084177486,슈프림,제주특별자치도 제주시 한림읍 귀덕리,3226,제주특별자치도 제주시 한림읍 귀덕리 3226,제주시,한림읍,귀덕리,0.0,,33.440137844571005,126.28252225833799
318,166623372,언리미티드 이스케이프,제주특별자치도 제주시 일도2동,392-21,제주특별자치도 제주시 일도2동 392-21,제주시,제주시,제주시,0.0,,33.50544922472066,126.54094570088509
319,1561006804,이디야커피 서귀포동홍점,제주특별자치도 서귀포시 동홍동,473-1,제주특별자치도 서귀포시 동홍동 473-1,서귀포시,서귀포시,서귀포시,1.0,http://t1.daumcdn.net/localfiy/C3DE992889314605B803D28CBFDF2A35,33.25570074968786,126.57475103476169
320,19781784,도로시,제주특별자치도 제주시 이도이동,2006-10,제주특별자치도 제주시 이도이동 2006-10,제주시,제주시,제주시,0.0,,33.490251912719394,126.53705319929615
321,1250970494,아뜰리에안,제주특별자치도 서귀포시 법환동,1541,제주특별자치도 서귀포시 법환동 1541,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/place/0B94A67669E04B99940118A4AB1B1F96,33.231510300474895,126.5060211638114
322,202549752,솔트스톤스페셜커피,제주특별자치도 제주시 이도2동,413-4,제주특별자치도 제주시 이도2동 413-4,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/774202BC96074368AE5E97844E83BE4E,33.500406088542576,126.54250907441738
323,8665110,소울카페,제주특별자치도 서귀포시 서귀동,289-1,제주특별자치도 서귀포시 서귀동 289-1,서귀포시,서귀포시,서귀포시,0.0,,33.25101986788146,126.56238594635867
324,25757901,로얄다방,제주특별자치도 서귀포시 대정읍 하모리,815,제주특별자치도 서귀포시 대정읍 하모리 815,서귀포시,대정읍,하모리,0.0,,33.221367992462824,126.25520865239159
325,24728702,카페베네 제주이도일동점,제주특별자치도 제주시 이도일동,1708-4,제주특별자치도 제주시 이도일동 1708-4,제주시,제주시,제주시,1.0,http://t1.daumcdn.net/place/FC8DCA216A514F17B4A7FB59E01C066E,33.50648726267982,126.5254726236604
326,224781021,예당,제주특별자치도 제주시 오라이동,1204-1,제주특별자치도 제주시 오라이동 1204-1,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/2300B5EA66014456A5DA7147D209CDC3,33.492638076938036,126.5113657238694
327,1321823596,물팡카페,제주특별자치도 서귀포시 표선면 세화리,191-6,제주특별자치도 서귀포시 표선면 세화리 191-6,서귀포시,표선면,세화리,0.0,http://t1.daumcdn.net/place/7A98DEC230244F56988A9BA8CBA1E346,33.30361259492304,126.80617596421024
328,1233024350,에이바우트커피 종합청사점,제주특별자치도 제주시 도남동,663-10,제주특별자치도 제주시 도남동 663-10,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/2CE5DBF351A9495FABD3563AA5845193,33.490165016193444,126.52740813497728
329,21566288,동네,제주특별자치도 제주시 이도2동,1993-3,제주특별자치도 제주시 이도2동 1993-3,제주시,제주시,제주시,0.0,,33.4923988269036,126.53832013056757
330,636995766,파티세리코안도르,제주특별자치도 제주시 도남동,51-10,제주특별자치도 제주시 도남동 51-10,제주시,제주시,제주시,0.0,,33.49460042557511,126.52540834908598
331,454474337,레이지리자드,제주특별자치도 제주시 조천읍 와산리,1559-1,제주특별자치도 제주시 조천읍 와산리 1559-1,제주시,조천읍,와산리,0.0,http://t1.daumcdn.net/localfiy/42905A8F36F84EE69C7B92A917D09669,33.49490733050138,126.67675251615114
332,881686777,아인당구카페,제주특별자치도 제주시 외도일동,476-1,제주특별자치도 제주시 외도일동 476-1,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/localfiy/8314713C2D404977B7C9437E8B4B4536,33.490215298557054,126.4312283091323
333,11417872,진다방,제주특별자치도 제주시 한림읍 한림리,1314-13,제주특별자치도 제주시 한림읍 한림리 1314-13,제주시,한림읍,한림리,0.0,,33.41596619230651,126.2649476643697
334,26885582,플레이커피랩,제주특별자치도 서귀포시 서귀동,305-15,제주특별자치도 서귀포시 서귀동 305-15,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/place/CE9BA681757D4EC28851171DDE86EC9C,33.25061069252028,126.5588596807534
335,22018778,파스쿠찌 제주용담해안도로점,제주특별자치도 제주시 용담삼동,2319-1,제주특별자치도 제주시 용담삼동 2319-1,제주시,제주시,제주시,1.0,http://t1.daumcdn.net/place/21FBF5A412204634A0B5DEAA88804D4D,33.51945745017725,126.49313162772295
336,27058025,쭌카페,제주특별자치도 제주시 연동,291-129,제주특별자치도 제주시 연동 291-129,제주시,제주시,제주시,0.0,,33.49052322897053,126.49391575675786
337,1820232752,펀카페,제주특별자치도 제주시 조천읍 와산리,1559-18,제주특별자치도 제주시 조천읍 와산리 1559-18,제주시,조천읍,와산리,0.0,,33.49425949778615,126.67725853239416
338,1909855412,예당뜰카페,제주특별자치도 제주시 오라이동,1204-1,제주특별자치도 제주시 오라이동 1204-1,제주시,제주시,제주시,0.0,,33.492638076938036,126.5113657238694
339,26633475,베이비카페어놀,제주특별자치도 제주시 노형동,1288-5,제주특별자치도 제주시 노형동 1288-5,제주시,제주시,제주시,0.0,,33.48584249767241,126.4783413745572
340,24994852,모다지다커피숍,제주특별자치도 제주시 이도1동,1709-13,제주특별자치도 제주시 이도1동 1709-13,제주시,제주시,제주시,0.0,,33.50703702878466,126.52494872414549
341,21510252,더시애틀커피,제주특별자치도 제주시 일도1동,1431,제주특별자치도 제주시 일도1동 1431,제주시,제주시,제주시,0.0,,33.514626095217885,126.52906189152591
342,1614226536,함덕카페H 전기차충전소,제주특별자치도 제주시 조천읍 함덕리,산 2255,제주특별자치도 제주시 조천읍 함덕리 산 2255,제주시,조천읍,함덕리,0.0,,,
343,18765095,데이앤나이트,제주특별자치도 제주시 연동,282-2,제주특별자치도 제주시 연동 282-2,제주시,제주시,제주시,0.0,,33.48941619971645,126.49218335188824
344,1552573984,피스풀제주,제주특별자치도 제주시 노형동,745-10,제주특별자치도 제주시 노형동 745-10,제주시,제주시,제주시,0.0,,33.47779824863905,126.47871235269103
345,21466326,숲속다방,제주특별자치도 서귀포시 성산읍 고성리,1116-10,제주특별자치도 서귀포시 성산읍 고성리 1116-10,서귀포시,성산읍,고성리,0.0,,33.447222231992676,126.91470323551177
346,2022136521,제가원,제주특별자치도 서귀포시 강정동,2637-1,제주특별자치도 서귀포시 강정동 2637-1,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/cfile/23291E4B5841364619,33.23445363655792,126.488280568624
347,1602152285,에이바우트커피 칠성점,제주특별자치도 제주시 건입동,1406-1,제주특별자치도 제주시 건입동 1406-1,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/4B1B9F63D5DE4C29A80DB8541C4CAB09,33.516218228515626,126.5257337969468
348,13571332,두모악무인찻집,제주특별자치도 서귀포시 성산읍 삼달리,437-5,제주특별자치도 서귀포시 성산읍 삼달리 437-5,서귀포시,성산읍,삼달리,0.0,http://t1.daumcdn.net/place/2535E720C72A4A5B9D06BF6EBCC9831D,33.37193518642823,126.85437653890185
349,11082627,락희다방,제주특별자치도 제주시 삼도2동,596-9,제주특별자치도 제주시 삼도2동 596-9,제주시,제주시,제주시,0.0,,33.505496611055555,126.52013998672415
350,1195312058,귤사랑,제주특별자치도 서귀포시 호근동,1067,제주특별자치도 서귀포시 호근동 1067,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/localfiy/searchregister_1511720594,33.27161787692273,126.53201928646747
351,861749680,도을,제주특별자치도 제주시 조천읍 와흘리,125,제주특별자치도 제주시 조천읍 와흘리 125,제주시,조천읍,와흘리,0.0,,33.473580501800804,126.65715692488158
352,21928570,본스커피,제주특별자치도 서귀포시 성산읍 삼달리,1080-1,제주특별자치도 서귀포시 성산읍 삼달리 1080-1,서귀포시,성산읍,삼달리,0.0,,33.378315526448425,126.8401029864303
353,100535814,카페앤드 효은양갱,제주특별자치도 서귀포시 안덕면 덕수리,662-2,제주특별자치도 서귀포시 안덕면 덕수리 662-2,서귀포시,안덕면,덕수리,0.0,http://t1.daumcdn.net/localad_thumb/t/7f93cbbd915ba3bf4fe12d7b28dcbf8dc09465db,33.25193104662696,126.31450974091696
354,1913147223,산알베르토 카페 청사점,제주특별자치도 제주시 도남동,694-5,제주특별자치도 제주시 도남동 694-5,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/localfiy/B335E1D6AFE041AD8B21ECD03D0E0637,33.489575639498966,126.52324067674064
355,1013067175,스타벅스 제주에듀시티점,제주특별자치도 서귀포시 대정읍 보성리,2372,제주특별자치도 서귀포시 대정읍 보성리 2372,서귀포시,대정읍,보성리,1.0,http://t1.daumcdn.net/place/DFDC03DECB89495FA6DC3C35899E5DD9,33.291839202582175,126.28430103576574
356,648715343,미도커피컴퍼니,제주특별자치도 제주시 연동,1501-9,제주특별자치도 제주시 연동 1501-9,제주시,제주시,제주시,0.0,,33.478793506537265,126.49083377531086
357,26835485,카페뉴기니버드 2호점,제주특별자치도 서귀포시 서호동,1476-3,제주특별자치도 서귀포시 서호동 1476-3,서귀포시,서귀포시,서귀포시,0.0,,33.251466684737856,126.51097390744532
358,17880473,카페코지,제주특별자치도 서귀포시 성산읍 성산리,363-5,제주특별자치도 서귀포시 성산읍 성산리 363-5,서귀포시,성산읍,성산리,0.0,http://t1.daumcdn.net/place/3B6A66B862FA49AE922CBD4A3D9E2134,33.46820641178269,126.9291883901611
359,1467936825,온평밤,제주특별자치도 서귀포시 성산읍 온평리,1111-2,제주특별자치도 서귀포시 성산읍 온평리 1111-2,서귀포시,성산읍,온평리,0.0,,33.401029778641714,126.90360768820706
360,20457359,늘봄커피편의점,제주특별자치도 제주시 노형동,2343-3,제주특별자치도 제주시 노형동 2343-3,제주시,제주시,제주시,0.0,,33.47946868355271,126.47290543433137
361,928019143,기다려도,제주특별자치도 제주시 조천읍 북촌리,1371,제주특별자치도 제주시 조천읍 북촌리 1371,제주시,조천읍,북촌리,0.0,,33.550339325133045,126.69308992795568
362,547444722,프롬더힐,제주특별자치도 서귀포시 대정읍 구억리,1008,제주특별자치도 서귀포시 대정읍 구억리 1008,서귀포시,대정읍,구억리,0.0,http://t1.daumcdn.net/place/4E9BB3009C7A46BFA475D4859468C898,33.277525861248165,126.27940725734436
363,898585862,카페한라산,제주특별자치도 제주시 구좌읍 하도리,3200-12,제주특별자치도 제주시 구좌읍 하도리 3200-12,제주시,구좌읍,하도리,0.0,http://t1.daumcdn.net/place/437EA3BC9D6A482CA95B21F6C98DD50F,33.52478596065938,126.86288765931644
364,26639829,더블루브리즈,제주특별자치도 제주시 봉개동,289-2,제주특별자치도 제주시 봉개동 289-2,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/cfile/2164403C554CE18C30,33.46738037202478,126.61051947100808
365,112520029,UDO1,제주특별자치도 제주시 우도면 연평리,1200-5,제주특별자치도 제주시 우도면 연평리 1200-5,제주시,우도면,연평리,0.0,http://t1.daumcdn.net/localfiy/FC90713BB1884D5EB856324F09C27592,33.51455094158152,126.95716146128807
366,191738317,그까페,제주특별자치도 제주시 삼도이동,959,제주특별자치도 제주시 삼도이동 959,제주시,제주시,제주시,0.0,,33.51295583278082,126.52139899638316
367,1425955692,이비자제주,제주특별자치도 제주시 한림읍 금악리,6-11,제주특별자치도 제주시 한림읍 금악리 6-11,제주시,한림읍,금악리,0.0,,33.34326162959248,126.35376399163464
368,443491743,청춘예찬,제주특별자치도 서귀포시 안덕면 사계리,863-1,제주특별자치도 서귀포시 안덕면 사계리 863-1,서귀포시,안덕면,사계리,0.0,,33.247013298982594,126.3030925432026
369,17415831,쉴띠하우스커피숍,제주특별자치도 서귀포시 안덕면 상창리,646-2,제주특별자치도 서귀포시 안덕면 상창리 646-2,서귀포시,안덕면,상창리,0.0,http://t1.daumcdn.net/place/52572BF583094CFA9C7204FA23092C72,33.27280867211551,126.36543338035116
370,895835518,밀팟제주,제주특별자치도 제주시 도남동,221-2,제주특별자치도 제주시 도남동 221-2,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/8A5BDCF4A4CA43948DB27F2F5D454116,33.48417680417553,126.52982497475315
371,1384248316,하하공방카페,제주특별자치도 제주시 한림읍 동명리,1540-6,제주특별자치도 제주시 한림읍 동명리 1540-6,제주시,한림읍,동명리,0.0,,33.405655690973155,126.26923117621249
372,27149644,애월더선셋,제주특별자치도 제주시 애월읍 곽지리,1381,제주특별자치도 제주시 애월읍 곽지리 1381,제주시,애월읍,곽지리,0.0,http://t1.daumcdn.net/place/AF64BE5EB61F4229B44B9F9265CF780B,33.456032459863536,126.30881215316928
373,867356495,하귀1629,제주특별자치도 제주시 애월읍 하귀1리,1629-1,제주특별자치도 제주시 애월읍 하귀1리 1629-1,제주시,애월읍,하귀1리,0.0,http://t1.daumcdn.net/place/C0B9326E61E6429F85097E579FC5DE01,33.486330464467414,126.40871419512028
374,326961655,큐리그초이스카페,제주특별자치도 제주시 아라이동,1575-14,제주특별자치도 제주시 아라이동 1575-14,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/localfiy/005D959533C74F86AC1D7CFD6953E6EF,33.478540863839434,126.54453480847721
375,19606781,아라파파,제주특별자치도 제주시 연동,1523,제주특별자치도 제주시 연동 1523,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/2358731FD78B4984BF9B6E35F8549491,33.47847290051628,126.49092172138785
376,1894599836,새콤달콤,제주특별자치도 제주시 용담삼동,2293-2,제주특별자치도 제주시 용담삼동 2293-2,제주시,제주시,제주시,0.0,,33.519513674821376,126.49365227261922
377,1546033095,카페360,제주특별자치도 제주시 이도이동,2007-4,제주특별자치도 제주시 이도이동 2007-4,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/B08BEE12E25845D19F098CACF5B485B8,33.48956709126647,126.53812425736106
378,216179497,숲커피플라워,제주특별자치도 서귀포시 남원읍 위미리,3306-3,제주특별자치도 서귀포시 남원읍 위미리 3306-3,서귀포시,남원읍,위미리,0.0,,33.278936419990075,126.65599188896059
379,24973813,제주무이,제주특별자치도 제주시 애월읍 수산리,965-1,제주특별자치도 제주시 애월읍 수산리 965-1,제주시,애월읍,수산리,0.0,http://t1.daumcdn.net/localfiy/F3528046E22347E2AEA4928B6DCDC0C7,33.46896572072608,126.38861219804008
380,1742276125,언니커피,제주특별자치도 제주시 애월읍 신엄리,2723-5,제주특별자치도 제주시 애월읍 신엄리 2723-5,제주시,애월읍,신엄리,0.0,,33.47785478800014,126.36482907073002
381,389424248,펫소풍,제주특별자치도 서귀포시 안덕면 서광리,2188-1,제주특별자치도 서귀포시 안덕면 서광리 2188-1,서귀포시,안덕면,서광리,0.0,http://t1.daumcdn.net/localfiy/B99771AFF9284BEC929EEFB849E814E2,33.282950117008035,126.30476935751291
382,23900952,스타벅스 제주송악산점,제주특별자치도 서귀포시 대정읍 상모리,133,제주특별자치도 서귀포시 대정읍 상모리 133,서귀포시,대정읍,상모리,1.0,http://t1.daumcdn.net/place/57AD594C72C64BF5B7A0AC0E587A4C59,33.20686781153698,126.28999991524223
383,1916858642,박지광헤어카페,제주특별자치도 제주시 한림읍 동명리,1594-10,제주특별자치도 제주시 한림읍 동명리 1594-10,제주시,한림읍,동명리,0.0,http://t1.daumcdn.net/localfiy/130B1BBB544540C0B9935C1D240A14BC,33.410350503512845,126.2654550813468
384,22133685,마이티커피,제주특별자치도 제주시 이도2동,2016-15,제주특별자치도 제주시 이도2동 2016-15,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/8F43F2DB96B94998857AF9753B8F9D08,33.48824003461116,126.53814851823208
385,1025492597,박하다방,제주특별자치도 제주시 이도1동,1465-1,제주특별자치도 제주시 이도1동 1465-1,제주시,제주시,제주시,0.0,,33.51053010271616,126.52362087945477
386,1556178949,두멩이카페,제주특별자치도 제주시 일도2동,993-1,제주특별자치도 제주시 일도2동 993-1,제주시,제주시,제주시,0.0,,33.513242741582104,126.53326701431118
387,21489585,커피크레마,제주특별자치도 제주시 일도2동,378-19,제주특별자치도 제주시 일도2동 378-19,제주시,제주시,제주시,0.0,,33.506410781881044,126.54058331557914
388,22892912,블루레인,제주특별자치도 제주시 노형동,915-6,제주특별자치도 제주시 노형동 915-6,제주시,제주시,제주시,0.0,,33.486740870118034,126.48533418691851
389,460384368,보래드베이커스,제주특별자치도 서귀포시 보목동,1453,제주특별자치도 서귀포시 보목동 1453,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/place/AF524C0313644608AA8E61D27308E56A,33.2444332645727,126.59066470959304
390,1180081680,로보로봇,제주특별자치도 제주시 한경면 두모리,1383-2,제주특별자치도 제주시 한경면 두모리 1383-2,제주시,한경면,두모리,0.0,,33.33521627006738,126.19742156193969
391,1555455122,지미526,제주특별자치도 서귀포시 안덕면 사계리,125-1,제주특별자치도 서귀포시 안덕면 사계리 125-1,서귀포시,안덕면,사계리,0.0,http://t1.daumcdn.net/place/7F5E9601A76947DFBA2552C7DC7BD058,33.23421611328633,126.31059685580489
392,986756578,콩툰 서귀포점,제주특별자치도 서귀포시 서귀동,408-3,제주특별자치도 서귀포시 서귀동 408-3,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/place/179C01477D394AC78E592855A01AD39D,33.24762446596056,126.5649953556303
393,903911822,안녕세화씨,제주특별자치도 제주시 구좌읍 세화리,3644-2,제주특별자치도 제주시 구좌읍 세화리 3644-2,제주시,구좌읍,세화리,0.0,http://t1.daumcdn.net/place/F8F26970AD2F423BAE669AD9D9438936,33.52651313194224,126.8562666600358
394,19048074,놀멍쉬멍머그멍,제주특별자치도 서귀포시 중문동,2232,제주특별자치도 서귀포시 중문동 2232,서귀포시,서귀포시,서귀포시,0.0,,33.25236623555576,126.41833454781201
395,321470880,럭셔리pc카페,제주특별자치도 서귀포시 서귀동,300-18,제주특별자치도 서귀포시 서귀동 300-18,서귀포시,서귀포시,서귀포시,0.0,,33.25184785647287,126.55991368781817
396,1587892291,산타크로쓰,제주특별자치도 제주시 외도일동,533-8,제주특별자치도 제주시 외도일동 533-8,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/localfiy/388DE41EB9B04D40B7745CFF797E0F29,33.48827030804322,126.43412470204734
397,1161534637,고미커피,제주특별자치도 서귀포시 서홍동,1346,제주특별자치도 서귀포시 서홍동 1346,서귀포시,서귀포시,서귀포시,0.0,,33.254143290851786,126.54930825816565
398,206709125,나무까페,제주특별자치도 제주시 연동,262-44,제주특별자치도 제주시 연동 262-44,제주시,제주시,제주시,0.0,,33.48611449865316,126.48909520123595
399,676770436,베이커리맘,제주특별자치도 제주시 이도2동,1059-4,제주특별자치도 제주시 이도2동 1059-4,제주시,제주시,제주시,0.0,,33.496168120517375,126.53463276296604
400,275236503,카페 안트레,제주특별자치도 제주시 애월읍 애월리,2464,제주특별자치도 제주시 애월읍 애월리 2464,제주시,애월읍,애월리,0.0,http://t1.daumcdn.net/place/68CF3F9FDC1C40EF975CA4D36D7D6C0E,33.460235197601506,126.31099892954424
401,15658629,코너스윗,제주특별자치도 제주시 연동,261-39,제주특별자치도 제주시 연동 261-39,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/5BB9F250342A4E8FBBD34F6BCB64F3D8,33.48873320876675,126.48921324947884
402,699643426,블럭파티 인제점,제주특별자치도 제주시 일도2동,365-12,제주특별자치도 제주시 일도2동 365-12,제주시,제주시,제주시,0.0,,33.50555246520605,126.53864204468344
403,465567277,더코드 제주서귀포점,제주특별자치도 서귀포시 서귀동,370-21,제주특별자치도 서귀포시 서귀동 370-21,서귀포시,서귀포시,서귀포시,0.0,,33.24764270816441,126.56402522857313
404,1363775603,유카페,제주특별자치도 제주시 연동,270-19,제주특별자치도 제주시 연동 270-19,제주시,제주시,제주시,0.0,,33.4911417475758,126.49259939120974
405,582294685,안녕구움,제주특별자치도 제주시 한경면 고산리,2726-1,제주특별자치도 제주시 한경면 고산리 2726-1,제주시,한경면,고산리,0.0,http://t1.daumcdn.net/localfiy/551D7D6CC9ED4C149304A7DB5B652ADE,33.30538385100358,126.17913668588959
406,1725151688,동문빅스타,제주특별자치도 서귀포시 서귀동,216,제주특별자치도 서귀포시 서귀동 216,서귀포시,서귀포시,서귀포시,0.0,,,
407,1805030433,모래비커피팩토리,제주특별자치도 제주시 구좌읍 월정리,536-4,제주특별자치도 제주시 구좌읍 월정리 536-4,제주시,구좌읍,월정리,0.0,http://t1.daumcdn.net/place/0B73324B7D1A408BA39AB73EF540A928,33.55546019471959,126.79616063908584
408,1938593737,로컬,제주특별자치도 제주시 이도이동,1185-11,제주특별자치도 제주시 이도이동 1185-11,제주시,제주시,제주시,0.0,,33.497624065375035,126.53053571095086
409,24266478,매기의추억,제주특별자치도 제주시 한림읍 귀덕리,4142-1,제주특별자치도 제주시 한림읍 귀덕리 4142-1,제주시,한림읍,귀덕리,0.0,http://t1.daumcdn.net/place/5A825FFA4F9D4C14A2372BB108C7FE78,33.44089577189065,126.2776552059038
410,1073145800,애월청과,제주특별자치도 제주시 애월읍 유수암리,1041-1,제주특별자치도 제주시 애월읍 유수암리 1041-1,제주시,애월읍,유수암리,0.0,,33.42349332720896,126.4042376367175
411,25646910,미르빌카페,제주특별자치도 서귀포시 안덕면 사계리,846,제주특별자치도 서귀포시 안덕면 사계리 846,서귀포시,안덕면,사계리,0.0,http://t1.daumcdn.net/place/7624F2DD06E0485C9F9237540B90D8ED,33.2460096824289,126.30613498114172
412,1545994382,쩐주단 제주연동점,제주특별자치도 제주시 연동,273-41,제주특별자치도 제주시 연동 273-41,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/1BF869C96E93459291737479698403EB,33.486287614236076,126.49085018198622
413,850195096,카페무늬,제주특별자치도 제주시 구좌읍 월정리,505,제주특별자치도 제주시 구좌읍 월정리 505,제주시,구좌읍,월정리,0.0,http://t1.daumcdn.net/place/93D102FC96E04CA0A6E13B8E662412D9,33.55516252421926,126.79498111508232
414,915340178,소꿉놀이,제주특별자치도 서귀포시 동홍동,779-1,제주특별자치도 서귀포시 동홍동 779-1,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/cfile/231D553F57C7D5F818,33.267163573394825,126.5730297446452
415,1006508481,봄길,제주특별자치도 제주시 조천읍 북촌리,626-1,제주특별자치도 제주시 조천읍 북촌리 626-1,제주시,조천읍,북촌리,0.0,,33.54814022818205,126.69486788890943
416,952437229,서귀피안세컨룸,제주특별자치도 서귀포시 성산읍 온평리,2098-6,제주특별자치도 서귀포시 성산읍 온평리 2098-6,서귀포시,성산읍,온평리,0.0,http://t1.daumcdn.net/localfiy/66E8808513D944C4A0979767C4637FD8,33.40713081088297,126.893422680885
417,1601690729,이쁘당,제주특별자치도 제주시 조천읍 함덕리,3080-1,제주특별자치도 제주시 조천읍 함덕리 3080-1,제주시,조천읍,함덕리,0.0,http://t1.daumcdn.net/localfiy/1746802D2AA44C6FB8CDCA5DFD99BC3A,33.54304252586036,126.66086665681
418,21604056,원테이블 커피가게,제주특별자치도 서귀포시 법환동,237,제주특별자치도 서귀포시 법환동 237,서귀포시,서귀포시,서귀포시,0.0,http://t1.daumcdn.net/cfile/23029C4E559F446F39,33.236828146051266,126.51381065897068
419,1902665365,소설다방,제주특별자치도 제주시 이도1동,1774-19,제주특별자치도 제주시 이도1동 1774-19,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/C5578D61232E46FEB405E173CE81F4D9,33.50110019639093,126.52852819459713
420,27444800,네모카페,제주특별자치도 제주시 구좌읍 세화리,1477-15,제주특별자치도 제주시 구좌읍 세화리 1477-15,제주시,구좌읍,세화리,0.0,,33.52434425992027,126.86134255214766
421,484703392,바라나시책골목,제주특별자치도 제주시 용담1동,406,제주특별자치도 제주시 용담1동 406,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/C855BF58E7934B93A9AD6E7ED4B83AFA,33.51632526960311,126.51518926501713
422,61083430,있다카페앤펍 함덕점,제주특별자치도 제주시 조천읍 함덕리,4152-4,제주특별자치도 제주시 조천읍 함덕리 4152-4,제주시,조천읍,함덕리,0.0,,33.54013678547482,126.67605453682668
423,23949373,파스쿠찌 애월해안도로점,제주특별자치도 제주시 애월읍 신엄리,2730-1,제주특별자치도 제주시 애월읍 신엄리 2730-1,제주시,애월읍,신엄리,1.0,http://t1.daumcdn.net/place/07756E60BB7F4510939B632D21ED9A95,33.47828445007994,126.36352198031601
424,8124559,플로리체,제주특별자치도 제주시 이도2동,1185-12,제주특별자치도 제주시 이도2동 1185-12,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/place/AC1F5F573764442CBE0D1DFD983F42A7,33.49820120342798,126.53056703184629
425,11649322,커피애,제주특별자치도 제주시 일도2동,365-13,제주특별자치도 제주시 일도2동 365-13,제주시,제주시,제주시,0.0,http://t1.daumcdn.net/cfile/19186B4A51480D6F12,33.505512138573884,126.5384657586449
426,10556350,수월다방,제주특별자치도 제주시 한경면 고산리,2203-2,제주특별자치도 제주시 한경면 고산리 2203-2,제주시,한경면,고산리,0.0,,33.30311716459726,126.17939843023358
427,21510498,한라산백록다방,제주특별자치도 서귀포시 표선면 표선리,633-2,제주특별자치도 서귀포시 표선면 표선리 633-2,서귀포시,표선면,표선리,0.0,http://t1.daumcdn.net/place/1B61848AE96646C489B69F233B89ED2D,33.32488245466392,126.83250646374714
428,143521256,파랑카페,제주특별자치도 제주시 애월읍 유수암리,1041-19,제주특별자치도 제주시 애월읍 유수암리 1041-19,제주시,애월읍,유수암리,0.0,,33.42312998230516,126.40442505167765
429,794929779,우도부엉이,제주특별자치도 제주시 우도면 연평리,1194-3,제주특별자치도 제주시 우도면 연평리 1194-3,제주시,우도면,연평리,0.0,,33.51545260150872,126.95732892848507
